arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
Día 29:;;N/A: ;Thompson;cap.;;-Filade fia, en 29 da., gol. am. F. H. Small, capitán Thompson, trip. 8, tons. 588 con petrolio:;am.;F. H. Small;gol.;1895_05_26;Filade fia
Día 7:;;N/A: ;Whte;cap.;;-Filadelfia, en 7 duas vap. ing Gallina, cap. Whte, trip. 23, ton. 1135, con carbón á la C Hispano Americana de Gas.;ing;Gallina;vap.;1895_05_28;Filadelfia
Día 4:;;N/A:  | N/A: ;Hansen;canitán;;-Nueva York, en 4 días, vap. am. Yumuri, canitán Hansen, trip. 61 tons. 2332, con carga á Hidalgo y Cp.;am.;Yumuri;vap.;1895_05_31;Nueva York
Día 15:;;N/A: ;Jeluff;cap.;;-Nueva York. en 15 días. gol. am. Harri Knowiten, cap. Jeluff, ton. 302, con madera á A. Jiménez.;am.;Harri Knowiten;gol.;1895_06_01;Nueva York
Día 28:;;N/A: ;Hupper;cap.;;-Baltimore, en 28 días, gol. am. Willian J. Len-mond. cap. Hupper, ton. 839, con carbón á Ba;am.;Willian J. Len-mond;gol.;1895_06_01;Baltimore
Día 3:;;;Mas;cap.;;-Naeva Orleans, en 3 días, vap. ep. Migael Gallart, cap. Mas, trip. 45, ton. 2404, con carga de;;Migael Gallart;vap.;1895_06_04;Naeva Orleans
Día 8:;;;Howes;cap.;;-Tampa y Cavo Hneso, en 8 horas. vap. am Mascotte, cap. Howes, trip. 42, ton 520, en lastra á;am;Mascotte;vap.;1895_06_06;Tampa y Cavo Hneso
Día 24:;;N/A:  | N/A: ;Arr balzaga;cap.;;-Liverpool y escalas, en 24 días. vap. es. Madri'eño, cap. Arr balzaga, trip 38, ton. 2035 con;es.;Madri'eño;vap.;1895_06_06;Liverpool
Día 10:;;;;;;-De Pazcaguola, en diez días, goleta americana;americana;;goleta;1895_06_07;Pazcaguola
Dia 11:;;;Widgery;cap.;;Dia 11: De Londres y eanalas, en 31 dias vap. ing. Cavo Romano, cap. Widgery, trip. 27, ton. 1735, con;ing.;Cavo Romano;vap.;1895_06_13;Londres
Día 8:;;;Howes;cap.;;-Tampa y Cayo Hueso, en 8 horas, vap. am. Mascotte, cap. Howes, trip. 42, ton 520, en la stre á;am.;Mascotte;vap.;1895_06_16;Tampa y Cayo Hueso
Día 16:;;N/A: ;Alemany;cap.;;Día 16: -Cádiz y escalas, en 15 días, vap esp. Ciudad de Cádiz, cap. Alemany, trip. 117, ton. 1840, con carga á M Calvo y Cp. -Nueva York, en 4 días, vap. am. Orizaba, capltán Downs, trip. 64, ton. 2334, con carga á Hidalgo y Cp. -Liverpool y escalas, en 21 días, vap. esp Alicia, cap. Aldamiz, trip. 36, ton. 1837, con carga á Deulofeu, Hijo y Cp. -Barcelona y escalas, en 16 días, vap. esp. Baenos Aires, cap. Genis, trip. 136, ton. 3764 con carga á M. Calvo y Cp;esp.;Ciudad de Cádiz;vap.;1895_06_18;Cádiz
Día 22:;;;Jover;cap.;;Barcelona y escalas en 22 días. vap. esp. J. Jover Barra, cap. Jover, trip. 37, ton. 1211, con;esp.;J. Jover Barra;vap.;1895_06_23;Barcelona
Día 29:;;;Howes;cap.;;Día 29: De Tampa y Cayo Hueso, en 8 horas. vap. am Mascotte, cap. Howes, trip. 42, ton 520, en lastre &;am;Mascotte;vap.;1895_06_30;Tampa y Cayo Hueso
Día 30:;;N/A:  | N/A: ;Burley;cap.;;Día 30: De Nueva York, en 4 días vap. am. City of Washington, cap. Burley, trip. 70, ton. 2626, con carga á Hidalgo y Cp.;am.;City of Washington;vap.;1895_07_02;Nueva York
Dia 3:;;N/A: ;Howes;cap.;;Dia 3: Da Tampa y Cavo Huese, en 8 horas. vap. am Mascette, cap. Howes, trip. 42, ton 520, en lastre á;am;Mascette;vap.;1895_07_04;Tampa
;;N/A: ;Rodríguez;cap.;;berg. esp. Rosario, cap. Rodríguez, ton. 204, con;esp.;Rosario;berg.;1895_07_04;
Día 4:;;N/A:  | N/A:  | N/A: ;Reynolds;cap.;;-Nueva York en 4 dias. vap. amer. Yucatán, capitán Reynolds, trip. 70, tons. 2,317: con carga,;amer.;Yucatán;vap.;1895_07_04;Nueva York
Día 5:;;;Maxon;cap.;;-Nueдa Orleans y escalas, en 5 días, vap. amoricano Aransas, cap. Maxon, trip. 678, con carga;amoricano;Aransas;vap.;1895_07_06;Nueva Orleans
Día 6:;;N/A: ;Howes;cap.;;Dis 6: De Tampa y Cavo Hueso, en 8 horas, vap. am Mascotte, cap. Howes, trip. 42, ton 520, en lastre á;am;Mascotte;vap.;1895_07_07;Tampa y Cavo Hueso
Día 7:;;N/A:  | N/A:  | N/A: ;Bargilhat;cap.;;Día 7: De St Nazaire y escalas. en 19 días vap. franc. Washing on, cap. Bargilhat, trip. ton. 1551, con carga & Bridat, Menaros y Cp.;franc.;Washing on;vap.;1895_07_09;St Nazaire
Día 4:;;N/A: ;Lavin;cap.;;Veracruz y escalas, en 4 días vap. correo eapañol Ciutad Condal, cap. Lavin, trip 68, toneladas 1616, con carga á M. Calvo y Cp.;español;Ciutad Condal;vap.;1895_07_09;Veracruz
Dia 10:;;N/A: ;Howes;cap.;;Dia 10: Da Tampa y Cayo Hueso, en 8 hores. vap. am Mascatte, cap. Howes, trip. 42, ton 520, en lastre á;am;Mascatte;vap.;1895_07_11;Tampa y Cayo Hueso
Día 10:;;N/A:  | N/A:  | N/A: ;Barley;cap.;;Dis 10: De Veracruz, en 4 días, vap. am. City of Washington, cap. Barley, tríp. 70 ton. 2626, con carga &;am.;City of Washington;vap.;1895_07_12;Veracruz
Día 30:;;;He was;cap.;13-10-2023;13: De Tampa y Cavo Hueso, en 30 horas, vap. am Mascotte, cap. He was, trip 42, ton 520, en lastre á;am;Mascotte;vap.;1895_07_14;Tampa y Cavo Hueso
Día 123:;;N/A: ;Guer ica irip;cap.;;-De Liverpool y escalas, 123 días vap. esp. Palentino, cap Guer ica irip 33, tons. 1,537, con;esp.;Palentino;vap.;1895_07_14;Liverpool
Día 14:;;;;cap.;;Di 14. De Nueva York en 4 dias, vap. am. Yumuri, cap.;am.;Yumuri;vap.;1895_07_16;Nueva York
Dia 17:;;N/A: ;Howes;cap.;;Dia 17: Do Tampa y Caro Hueso, en 30 horas, vap. am Mascotte, cap. Howes, trip. 42, ton 520, en lastre á;am;Mascotte;vap.;1895_07_18;Tampa y Caro Hueso
Día 19:;;;Gómez;cap.;;-De Cadiz y escalas, vía de Cuba en 19 dias vapor español Baldomero Iglesias, cap. Gómez,;español;Baldomero Iglesias;vapor;1895_07_19;Cadiz
;;N/A: ;Jover;cap.;;"Jover Serra"" cap. Jover trip 57 tons. 2311";;;;1895_07_19;
Día 19:;;;;cap.;;Dis 19: De New Orleans en 5 dias vap. am. Aransas, cap.;am.;Aransas;vap.;1895_07_20;New Orleans
;;;;cap.;;"-Nueva York vap. americano ""Yucatán"" cap.";americano;Yucatán;vap.;1895_07_21;Nueva York
Día 21:;null;;Boyca;cap.;null;"Dia 21 De NUEVA YORK en 4 dius vap. americano ""Saratoga"" cap. Boyca trip. 60 ton. 1973 con carga";americano;Saratoga;vap.;1895_07_23;NUEVA YORK
Día 36:;;N/A:  | N/A: ;Mc. Intorh;cap.;;Dia 36 De VERACRUZ y escalas en 8lias vap. americano Vigilancia, cap. Mc. Intorh trip. 70 ton. 2934;americano;Vigilancia;vap.;1895_07_27;VERACRUZ
Día 2:;;;;cap.;;-Nueva Orleans en 2 dias vap. esp. Pio IX cap.;esp.;Pio IX;vap.;1895_07_27;Nueva Orleans
Día 34:;;;Uribolarrea;cap.;;-Liverpool y escalas, en 34 días, vap. esp. Gaditano, cap. Uribolarrea, t.ip 34. ton. 1710, con;esp.;Gaditano;vap.;1895_07_31;Liverpool
Dia 31:;;;;cap.;;Dia 31: De Nueva York, en 41 días. vap. am. Orizaba, cap.;am.;Orizaba;vap.;1895_08_02;Nueva York
Día 4:;;;;cap.;;-Nueva York en 4 dias vap. esp. Hahana cap.;esp.;Hahana;vap.;1895_08_06;Nueva York
Día 8:;;N/A:  | N/A: ;Paterson;cap.;;Día 8: De Nueva York, en 37 días, gol. am. John R. Bergeu. cap. Paterson, trip. 8 ton. 615, con petróleo á L. V. Placé;am.;John R. Bergeu;gol.;1895_08_10;Nueva York
Día 84:;;;Brumester;cap.;;-Hamburgo y escalas, en 84 di 18 vap. alem Dalecarlin, cap. Brumester, trip. 33, ton. 1429, con;alem;Dalecarlin;vap.;1895_08_13;Hamburgo
Día 2:;;N/A:  | N/A: ;Ducrot;cap.;;-De Veracruz en 2 dias, vapor francés La Navarre, cap. Ducrot, tons 2469, trips. 215, con carga á Bridal M. y Comp.;francés;La Navarre;vapor;1895_08_15;Veracruz
Día 4:;;N/A:  | N/A: ;Naffmann;cap.;;-De Nueva York en 4 día, vapor americano Segurar gs, cap Naffmann, tons. 2806, trips. 70,;americano;Segurar gs;vapor;1895_08_15;Nueva York
Día 18:;;;1más;cap.;;Dia 18: De Cayo Hueso, en 1 día vap. am. Petrel, cap. 1más;am.;Petrel;vap.;1895_08_20;Cayo Hueso
Día 72:;;N/A: ;Vivó;cap.;;-Zarste, Buenos Aires, en 72 días berg. eap Clotilde, cap. Vivó, ton. 278, con tasajo á J. Balcele;;Clotilde;berg.;1895_08_20;Buenos Aires
Día 6:;;N/A: ;Me Intosh;cap.;;-Tampico y Matanzas, en 6 días. vap. am. Vigilancia, cap. Me Intosh, toa. 2534, con carga á;am.;Vigilancia;vap.;1895_08_23;Tampico y Matanzas
Día 22:;;N/A:  | N/A: ;Rosra;cap.;;Día 22: De Rosario de Santa Fe en 51 dias, hoa. esp. Angelits, cap. Rosra, tons. 703. con tasajo, & Jané y;esp.;Angelits;hoa.;1895_08_24;Rosario de Santa Fe
Dia 25:;;N/A: ;Lavín;cap.;;Dia 25: De Nueva York, en 5 días. vap. esp. Ciudad Condal, cap. Lavín, trip. 78, ton. 1616, con carga á;esp.;Ciudad Condal;vap.;1895_08_27;Nueva York
Día 23:;;;Cerarda;cap.;;-Liverpool y escalas, en 23 dias, vap. esp. Gracia, cap. Cerarda, trip. 38, ton. 2122, con carga;esp.;Gracia;vap.;1895_08_27;Liverpool
Día 4:;;N/A:  | N/A:  | N/A: ;Burley;cap.;;Nueva York, en 4 días, vap. am. C ty of Washington, cap. Burley, trip. 70, ton. 1743, cou;am.;C ty of Washington;vap.;1895_08_27;Nueva York
Día 25:;;N/A: ;Amézaga;cap.;;Día 25: -Nueva York, en 5 días, vap. eap. M. L. Villaverde, cap. Amézaga, trip. 61, ton. 950, con carga á M. Calvo y Cp.;;M. L. Villaverde;vap.;1895_08_27;Nueva York
Día 5:;;N/A: ;Staples;cap.;;-Nueva Orleans y cacales, en 5 días. vap. americaro Morgan, cap. Staples, ton. 537, con carga á;americaro;Morgan;vap.;1895_08_29;Nueva Orleans
Día 4:;;;Gómez;cap.;;-Veracrus y escalas, en 4 días, vap. esp. Baldomero Iglesias. cap. Gómez, trip. 61 ton. 1114,;esp.;Baldomero Iglesias;vap.;1895_08_30;Veracrus
Dia 30:;;N/A: ;Hoffmann;cap.;;Dia 30: De Veracruz v escalas, en 4 días vap. am. Seguranea, cap. Hoffmann. ton. 2806, trip. 71, con carga & Hidalgo y Cp.;am.;Seguranea;vap.;1895_08_31;Veracruz
Día 15:;;;Carreras;cap.;;-Cádiz y escalas, en 15 días vap. correo esp. Cataluña, cap. Carreras, ton. 2247, trip. 112, con;esp.;Cataluña;vap.;1895_09_01;Cádiz
Dia 19:;;;Benga;cap.;;Dia 19: De Livervool y escalas en 35 días, vapor esp. Saturnina, cap. Benga, trip. 35, tons. 1786, con;esp.;Saturnina;vapor;1895_09_03;Livervool
;;N/A: ;Bil;cap.;;cap. Bil, trip. 28, tons. 2554, con carga de tránsito, & J. Balcells y Cp.;;;;1895_09_03;
Día 13:;;N/A: ;Gorordo;cap.;;-Santander y escalas, en 13 días, vap. correo español Reina Maria Cristina, cap. Gorordo, tripulación 144, tons. 3633, con carga, á M. Calvo;español;Reina Maria Cristina;vap.;1895_09_03;Santander
Día 4:;;;;cap.;;Día 4: De Nueva York, en 4 días vap. am Vigilancia, cap.;am;Vigilancia;vap.;1895_09_06;Nueva York
Día 5:;;;Maxson;cap.;;Dia 5: -Nueva Orleans y escalas, en 5 días, vap. americano Aransas. cap. Maxson, trip. 45, ton. 767,;americano;Aransas;vap.;1895_09_06;Nueva Orleans
Día 4:;;N/A: ;Hauseu;cap.;;N. York, en 4 dias, vap. am. Yumuri, cap. Hauseu. ton. 2,332, con carga general, á H dalgo y;am.;Yumuri;vap.;1895_09_10;N. York
Día 17:;;N/A: ;Alemany;cap.;;-Santander y escalas, en 17 dias, vap. esp. Sanring, cap. Alemany, ton. 3,417, con carga, á M.;esp.;Sanring;vap.;1895_09_10;Santander
;;;Scopinich;cap.;;-Cardiff vap. autriaco Bo-kenna, cap. Scopinich;autriaco;Bo-kenna;vap.;1895_09_14;Cardiff
Día 5:;;;Staples;cap.;;-Nueva Orleans y escalas, cn 5 días. vap. americano Morgan, cap. Staples, ton. 537. con carga;americano;Morgan;vap.;1895_09_15;Nueva Orleans
Día 26:;;;Ariba'ziga;cap.;;-Liverpool y escalas, en 26 díus. vap. esp. Madrileño cap. Ariba'ziga, trip. 38, ten 2035, con;esp.;Madrileño;vap.;1895_09_17;Liverpool
Dia 18:;;;San Emeteric;cap.;;Dia 18: De Cádiz y escales en 17 dias vap. esp. Santa Bárbara, cap. San Emeteric, trip. 102, ton. 3971 con;esp.;Santa Bárbara;vap.;1895_09_19;Cádiz
Día 20:;;N/A: ;Maxon;cap.;;Día 20: De Nueva Orleans y escalas. en 5 días, vap. Aransas, cap. Maxon, ton. 678, coá carga á Galbán y;;Aransas;vap.;1895_09_21;Nueva Orleans
Día 5:;;N/A: ;Me Intosh;cap.;;-Veracruz y escalas, en 5 días vap. am. Vigilancia, cap. Me Intosh, ton. 2934, con carga á;am.;Vigilancia;vap.;1895_09_21;Veracruz
;;N/A:  | N/A: ;Marroig;cap.;;México, cap. Marroig, trip. 69, tons. 1,364, con;;;;1895_09_25;México
Día 5:;;N/A:  | N/A: ;Staples;cap.;;Nueva Orleans y escales, en 5 días, vap. americano Whitney, cap. Staples, trip. 57, ton. 678,;americano;Whitney;vap.;1895_09_29;Nueva Orleans
Día 21:;;N/A:  | N/A:  | N/A: ;Larrauri;cap.;;-Liverpool y canalas, en 21 días vap. am. Francisca, cap. Larrauri, trip, 37. ton 1839, con carga;am.;Francisca;vap.;1895_10_01;Liverpool
Día 43:;;N/A:  | N/A:  | N/A: ;Bengoechea;cap.;;"-Barcelona y escalas en 43 días; vapor esp. MiBguel Pinillos, cap. Bengoechea, trip. 51, tons. aa 2,124, con carga á Loychate, Saenz y Cp.";esp.;MiBguel Pinillos;vapor;1895_10_08;Barcelona
Día 4:;;;;cap.;;Nueva York, en 4 días, vap. am. Saratoga, cap.;am.;Saratoga;vap.;1895_10_08;Nueva York
Día 21:;;;Luzárraga;cap.;;-Barcelona y escalas, en 21 días, vap. eap. Santanderino, cap. Luzárraga, trip. 37, ton. 2074,;;eap. Santanderino;vap.;1895_10_08;Barcelona
Día 8:;;N/A:  | N/A: ;Yuthcatón;cap.;;Veracruz, en 8 días, vap. am. Yucatán, cap. Yuthcatón, cap. Reynolds, trip. 2317, con carga á Hiodalgo y Cp;am.;Yucatán;vap.;1895_10_13;Veracruz
Día 35:;;N/A: ;Khtewe;cap.;;-Hamburgo v escalas, eu 35 días, vap. alem. Valesis, cap. Khtewe n. tit. 33 ton. 1778, con;alem.;Valesis;vap.;1895_10_15;Hamburgo
Dia 17:;;N/A: ;Boyce;cap.;;Dia 17: De Tampico en tres dias, vap. amer. Saratoga, caSpitán Boyce, trip. 63, tons. 1,973: con carga, A;amer.;Saratoga;vap.;1895_10_18;Tampico
Dia 19:;;N/A: ;Dows;cap.;;Dia 19: De Veracruz. en 8 días vap. am. Orizaba, cap. Dows, trip. 73, ton. 2334, con carga á Hidalgo y;am.;Orizaba;vap.;1895_10_20;Veracruz
Día 23:;;;Hoffman;cap.;;Día 23: De Tampico y escalas, en 4 días, vap. am. Seguranca. cap. Hoffman, trip. 67, ton. 2806, con carga;am.;Seguranca;vap.;1895_10_24;Tampico
Día 8:;;;Meak;cap.;;-Filadelfia, en 8 días vap. ing. Ealidg, cap. Meak;ing.;Ealidg;vap.;1895_10_26;Filadelfia
;;;Davey;cap.;;Nuueva York, vap. ing. Ardanmhor, cap. Davey;ing.;Ardanmhor;vap.;1895_10_29;Nuueva York
Día 24:;;N/A:  | N/A:  | N/A:  | N/A: ;Buce;cap.;;Cardiff, en 24 días, vap. ing. Llag, cap. Buce, 9 trip. 23, eon carbón á Bridat, Montros y Cp. b;ing.;Llag;vap.;1895_10_29;Cardiff
Día 30:;;N/A:  | N/A: ;Cunell;cap.;;"Día 30: De Colón y ercalas. vap. México, cap. Cunell, tripulantes 76; ton. 1633, con carga de tránsito y 30 a pasajeros á M. Calvo y Cp. RECALS";;México;vap.;1895_10_31;Colón
;;N/A: ;Boyce;cap.;;-Nueva York, vap. am. Saratoga, cap. Boyce, tripulantes 70, ton. 1692, con carga general á Hi5199;am.;Saratoga;vap.;1895_10_31;Nueva York
Dia 10:;;N/A:  | N/A:  | N/A: ;SteOvens;cap.;;Dia 10: De Veracruz y escalas, vap. am. Séneca, cap. SteOvens, trip. 63, ton. 1912, con parga general á Hidalgo y Cp.;am.;Séneca;vap.;1895_11_02;Veracruz
;;N/A:  | N/A:  | N/A: ;Danus;cap.;;-Nueva York, vap. am. Orizaba, cap. Danus, triTulantes 70, ton. 2331 á Hidalgo y Cp.;am.;Orizaba;vap.;1895_11_05;Nueva York
;;;Casquero;cap.;;-Neva York, vap. esp. Panamá, cap. Casquero,;esp.;Panamá;vap.;1895_11_05;Neva York
Día 8:;;;;cap.;;-Filadelfia en 8 días, vap. ing. Southery, cap.;ing.;Southery;vap.;1895_11_08;Filadelfia
;;N/A: ;José Jover;cap.;;"Serra"" cap. José Jover trip. 56 tons. 5500 con";;Serra;;1895_11_10;
;;;Ukermaun;cap.;;Halifax, vap. noruego Braters, cap. Ukermaun,;noruego;Braters;vap.;1895_11_14;Halifax
;;;Veutura;cap.;;Canarias, vap. esp. María Herrera, cap. Veutura. trip. 69, ton. 1307, con carga á Sobrinos de;esp.;María Herrera;vap.;1895_11_14;Canarias
Día 3:;;N/A: ;Doea mis;cap.;;Tampico en 3 días. vap. am. Orizaba, cap. Doea mis, trip. 64, ton. 2334, con carga á Hidalgo y;am.;Orizaba;vap.;1895_11_14;Tampico
;;;Smith;cap.;;-Matanzas, vap. ing. Ardamronse, cap. Smith,;ing.;Ardamronse;vap.;1895_11_15;Matanzas
Día 19:;;N/A: ;L. Aralueca;cap.;;Día 19: De Diverpool, Santander y Coruña, vap. eap. Euseaao, cap. L. Aralueca, srip. 35 tons. 1866, con;;Euseaao;vap.;1895_11_20;Diverpool
Día 21:;;N/A:  | N/A: ;Jacobs;cap.;;Día 21: De Londres, vap. ing. Binkburn, cap. Jacobs, tripulantes 40, ton. 260, con 5 lanchas, pólvora y;ing.;Binkburn;vap.;1895_11_22;Londres
;;;Yacker;cap.;;-Filadelfia vap. ing. Castledale, cap. Yacker,;ing.;Castledale;vap.;1895_11_22;Filadelfia
;;;Hoffman;cap.;;-Veracruz, vap. am. Seguranca, cap. Hoffman,;am.;Seguranca;vap.;1895_11_24;Veracruz
;;;Hamen;cap.;;Nueva York vap. am. Yumuri, cap. Hamen,;am.;Yumuri;vap.;1895_11_26;Nueva York
;;;Lavin;cap.;;- Barcelona, vap. eap. Ciudad Condal, cap. Lavin;;Ciudad Condal;vap.;1895_11_26;Barcelona
;;;Brown;cap.;;-Pascagoula, vap. ing. Amethyst, cap. Brown,;ing.;Amethyst;vap.;1895_11_27;Pascagoula
Día 26:;;N/A: ;Baxter;cap.;;Día 26: De Port Willians (N. E.) en 13 días, gol. ing. Preference, cap. Baxter, trip. 8, ton: 243, con papas;ing.;Preference;gol.;1895_11_28;Port Willians (N. E.)
Día 8:;;N/A: ;Walta;cap.;;-Filadelfia en 8 días, gol. amor. Chas L. Dorenfort, cap. Walta, trip. 10, tons. 980: con carbón,;amor.;Chas L. Dorenfort;gol.;1895_11_29;Filadelfia
Día 5:;;;;;;"-De Pascagoula on 5 dias go!. am. ""Osora G.""";am.;Osora G.;;1895_12_03;Pascagoula
Día 2:;;N/A: ;Bustinza;cap.;;Dia 2 De Liverpool y escalas, en 25 dias, vap. eap. Leonora cap. Bustinza, ton. 1764, con carga general á Denlofen, Hijo y Co;;eap. Leonora;vap.;1895_12_04;Liverpool
Día 32:;;N/A: ;Bengoa;cap.;;"-Liverpool y escalas, en 32 días vap. eap. Saturnina; cap. Bengoa. ton. 1785, con earga geners!";;Saturnina;vap.;1895_12_04;Liverpool
Día 28:;;N/A: ;Olano;cap.;;Liverpoci y escalas, en 28 día, vap. esp. Gleg, cap. Olano, trip. 35, ton. 1515, con cerga amá. Blanch y Cp.;esp.;Gleg;vap.;1895_12_08;Liverpoci
;;;H ffman;cap.;;-Nueva York, vap. am Seguranca, cap. H ffman;am;Seguranca;vap.;1895_12_10;Nueva York
Día 9:;;N/A:  | N/A:  | N/A: ;Dechamps;cap.;;Dia 9: De Cádiz, vap. esp. P. de Fatrústegui, cap. Dechamps, frip 125, ton. 3090, con carga general á;esp.;P. de Fatrústegui;vap.;1895_12_10;Cádiz
;;;;cap.;;Curuf y escslas, vap. cap. León XIII, capitán;;León XIII;vap.;1895_12_10;Curuf
;;;Alemany;cap.;;-Barcelona, vap. esp. Santiago, cap. Alemany,;esp.;Santiago;vap.;1895_12_10;Barcelona
;;N/A: ;Ugarte;cap.;;-Barcelona y escalas vap. esp. Colón, cap. Ugarte, trip. 133, ton. 3500, con cargs general á M.;esp.;Colón;vap.;1895_12_10;Barcelona
Día 20:;;N/A: ;Pratt;cap.;;trip. 34. tons. 678, con carga genera', á J. Galbán y Op. --Port Williams, en 20 días. gol. ing Delta, capitán Pratt, trip. 7, tons. 286, con carga general, a;ing;Delta;gol.;1895_12_21;Port Williams
Día 8:;;N/A: ;Iastosh;cap.;;Lawton hermano. -Veracruz, en 8 días, vap. am Vigilancia, cspitán Iastosh, trip. 70, tons. 2931, con carga general, á Hidalgo y Cp.;am;Vigilancia;vap.;1895_12_21;Veracruz
;;;;cap.;;De Tampa y C Hueso, vap am. Olivette, cap.;am.;Olivette;vap;1895_12_22;Tampa y C Hueso
Día 4:;;;Hau;cap.;;-New York en 4 dias vap. am. Yumuri, cap. Hau;am.;Yumuri;vap.;1895_12_24;New York
;;;Yarker;cap.;;-Filadelfia, vap. inglés Castldale cap. Yarker,;inglés;Castldale;vap.;1895_12_24;Filadelfia
Dia 23:;;;Foster;cap.;;Dia 23: De Filadelfia, gol. am. Horoldine, cap. Foster, trip.;am.;Horoldine;gol.;1895_12_25;Filadelfia
;;;Brown;cap.;;Panzacola, vap. ing. Amethyst. cap. Brown,;ing.;Amethyst;vap.;1895_12_25;Panzacola
Día 24:;;;;cap.;;-De Caibarien, en 24 ha. vap. ing. Bea Bellido,;ing.;Bea Bellido;vap.;1895_12_25;Caibarien
;;;Young;cap.;;cap. Young, tons. 1202, trip. 26. En laltre á L.;;;;1895_12_25;
Día 32:;;N/A:  | N/A: ;Bick;cap.;;V. Place. -De Bridjivater, N. E. en 32 dias, gol. am, Morrls W. Child, cap. Bick, tons, 512 trip. 10, & la;am;Morrls W. Child;gol.;1895_12_25;Bridjivater
;;;;cap.;;De Tampa y C. Hueso, vap am. Olivette, cap.;am.;Olivette;vap;1895_12_27;Tampa y C. Hueso
;;N/A:  | N/A: ;Moreno;cap.;;Fernando, cap. Moreno, trip. 135, tons. 2,832,;;Fernando;;1895_12_27;
