arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
;;N/A:  | N/A: ;;;Moll;pat.;;;;;De Mariel gol. Jóven Magdalena, pat. Moll: con 750 sacos y 15 bocoyes azúcar.;;Jóven Magdalena;;;gol.;1885_04_12;Mariel;;
;;N/A:  | N/A:  | N/A: ;;;Ensefat;pat.;;;;;De Puerto Escondido gil. Paquete Gibara, pat. Ensefat: con 71 bocoyes, 25 sacos azúcar y 22 boceyes miel.;;Paquete Gibara;;;gil.;1885_04_12;Puerto Escondido;;
Día null:;;N/A: ;;;Lladó;pat.;;;;;De Sierra Morena gol. Orisálida, pat. Lladó: con 1,000 Baces azúcar.;;Orisálida;;;gol.;1885_04_12;Sierra Morena;;
Día null:;;N/A:  | N/A: ;;;Torres;pat.;;;;;De Puerto Escondido gol. Victoria, pat. Torres: con 32 bocoyes azúcar y 24 bocoyes miel.;;Victoria;;;gol.;1885_04_12;Puerto Escondido;;
;;N/A:  | N/A:  | N/A: ;;;Pujol;pat.;;;;;De Canasi gol. Golondrina, pat. Pujol: con 160 cajas, 6 pipas y 4 tercerolas aguardiente.;;Golondrina;;;gol.;1885_04_12;Canasi;;
;;N/A:  | N/A: ;;;Bosch;pat.;;;;;De Cárdenas gol. Almanza, pat. Bosch: con 160 bocoyes azúcar y efectes.;;Almanza;;;gol.;1885_04_14;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Cantero;pat.;;;;;De Cárdenas gol. Aguila de Oro, pat. Cantero: con 440 cejas azúcar, 51 p pas aguardiente y efectos.;;Aguila de Oro;;;gol.;1885_04_14;Cárdenas;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Herrera;pat.;;;;;De Cardenas gol. 3 Teresas, pat. Herrera: con 30 bocoyes, 60 cajas, 600 barriles y 100 medios barriles azúcar.;;3 Teresas;;;gol.;1885_04_14;Cardenas;;
;;N/A: ;;;Colomar;pat.;;;;;De Baracoa goi. Gaspar, pat. Colomar: con 42 bocoyos azúcar.;;Gaspar;;;goi.;1885_04_14;Baracoa;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Valent;pat.;;;;;De Cárdenas gol. Victoria. pat Valent: con 400 sacos, 460 barriles, 200 cajitas azúcar y 25 pipas aguardiente.;;Victoria;;;gol.;1885_04_14;Cárdenas;;
;;N/A:  | N/A: ;;;Lioret;p.;;;;;De Puerto Escondido gol. Joven Pepilla, at. P. Lioret: con 24 bocoyes miel y Ɛ0 sacos azúcar.;;Joven Pepilla;;;gol.;1885_04_14;Puerto Escondido;;
Día XX:;;N/A:  | N/A: ;;;Arocha;pat.;;;;;De Cabañas gol. Nuevo Hilario, pat. Arocha: con 300 sacos azúcar y 20 pipas aguardiente.;;Nuevo Hilario;;;gol.;1885_04_14;Cabañas;;
Día XX:;;N/A: ;;;Vich;pat.;;;;;De Cabañas gol. Nuestra Señora de la Caridad, patron Vich: con 440 sacos azúcar.;;Nuestra Señora de la Caridad;;;gol.;1885_04_14;Cabañas;;
Día null:;;N/A:  | N/A:  | N/A: ;;;Cabres;pat.;;;;;De Sierra Morena gol. Union, pat. Cabres: con 500 sacos, 144 bocoyes azúcar y efectos.;;Union;;;gol.;1885_04_14;Sierra Morena;;
;;N/A:  | N/A: ;;;Inclan;pat.;;;;;De Cabañas gol. Caballo Marino, pat. Inclan: con 997 sacos azúcar y 8 pipas aguardiente.;;Caballo Marino;;;gol.;1885_04_14;Cabañas;;
;;N/A: ;;;Villalonga;pat.;;;;;De Bahia Honda gol. Jóven Gertrudis, pat. Villalonga: con 700 sacos azúcar.;;Jóven Gertrudis;;;gol.;1885_04_14;Bahia Honda;;
Día null:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Calafell;pat.;;;;;De Matanzas gol. María Josefa, pat. Calafell: con 464 sacos, 250 id., 104 cajas y 37 bocoyes azúcar.;;María Josefa;;;gol.;1885_04_14;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Pellicer;pat.;;;;;De Sierra Morena gol. Pirineo, pat. Pellicer: con 350 caja, 580 sacos azúcar y 40 bocoyes mi-l.;;Pirineo;;;gol.;1885_04_15;Sierra Morena;;
Día null:;;N/A:  | N/A: ;;;Enseñat;pat.;;;;;De Sierra Morena gol. Sofia, pat. Enseñat: con 800 sacos azúcar y efectos.;;Sofia;;;gol.;1885_04_15;Sierra Morena;;
;;N/A:  | N/A: ;;;Gil;pat.;;;;;De Banes gol. Nueva Esperanza, pat Gil: con 35 bocoyes azúcar y efectos.;;Nueva Esperanza;;;gol.;1885_04_15;Banes;;
Día XX:;;N/A:  | N/A:  | N/A: ;;;Piñeуro;pat.;;;;;De San Cayetano gol. Masdalena, pat. Piñeуro: con 104 polines, 200 sacos carbon y efectos;;Masdalena;;;gol.;1885_04_15;San Cayetano;;
Día null:;;N/A: ;;;San os;pat.;;;;;De Cabañas gol. Nuestra Señora del Cármen, patron San os: con 600 bocoves azúcar.;;Nuestra Señora del Cármen;;;gol.;1885_04_15;Cabañas;;
;;N/A:  | N/A: ;;;Pellicer;pat.;;;;;Da Matanzas gol. Emilio, pat. Pellicer: con 1,019 sacos y 43 bocoyes azúcar.;;Emilio;;;gol.;1885_04_15;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Moli;pat;;;;;De Mantua gol Lince, pat Moli: con 700 sacos carbon, 9 arrobas cera y 19 gatrafones miel.;;Lince;;;gol;1885_04_15;Mantua;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Romero;cap.;;;;;De Caibarien vap. Alava cap. Romero: on 40 pipas aguardiente 679 cajas, 1,500 sacos, 60 estuches azúcar y 182 tercios tabaco.;;Alava;;;vap.;1885_04_16;Caibarien;;
Día XX:;;N/A:  | N/A:  | N/A: ;;;Ventura;cap.;;;;;De Cub y es alas vap. Mortera, cap. Ventura: con 50 barriles aceite coco, 117 sacos maíz y efectos.;;Mortera;;;vap.;1885_04_16;Cub;;
;;;;;Vi lamil;cap.;;;;;De Cuba y escalas vap. Argonauta, cap. Vi lamil: con efectos.;;Argonauta;;;vap.;1885_04_16;Cuba;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Zubirat;pat.;;;;;De Moron gol. Manuela, pat. Zubirat: con 14 tercerolaa miel aheja f0 arrobas cara, 30 palos maderos, 130 ce dos y 10 toros.;;Manuela;;;gol.;1885_04_16;Moron;;
;;N/A:  | N/A: ;;;Bonet;pat.;;;;;De Matanzas ol 2 Harmansa, pat. Bonet: con 750 sacos azúcar y 13 pipas aguardiente.;;2 Harmansa;;;ol;1885_04_16;Matanzas;;
;;N/A: ;;;Riera;pat.;;;;;De Teja gol San Francisco, pat. Riera: con 1,000 sacos carbon.;;San Francisco;;;gol.;1885_04_17;Teja;;
;;N/A: ;;;Covas;pat.;;;;;De Ortigosa gol. Dolorita, pat. Covas: con 370 cajas azúcar.;;Dolorita;;;gol.;1885_04_17;Ortigosa;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Juan;pat.;;;;;De Cabañas gol. Esmeralda, pat. Juan: con 574 sacos, 103 cajas azúcar, 8 pipas aguardiente y 18 tercios tabaco.;;Esmeralda;;;gol.;1885_04_18;Cabañas;;
;;N/A: ;;;Suarez;pat.;;;;;De cabañas gol. Jóven Felipe, pat. Suarez: con 1,200 sacos azúcar.;;Jóven Felipe;;;gol.;1885_04_18;cabañas;;
Día null:;;N/A:  | N/A:  | N/A: ;;;Sanchez;pat.;;;;;De Mariel gol. San Antonio, pat. Sanchez: con 30 pipas aguardiente, 20 caballos leña y efectos.;;San Antonio;;;gol.;1885_04_18;Mariel;;
;;N/A:  | N/A: ;;;Torres;pat.;;;;;De Puerto Escondido gol. Jóven Pepilla, pat. Torres: con 275 sacos y 5 bocoyes azúcar.;;Jóven Pepilla;;;gol.;1885_04_18;Puerto Escondido;;
;;N/A:  | N/A: ;;;Padilla;pat.;;;;;Ds Banes gol, Josefa pat. Padilla: con 33 bocoyes azúcar y 4 tercerolas miel.;;Josefa;;;gol;1885_04_19;Banes;;
;;N/A:  | N/A:  | N/A: ;;;Alemañy;pat.;;;;;D3 Cárdenas gol. Mercedita, pat. Alemañy: con 77 bocoyes y 300 sacos azúcar y 4 bocoyes cera.;;Mercedita;;;gol.;1885_04_19;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Valent;pat.;;;;;De Cárdenas gal. María del Cármen, pat. Valent: con 500 bocoyes y 200 sacos azúcar y 100 pipas aguardiente.;;María del Cármen;;;gal.;1885_04_19;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Alboniga;cap.;;;;;De Cuba y escalas vap. Avilés, cap. Alboniga: con 616 sacos maiz, 3 fardos cera, 290 sacos azúcar y efectos.;;Avilés;;;vap.;1885_04_21;Cuba;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Calvo;pat.;;;;;De Gibara gol. 6 Manuelas. pat. Calvo: con 1,07 sacos mais, 800 quintales ñames 22 bocoyes azúcar y efectos.;;6 Manuelas;;;gol.;1885_04_21;Gibara;;
;;N/A:  | N/A: ;;;Gil;pat.;;;;;De Banes gol. Nueva Esperanza, pat. Gil: con 32 bocoyes azúcar y efectos.;;Nueva Esperanza;;;gol.;1885_04_21;Banes;;
;;N/A:  | N/A: ;;;Ferrer;pat.;;;;;De Dimas gol. Mercedita, pat. Ferrer: con 900 sacos carbon y 37 fercios tabaco.;;Mercedita;;;gol.;1885_04_21;Dimas;;
;;N/A:  | N/A: ;;;Lopez;pat.;;;;;Babia Honda gol. Francisca, pat. Lopez: con 44 becoyes y 650 sacos azúcar.;;Francisca;;;gol.;1885_04_21;Babia Honda;;
;;N/A:  | N/A: ;;;Maoip;pat.;;;;;De Santa Cruz gol. Jóven Salvador, pat. Maoip: con 33 cajas azúcar y efectos.;;Jóven Salvador;;;gol.;1885_04_21;Santa Cruz;;
;;N/A: ;;;Piñeyro;pat.;;;;;De Cárdenas gol. Anita, pat. Piñeyro: con 1,300 sacos azúcar.;;Anita;;;gol.;1885_04_21;Cárdenas;;
Día XX:;;N/A: ;;;Alemañy;pat.;;;;;De Sagua la Chica gol. Teresita, pat. Alemañy: con 800 sacos carbon.;;Teresita;;;gol.;1885_04_21;Sagua la Chica;;
;;N/A:  | N/A: ;;;Navarro;pat.;;;;;De Toja gul. Dorotea, pat Navarro: con 514 sacos azúcar y efectos.;;Dorotea;;;gul.;1885_04_21;Toja;;
Día null:;;N/A:  | N/A: ;;;Villalonga;pat.;;;;;De Sierra Morena gol. Agustina, pat. Villalonga: con 300 sacos y 36 bocoyes azúcar.;;Agustina;;;gol.;1885_04_21;Sierra Morena;;
;;N/A:  | N/A: ;;;Jofre;pat.;;;;;De Teja gl. Engracia, pat. Jofre: con 721 sacos azúcar y efectos.;;Engracia;;;gl.;1885_04_21;Teja;;
;;N/A:  | N/A: ;;;Orbay;pat.;;;;;De Teja gol. 2 Amigos, pat. Orbay. con 1,000 sacos carbonDa Teja gol gol. Sofia, pat. Moner: con 1,000 8ac08 carbon;;2 Amigos;;;gol.;1885_04_21;Teja;;
;;N/A: ;;;Amengual;pat.;;;;;De Mantua gol. María, pat. Amengual: con 900 sacos carbon.;;María;;;gol.;1885_04_21;Mantua;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Toro;pat.;;;;;De Sagua gol. Rita Fortuna, pat. Toro, con 156 sacos, 208 cajas y 62 bocoyes azúcar y efectos.;;Rita Fortuna;;;gol.;1885_04_21;Sagua;;
;;N/A: ;;;Ibañez;pat.;;;;;Da Granadillo gol. Maria Zaragoza, pat. Ibañez: con 800 sacoa carbon.;;Maria;;;gol.;1885_04_21;Granadillo;;
;;N/A: ;;;Mayane;pat.;;;;;De Sagna la Chica gol. Deseada, pat. Mayane: con 500 BROO carbon.;;Deseada;;;gol.;1885_04_21;Sagna la Chica;;
Día XX:;;N/A: ;;;Almanza;pat.;;;;;De Teja gol. 2 Sofias, pat. Almanza: con 1,000 saces carbon.;;2 Sofias;;;gol.;1885_04_23;Teja;;
;;N/A:  | N/A:  | N/A: ;;;Valent;pat.;;;;;De Cárdenas gol. Victoria, pat. Valent: con 645 barriles, 70 medios barriles azúcar y 50 pipas aguardiente. De Cárdenas gol. Almanza, pat. Bosch: con 1,200 sacos azúcar.;;Victoria;;;gol.;1885_04_25;Cárdenas;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Herrera;pat.;;;;;De Cárdenas gol. 3 Teresas, pat. Herrera: con 432 sacos, 74 bocoyes y 5 barriles azúcar y 3 pipas aguardiente.;;3 Teresas;;;gol.;1885_04_25;Cárdenas;;
Día null:;;N/A: ;;;Cabres;pat.;;;;;De Sierra Morena gol. Unton, pat. Cabres: con 1,400 sacos azúcar.;;Unton;;;gol.;1885_04_25;Sierra Morena;;
;;N/A:  | N/A: ;;;Pellicer;pat.;;;;;De Sierra Morena gol. Pirineo, pat. Pellicer: con 205 cajas y 1,000 sacos azúcar.;;Pirineo;;;gol.;1885_04_25;Sierra Morena;;
;;N/A:  | N/A: ;;;Barreras;pat.;;;;;De Sierra Morena gol. 24 Ignania, pat. Barreras: con 66 sacos azúcar y 34 cuartos miel.;;24 Ignania;;;gol.;1885_04_25;Sierra Morena;;
;;N/A:  | N/A: ;;;Moll;pat.;;;;;De Mariel gol. Jóven Magdalena, pat. Moll: con 400 Bacos y 20 bocoyes azúcar.;;Jóven Magdalena;;;gol.;1885_04_25;Mariel;;
;;N/A:  | N/A:  | N/A: ;;;Inolan;pat.;;;;;De Cabañas gol. Caballo Marino, pat. Inolan: con 700 sacos y 100 cajas azúcar y 30 pipas aguardiente;;Caballo Marino;;;gol.;1885_04_25;Cabañas;;
Día XX:;;N/A:  | N/A:  | N/A: ;;;Unibaso;cap.;;;;;"De Malas Aguas vap Bahía Honda cap. Unibaso: con 437 sacos azúcar; 32 tercios tabaco y efectos.";;Bahía Honda;;;vap;1885_04_25;Malas Aguas;;
;;N/A: ;;;Suarez;pat.;;;;;De Cabañas gol. Jóven Felipe, pat. Suarez: con 1,200 Bacos azúcar.;;Jóven Felipe;;;gol.;1885_04_25;Cabañas;;
Día 01:;;N/A:  | N/A: ;;;Calafell;pat.;;;;;De Matanzas gol. María Josefa, pat. Calafell: con 400 sacos y 102 bocoyes azúcar y 14 pipas aguardiente.;;María Josefa;;;gol.;1885_04_25;Matanzas;;
;;N/A: ;;;Visquer;pat.;;;;;De Matanzas gol. Amalia, pat. Visquer: con 1,070 sacos azúcar .;;Amalia;;;gol.;1885_04_25;Matanzas;;
;;N/A:  | N/A: ;;;Colomar;pat.;;;;;De Baracoa, gol. Gaspar, pat Colomar: con 28 bocoyes azúcar y 12 bocoyes miel.;;Gaspar;;;gol.;1885_04_26;Baracoa;;
;;N/A:  | N/A:  | N/A: ;;;Cantero;pat.;;;;;De Cárdenas gol Agaila de Oro, pat. Cantero: con 201 sacos azúcar, 180 pipas aguardiente y efectos.;;Agaila de Oro;;;gol;1885_04_26;Cárdenas;;
Día null:;;N/A:  | N/A:  | N/A: ;;;Villalonga;pat.;;;;;De Mariel gta. María Magdalena, pat. Villalonga: 435 sacos, 5 bocoyes azúcar y 11 pipas aguardiente;;María Magdalena;;;gta.;1885_04_26;Mariel;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Ponte;pat.;;;;;De Nuevitas gol. Emilia, pat. Ponte: con 300 atravesaños, 400 caballos leña, 180 sacos guano y efectos.;;Emilia;;;gol.;1885_04_28;Nuevitas;;
Día null:;;N/A: ;;;Otero;pat.;;;;;De Sagua gol. María Andrea, pat. Otero: con 1,200 sacos carbon;;María Andrea;;;gol.;1885_04_28;Sagua;;
;;N/A:  | N/A: ;;;Alemañy;pat.;;;;;De Sierra Morena gol. Matilde, pat. Alemañy: con 20) cajas y 435 sacos azúcar.;;Matilde;;;gol.;1885_04_28;Sierra Morena;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Piñeyro;pat.;;;;;De Cárdenas gol. Anita, pat Piñeyro: con 1,100 barriles, 300 sacos y 120 cajas azúcar y 12 pipas aguardiente.;;Anita;;;gol.;1885_04_28;Cárdenas;;
;;N/A:  | N/A: ;;;Arocha;pat.;;;;;De Cabañas gol. Nuevo Hilario. pat. Arocha: con 300 sacos azúcar y 15 pipas aguardiente.;;Nuevo Hilario;;;gol.;1885_04_28;Cabañas;;
;;N/A:  | N/A: ;;;Faste;pat.;;;;;De Bajas gol. Carmita, pat. Faste: con 1,225 sacos carbon y 29 tercios tabaco.;;Carmita;;;gol.;1885_04_28;Bajas;;
;;N/A: ;;;Portella;pat.;;;;;De Mántua gol. Nuevo Neptuno. pat. Portella: con 900 sacos carbon.;;Nuevo Neptuno;;;gol.;1885_04_28;Mántua;;
;;N/A:  | N/A:  | N/A: ;;;Calafell;pat.;;;;;De Matanzas gol. 2 Hermanas, pat. Calafell. con 650 sacos, 10 bocoyes y 130 cajas azúcar.;;2 Hermanas;;;gol.;1885_04_28;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Pellicer;pat.;;;;;De Matanzas gol. Emilio, pat. Pellicer: con 69 bocoyes 25 cajas azúcar y 12 pipas aguardiente.;;Emilio;;;gol.;1885_04_28;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Alemañy;pat.;;;;;"De Canasi gol. Inés, pat. ""Alemañy: con 80 cajas y 18 bocoyes azúcar y 11 pipas aguardiente.";;Inés;;;gol.;1885_04_28;Canasi;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Inclan;pat.;;;;;De Cabañas gol. Caballo Marino, pat. Inclan, con 230 cajas, 500 sacos azúcar, 12 pipas aguardiente y efectos.;;Caballo Marino;;;gol.;1885_04_29;Cabañas;;
;;N/A:  | N/A: ;;;Bosch;pat.;;;;;De Dominica gol. Dominica, pat. Bosch: con 112 sacos y 32 bocoyes azúcar.;;Dominica;;;gol.;1885_04_29;Dominica;;
;;N/A:  | N/A:  | N/A: ;;;Tur;pat.;;;;;De Granadillo gol. San José, pat. Tur: con 200 atravesaños, 100 varas maderas y 80 caballos majagua.;;San José;;;gol.;1885_04_29;Granadillo;;
;;N/A: ;;;Barreras;pat.;;;;;De Sierra Morena gol. América, pat. Barreras: con 500 sacos carbon.;;América;;;gol.;1885_04_29;Sierra Morena;;
;;N/A: ;;;Calvet;pat.;;;;;De Mantua gol. Francisca Gener, patron Calvet: con 1,000 sacos carbon.;;Francisca Gener;;;gol.;1885_04_29;Mantua;;
;;N/A: ;;;Pajol;pat.;;;;;De Mantua gol. Isabel Segunda, pat. Pajol: con 1,000 sacos carbon.;;Isabel Segunda;;;gol.;1885_04_29;Mantua;;
;;N/A:  | N/A: ;;;Villalonga;pat.;;;;;De Bahía Honda gol. Jóven Gertrudis, pat. Villalonga: con 785 sacos y 4 bocoyes azúcar.;;Jóven Gertrudis;;;gol.;1885_04_29;Bahía Honda;;
;;N/A: ;;;Pujol;pat.;;;;;De Canasi gol. Golondrina, pat. Pujol: con 200 cajas azúcar.;;Golondrina;;;gol.;1885_04_29;Canasi;;
;;N/A:  | N/A: ;;;Golla;cap.;;;;;De Sagua vap. Adela, cap. Golla: con 52 tercios tabaco y efectos.;;Adela;;;vap.;1885_04_29;Sagua;;
;;N/A:  | N/A: ;;;Pastrana;cap.;;;;;De Cuba y escalas vap. Habanero, cap. Pastrana: con 805 sacos maiz y efectos.;;Habanero;;;vap.;1885_04_29;Cuba;;
;;;;;Vaca;pat.;;;;;De Cuba y escalas vap. Manuelita y María, patron Vaca: con efectos;;Manuelita y María;;;vap.;1885_04_29;Cuba;;
;;;;;Romero;cap.;;;;;De Caibarien vap, Alava, cap. Romero: con efectos.;;Alava;;;vap;1885_04_29;Caibarien;;
Día XX:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Bernaza;pat.;;;;;De Puerto Padre gol. 3 Hermanas, pat. Bernaza: con 58 pipas aguardiente, 100 caballos leña, 1 barril, 3 cajas cera, 14 sacos cáscara mangle y efectos.;;3 Hermanas;;;gol.;1885_04_30;Puerto Padre;;
Día null:;;N/A: ;;;Torres;pat.;;;;;De Rio Blanco. gol. Isabelita, pat. Torres: con 340 polines.;;Isabelita;;;gol.;1885_04_30;Rio Blanco;;
;;N/A:  | N/A:  | N/A: ;;;Juan;pat.;;;;;De Cabañas gol. Esmeralda, pat. Juan: con 745 sacos, 121 cajas y 9 bocoyes azúcar.;;Esmeralda;;;gol.;1885_04_30;Cabañas;;
;;N/A:  | N/A: ;;;Colomar;pat.;;;;;Da Baracoa gol. Gaspar, pat. Colomar: con 22 bocoyes azúcar y 20 bocoyes miel.;;Gaspar;;;gol.;1885_04_30;Baracoa;;
Día null:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Felicó;pat.;;;;;De Guane gol. Especulacion, pat. Felicó: con 80 tercios tabaco, 200 caballos leña 40 arrobas cera y efectos.;;Especulacion;;;gol.;1885_04_30;Guane;;
;;N/A:  | N/A:  | N/A: ;;;Herrera;pat.;;;;;De Cárdenas gol. 3 T-resas, pat. Herrera: con 140 bocoyes, 11 cajas azúcar y 35 pipas aguardiente.;;3 T-resas;;;gol.;1885_04_30;Cárdenas;;
;;N/A: ;;;Valdés;pat.;;;;;De Cabañas gol. 5 Hermanos, pat. Valdés: con 23 pipas aguardiente.;;5 Hermanos;;;gol.;1885_04_30;Cabañas;;
;;N/A:  | N/A: ;;;Planas;pat.;;;;;"De Mulata gol. Dolores, pat. Planas; con 300 polines y 200 varas maderas.";;Dolores;;;gol.;1885_04_30;Mulata;;
;;N/A: ;;;Colomar;pat.;;;;;De Canasi gol. Sabas, pat. Colomar: con 100 bocoyes mie'.;;Sabas;;;gol.;1885_04_30;Canasi;;
;;N/A: ;;;Palmer;pat.;;;;;De Carahatas gol. Clio, pat. Palmer: con 200 bocoyes miel.;;Clio;;;gol.;1885_04_30;Carahatas;;
;;N/A: ;;;Covas;pat.;;;;;De Ortigosa gol. Dolorita, pat. Covas: con 260 cajas azúcar.;;Dolorita;;;gol.;1885_05_01;Ortigosa;;
;;N/A: ;;;Villalonga;pat.;;;;;De Mariel gol. Magdalena, pat. Villalonga: con 500 sacos azúcar.;;Magdalena;;;gol.;1885_05_01;Mariel;;
;;N/A: ;;;Ruiz;pat.;;;;;De Mántus gol. 2 Hermanas, pat. Ruiz: con 900 sacos carbon.;;2 Hermanas;;;gol.;1885_05_01;Mántus;;
;;N/A: ;;;Vich;patron;;;;;De Cabañas gol. Nuestra Señora de la Caridad, patron Vich: con 430 sacos azúcar.;;Nuestra Señora de la Caridad;;;gol.;1885_05_01;Cabañas;;
Día Salon:;;N/A: ;;;;pat.;;;;;De Rincon gol. Buana Ventura, pat. Salon: con 40 88COя carbon.;;Buana Ventura;;;gol.;1885_05_01;Rincon;;
;;N/A:  | N/A: ;;;Hernandez;pat.;;;;;"De Matanzas gol. Numancia, pat. Hernandez; con 00 bocoyes aguardiente y efectos.";;Numancia;;;gol.;1885_05_01;Matanzas;;
;;N/A: ;;;Colomar;pat.;;;;;De Playas San Juan, gol. Candita, pat. Colomar: con 1,000 sacos carbon.;;Candita;;;gol.;1885_05_01;Playas San Juan;;
;;N/A: ;;;Santos;pat.;;;;;De Cabañas gol. Nuestra Señora del Cármen, patron Santos: con 460 sacos azúcar.;;Nuestra Señora del Cármen;;;gol.;1885_05_02;Cabañas;;
;;N/A: ;;;Moll;pat.;;;;;De Mariel gol. Jóven Magdalena, pat. Moll: con 850 8&cos azúcar.;;Jóven Magdalena;;;gol.;1885_05_02;Mariel;;
;;N/A:  | N/A: ;;;Salvá;pat.;;;;;De Sierra Morena gol. María Teresa, pat. Salvá: con 610 sacos y 24 bocoyes azúcar.;;María Teresa;;;gol.;1885_05_02;Sierra Morena;;
;;N/A:  | N/A:  | N/A: ;;;Macip;pat.;;;;;De Santa Cruz gol. Jóven Salvador, pat. Macip: con 30 cajas azúcar, 150 sacos maíz y efectos.;;Jóven Salvador;;;gol.;1885_05_02;Santa Cruz;;
;;N/A:  | N/A:  | N/A: ;;;Inclan;pat.;;;;;De Cabañas gol. Caballo Marino, pat. Inclan: con 600 Bacos azúcar, 32 pipas aguardiente y efectos.;;Caballo Marino;;;gol.;1885_05_02;Cabañas;;
Día null:;;N/A:  | N/A: ;;;Torres;pat.;;;;;De Puerto Escondido gol. Victoria. pat. Torres: con 25 bocoyes azúcar y 29 id. miel.;;Victoria;;;gol.;1885_05_02;Puerto Escondido;;
;;N/A: ;;;Roca;pat.;;;;;De Teja gol. Gallego, pat Roca: con 800 sacos carbon.;;Gallego;;;gol.;1885_05_03;Teja;;
;;N/A:  | N/A:  | N/A: ;;;Alemañy;pat.;;;;;De Canasi gol. Inés. pat. Alemañy: con 70 cajas y 10 bocoyes azúcar y 16 pipas aguardiento.;;Inés;;;gol.;1885_05_03;Canasi;;
Día XX:;;N/A: ;;;Prieto;pat.;;;;;De Sagua gol. Paquete de Sagua, pat. Prieto: con 800 8&cos ca: ben.;;Paquete de Sagua;;;gol.;1885_05_03;Sagua;;
;;N/A: ;;;Suarez;pat.;;;;;De Sierra Morena gol. Ignacia Aleman, pat. Suarez: con 690 sacos azúcar.;;Ignacia Aleman;;;gol.;1885_05_03;Sierra Morena;;
;;N/A: ;;;Villalonga;pat.;;;;;De Mariel gol. María Magdalena, pat. Villalonga: con 450 80083 y 5 bocoyes azúcar.;;María Magdalena;;;gol.;1885_05_03;Mariel;;
Día null:;;N/A: ;;;Lladó;pat.;;;;;De Sierra Morena gol. Crisálida, pat. Lladó: con 1,025 8acos azúcar y efectes.;;Crisálida;;;gol.;1885_05_03;Sierra Morena;;
;;N/A: ;;;Villalonga;pat.;;;;;De Bahía Honda gol Jóven Gertrudis, pat. Villalonga: con 700 sacos azúcar;;Jóven Gertrudis;;;gol;1885_05_03;Bahía Honda;;
Día XX:;;N/A: ;;;Piñeуro;pat.;;;;;De Cárdenas gol. Anita, pat. Piñeуro: con 1,350 sacos azúcar.;;Anita;;;gol.;1885_05_03;Cárdenas;;
Día XX:;;N/A:  | N/A:  | N/A: ;;;Goya;cap.;;;;;De Sagua vap. Adela, cap. Goya: con 146 tercios tabaco, 16 pipas aguardiente y efectos.;;Adela;;;vap.;1885_05_05;Sagua;;
;;N/A:  | N/A: ;;;Gil;pat.;;;;;De Banes gol. Nueva Esperanza, pat. Gil: con 28 bocoyes azúcar y 23 cuarterolas miel.;;Nueva Esperanza;;;gol.;1885_05_05;Banes;;
;;N/A:  | N/A:  | N/A: ;;;Planell;pat.;;;;;De Berracos gol. Salve Virgen Maria, pat Planell: con 300 sacos cáscara de mangle, 20 sacos miraguano y 15 piezas maderas,;;Salve Virgen Maria;;;gol.;1885_05_05;Berracos;;
;;N/A: ;;;Mayans;pat.;;;;;De Carahatas go! 2: Isabel, pa t. Mayans: con 800 sacos carbon.;;Isabel;;;go!;1885_05_05;Carahatas;;
;;N/A:  | N/A: ;;;Pajol;pat.;;;;;De Canasi gol. Golondrina, pat. Pajol: con 165 cajas azúcar y 6 pipas aguardiente.;;Golondrina;;;gol.;1885_05_05;Canasi;;
;;N/A: ;;;Covas;pat.;;;;;De Ortigosa gol. Dolorita, pat. Covas: con 80 bocoyea azúcar.;;Dolorita;;;gol.;1885_05_05;Ortigosa;;
;;N/A: ;;;Jofre;pat.;;;;;De Teja gol. Engracia, patron Jofre: con 700 aacos azúcar.;;Engracia;;;gol.;1885_05_05;Teja;;
;;N/A: ;;;Colomar;pat.;;;;;De Canasi gol. Sabas, pat. Colomar: con 91 bocoyes azúcar.;;Sabas;;;gol.;1885_05_05;Canasi;;
