arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;N/A: ;Paña;p.;;De STO. Esp. Juanita, p. Paña, con 250 cajas de azúcar.;Esp.;Juanita;p.;1861_03_21;STO.
;;N/A: ;Vidal;p.;;De Jaruco, 4. Contr. H. romano, p. Vidal, con 6 bodegas miel de panza.;;H. romano;Contr.;1861_03_21;Jaruco
;;N/A: ;Marín;p.;;De Cabaña del América, p. Marín, con 600 cajas de azúcar.;;América;p.;1861_03_21;Cabaña
;;N/A: ;Bucchet;p.;;De Vidal, 20. 6. G. Romano, p. Bucchet, con 525 cajas de azúcar.;;G. Romano;6.;1861_03_21;Vidal
;;N/A: ;Diaz;pat.;;De Trinidad, 19. Napoleón, pat. Diaz, con 1200 cajas de azúcar.;;Napoleón;;1861_03_21;Trinidad
;;N/A: ;;;;De La Oriental de Camagüey, p. Barceló, con 52 bodegas miel de panza.;;Barceló;p.;1861_03_21;La Oriental de Camagüey
;;N/A: ;Serrano;cap.;;Do Cárdenas' vap. Comanditario. cap. Serrano, con 1378;;Comanditario;vap.;1861_03_22;Cárdenas
;;N/A: ;Juan;pat.;;Do Cárdenas gol. Rosita, pat. Juan, con 250 cajas de azúcar.;;Rosita;gol.;1861_03_22;Cárdenas
;;N/A: ;Naranjo;pat.;;Do Cárdenas gol. Rayo, pat. Naranjo, con 500 rajas de azúcar.;;Rayo;gol.;1861_03_22;Cárdenas
;;N/A: ;Freiro;pat.;;Do Cárdenas gol. Tres Tercas, pat. Freiro, con 550 cajas de azúcar.;;Tres Tercas;gol.;1861_03_22;Cárdenas
;;N/A: ;Eneuñat;pat.;;Do Sierra Morena lancha Sin Igual, pat. Eneuñat, con 400 cajas de azúcar.;;Sin Igual;lancha;1861_03_22;Sierra Morena
;;N/A: ;Masot;pat.;;Do la Domíncia gol. Prudencia, pat. Masot, con 170 cajas de azúcar.;;Prudencia;gol.;1861_03_22;la Domíncia
;;N/A:  | N/A:  | N/A: ;Olivera;pat.;;Do Cabañas gol. Teresita, pat. Olivera, con 44 pipas de aguardiente, 53 bocoyes y 53 cajas de azúcar.;;Teresita;gol.;1861_03_22;Cabañas
;;N/A: ;García;pat.;;De Cárdenas gol. Juanita, pat. García, con 600 cajas de azúcar.;;Juanita;gol.;1861_03_24;Cárdenas
;;N/A: ;San Claudio;pat.;;De Cárdenas gol. Victoria, pat. San Claudio, con 530 cajas de azúcar.;;Victoria;gol.;1861_03_24;Cárdenas
;;N/A: ;Pebles;pat.;;De Cárdenas gol. Antonis, pat. Pebles, con 370 cajas de azúcar.;;Antonis;gol.;1861_03_24;Cárdenas
;;N/A:  | N/A: ;Serrano;pat.;;De Cárdenas gol. Pepita, pat. Serrano, con 63 sacos de café y 600 cajas de azúcar.;;Pepita;gol.;1861_03_24;Cárdenas
;;N/A: ;Lorenzo;pat.;;De Cárdenas gol. Panchita, pat. Lorenzo, con 529 cajas de azúcar.;;Panchita;gol.;1861_03_24;Cárdenas
;;N/A: ;Pujol;pat.;;De Matanzas gol. Araucana, pat. Pujol, con 420 cajas de azúcar.;;Araucana;gol.;1861_03_24;Matanzas
;;N/A: ;Paríñas;pat.;;De Matanzas gol. Margarita, pat. Paríñas, con 600 cajas de azúcar.;;Margarita;gol.;1861_03_24;Matanzas
;;N/A: ;Alemany;pat.;;De Jaruco gol. Lígera, pat. Alemany, con 51 bocoyes de miel de purga.;;Lígera;gol.;1861_03_24;Jaruco
;;N/A:  | N/A: ;Morales;pat.;;De los Perros gol. Adelaida, pat. Morales, con 890 ar. de cera y 4000 tabacos.;;Adelaida;gol.;1861_03_24;los Perros
;;N/A: ;Prego;pat.;;De los Perros gol. Marianita, pat. Prego, con 669 ar. de cera.;;Marianita;gol.;1861_03_24;los Perros
;;N/A: ;Herrera;pat.;;De la Teja gol. Castilla, pat. Herrera, con 500 cajas de azúcar.;;Castilla;gol.;1861_03_24;la Teja
;;N/A: ;Cusi;cap.;;De Cárdenas vapor Cárdenas, cap. Cusi, con 1497 cajas de azúcar.;;Cárdenas;vapor;1861_03_24;Cárdenas
;;N/A: ;Ceballos;cap.;;De Cárdenas vapor Alfonso, cap. Ceballos, con 1476 cajas de azúcar.;;Alfonso;vapor;1861_03_24;Cárdenas
;;N/A:  | N/A: ;Ilorens;pat.;;De Carabias gol. Dolores, pat. Ilorens, con 20 pipas de aguardiente y 493 cajas de azúcar.;;Dolores;gol.;1861_03_27;Carabias
;;N/A: ;Viqueira;pat.;;De Santa Cruz goi. Hermunia, pat. Viqueira, con 220 cajas de azúcar.;;Hermunia;goi.;1861_03_27;Santa Cruz
;;N/A: ;Sejó;pat.;;De la Peja gol. Dos Solías, pat. Sejó, con 330 cajas de azúcar.;;Dos Solías;gol.;1861_03_27;Peja
;;N/A:  | N/A: ;Olivira;pat.;;De Cabañas gol. Teresita, pat. Olivira, con 20 pipas de aguardiente y 310 cajas de azúcar.;;Teresita;gol.;1861_03_27;Cabañas
;;N/A: ;Cusi;pat.;;De Jaruco goi. Jaruquena, pat. Cusi, con 14 cuartos de miel de abojas.;;Jaruquena;goi.;1861_03_27;Jaruco
;;N/A: ;Oliver;pat.;;De Cardenas gol. Inés, pat. Oliver, con 400 cajas de azúcar.;;Inés;gol.;1861_03_27;Cardenas
;;N/A: ;Armas;pat.;;De Matanzas gol. Dos Hermanas, pat. Armas, con 515 cajas de azúcar.;;Dos Hermanas;gol.;1861_03_27;Matanzas
;;N/A: ;Colomar;p.;;De Matanzas g. Manuelita, p. Colomar, con 490 cajas de azúcar.;;Manuelita;g.;1861_03_27;Matanzas
;;N/A: ;Gil;p.;;De Cárdenas g. Cuatro ilijos, p. Gil, con 400 cajas de azúcar.;;Cuatro ilijos;g.;1861_03_27;Cárdenas
;;N/A: ;Arocha;p.;;De B. Honda r. Manuela, p. Arocha, con 326 cajas de azúcar.;;Manuela;r.;1861_03_27;B. Honda
;;N/A:  | N/A:  | N/A: ;Romero;p.;;De Guanes y el Mariel g. Juana de Dios, p. Romero, con 144 tercios y 8 millares Gibacos y 47 cueros.;;Juana de Dios;g.;1861_03_27;Guanes y el Mariel
;;N/A: ;Ensoñat;p.;;De Cárdenas g. Genoveva, p. Ensoñat, con 525 cajas de azúcar.;;Genoveva;g.;1861_03_27;Cárdenas
;;N/A: ;Palmer;p.;;De Cárdenas g. Tres Marías, p. Palmer, con 300 cajas de azúcar.;;Tres Marías;g.;1861_03_27;Cárdenas
;;N/A: ;Masot;p.;;De la Dominica g. Prudencia, p. Masot, con 170 cajas de azúcar.;;Prudencia;g.;1861_03_27;Dominica
;;N/A:  | N/A: ;Serra;p.;;De Cabañas gol. Antónica, p. Serra, con 232 cajas de azúcar y 10 pipas de aguardiente.;;Antónica;gol.;1861_03_27;Cabañas
;;N/A: ;Juan;p.;;De Cárdenas gol. General Lamar, p. Juan, con 330 cajas de azúcar.;;General Lamar;gol.;1861_03_27;Cárdenas
;;N/A:  | N/A: ;Herrera;p.;;De id. gol. Mercedita, p. Herrera, con 330 cajas de azúcar y 15 pipas de aguardiente.;;Mercedita;gol.;1861_03_27;id.
;;N/A: ;Basilio;p.;;De idem goi. J. Carlota, p. Basilio, con 510 cajas de azúcar.;;J. Carlota;goi.;1861_03_27;idem
;;N/A: ;Juan;p.;;De idem gol. Generala p. Juan, con 461 cajas de azúcar.;;Generala;gol.;1861_03_27;idem
;;N/A:  | N/A: ;Nuñez;p.;;De id. gol. Aguila de 1170, p. Nuñez, con 600 cajas de azúcar y 6 cuarteros miel de abojas.;;Aguila;gol.;1861_03_27;id.
;;N/A:  | N/A: ;Compani;p.;;Del Mariel gol. Justica, p. Compani, con 225 cajas de azúcar y 10 pipas de aguardiente.;;Justica;gol.;1861_03_27;Mariel
;;N/A: ;N. ranjo;p.;;Del Júcaro gol. Kayo, p. N. ranjo con 510 cajas de azúcar.;;Kayo;gol.;1861_03_27;Júcaro
;;N/A:  | N/A: ;Lopez;p.;;De Cabañas gol. Caballo Marino, p. Lopez, con 330 cajas de azúcar y 12 pipas de aguardiente.;;Caballo Marino;gol.;1861_03_27;Cabañas
;;N/A:  | N/A: ;Prata;pat.;;Df Sierra Morena gol. Brillante, pat. Prata, con 75 bo-coyes y 485 cajas de azúcar.;;Brillante;gol.;1861_03_27;Sierra Morena
;;N/A:  | N/A: ;Escandell;pat.;;De Bahia-Honda gol. Carmita, pat. Escandell, con 5 pipas de aguardiente y 300 cajas de azúcar.;;Carmita;gol.;1861_03_27;Bahia-Honda
;;N/A:  | N/A: ;Alonso;pat.;;De Bahia-Honda gol. Feliz, pat. Alonso, con 12 pipas de aguardiente y 131 cajas de azúcar.;;Feliz;gol.;1861_03_27;Bahia-Honda
;;N/A:  | N/A:  | N/A: ;Arisaga;cap.;;De Cuba, Gibara y Nuevitas vapor Pijárc del Oceano, cap. Arisaga, con 156 arrobas de cera, 324 cueros y 46 sacos de café.;;Pijárc del Oceano;vapor;1861_03_27;Cuba
;;N/A: ;Olivier;cap.;;De Matanzas berg. Cisneros, cap. Olivier, con 220 cajas de azúcar.;;Cisneros;berg.;1861_03_27;Matanzas
;;N/A:  | N/A: ;Serano;cap.;;De Cárdenas vapor Comanditario, cap. Serano, con 110 sacos 1315 cajas de azúcar.;;Comanditario;vapor;1861_03_27;Cárdenas
;;N/A:  | N/A:  | N/A: ;Ruiz;p.;;De Cabañas g. Esmeralda, p. Ruiz, con 39 pipas de aguardiente, 20 sacos de café y 50 cajas de azúcar.;;Esmeralda;g.;1861_03_27;Cabañas
;;N/A:  | N/A: ;Juan;p.;;De Cabañas g. Céfiro, p. Juan, con 12 pipas de aguardiente y 310 cajas de azúcar.;;Céfiro;g.;1861_03_27;Cabañas
;;N/A:  | N/A: ;Padron;p.;;De Baracog. Doloritas, p. Padron, con 9 pipas de aguardiente y 260 cajas de azúcar.;;Doloritas;;1861_03_27;Baracog
;;N/A: ;Lopez;p.;;De la Dominica g. Leonardo, p. Lopez, con 170 cajas de azúcar.;;Leonardo;g.;1861_03_27;Dominica
;;N/A:  | N/A:  | N/A: ;Marero;p.;;De Sierra-Morona g. Paquete de Chávez, p. Marero, con 330 cajas de azúcar, 57 bocoyes de idem y 30 pipas de aguardiente.;;Paquete de Chávez;g.;1861_03_27;Sierra-Morona
;;N/A: ;García;p.;;De Romedios goi. Ferrolana, p. García, con 26 arrobas de cera.;;Ferrolana;goi.;1861_03_27;Romedios
;;N/A: ;Ferrer;pat.;;De la Teja gol. Dorotea, pat. Ferrer, con 340 cajas de azúcar.;;Dorotea;gol.;1861_03_27;la Teja
;;N/A:  | N/A:  | N/A: ;Gómez;p.;;De Saguá de Tánamo y Matanzas goi. Marieta, p. Gómez, con 145 tercios de tabaco, 21 millares de tabacos y 9 cueros.;;Marieta;goi.;1861_03_27;Saguá de Tánamo y Matanzas
;;N/A: ;Guervera;p.;;De Matanzas g. Adela, p. Guervera, con 620 cajas de azúcar.;;Adela;g.;1861_03_27;Matanzas
;;N/A:  | N/A: ;Gomez;p.;;De Cabañas g. Tres Primos, p. Gomez, con 40 bocoyes y 55 sacos de azúcar.;;Tres Primos;g.;1861_03_27;Cabañas
;;N/A:  | N/A:  | N/A: ;Cerreras;p.;;De Cabañas g. Teresa, Manuela, p. Cerreras, con 217 sacos de azúcar, 30 pipas de aguardiente y 515 caja de azúcar.;;Teresa;g.;1861_03_27;Cabañas
;;N/A:  | N/A: ;Graciano;p.;;De Ganuza g. Antónica, p. Graciano, con 29 bocoyes y 560 cajas de azúcar.;;Antónica;g.;1861_03_27;Ganuza
;;N/A: ;Perez;p.;;De Puerto Escondido g. Vicenta, p. Perez, con 160 cajas de azúcar.;;Vicenta;g.;1861_03_27;Puerto Escondido
;;N/A:  | N/A: ;Sanchez;p.;;De Bahia-Honda g. Elvirn, p. Sanchez, con 20' pipas de aguardiente y 332 cajas de azúcar.;;Elvirn;g.;1861_03_27;Bahia-Honda
;;N/A: ;Madera;p.;;De la Dominica bote Josefa, p. Madera, con 57 cajas de azúcar.;;Josefa;bote;1861_03_27;Dominica
;;N/A: ;Gonzalez;p.;;De Banes bote Manuela Josefa, p. Gonzalez, con 120 cajas de azúcar.;;Manuela Josefa;bote;1861_03_27;Banes
;;N/A:  | N/A: ;Perez;p.;;De Cabañas g. Bonifacio, p. Perez, con 8 pipas de aguardiente y 120 cajas de azúcar.;;Bonifacio;g.;1861_03_27;Cabañas
;;N/A: ;Díaz;p.;;De Cárdenas berg. Napoleón, p. Díaz, con 1709 caj a de azúcar.;;Napoleón;berg.;1861_03_27;Cárdenas
;;N/A: ;Vadell;p.;;Del Mariel gol. Quintina, p. Vadell, con 300 cajas de azúcar.;;Quintina;gol.;1861_03_27;Mariel
;;N/A: ;Ceballos;cap.;;De Cárdenas vap. Alfonso, cap. Ceballos, con 1599 cajas de azúcar.;;Alfonso;vap.;1861_03_28;Cárdenas
;;N/A: ;;;;De Cárdenas vap. Cárdenas, exp. Cusi, con 1189 cajas de azúcar.;;Cárdenas;vap.;1861_03_28;Cárdenas
;;N/A: ;San Claudio;pat.;;De Cárdenas gol. Victoria, pat. San Claudio, con 530 cajas de azúcar.;;Victoria;gol.;1861_03_28;Cárdenas
;;N/A: ;Juan;pat.;;Del Júcaro gol. Rosita, pat. Juan, con 52 cajas de azúcar.;;Rosita;gol.;1861_03_28;Júcaro
;;N/A: ;Rodríguez;pat.;;Del Júcaro berg. Amistad, pat. Rodríguez, con 650 cajas de azúcar.;;Amistad;berg.;1861_03_28;Júcaro
;;N/A: ;Monteverde;pat.;;De Canasigol. Primera Victoria, pat. Monteverde, con 98 bocotes de miel de purza.;;Primera Victoria;gol.;1861_03_28;Canasigol
;;N/A:  | N/A: ;Jerez;pat.;;De Banco gol. Manuela, pat. Jerez, con 230 cajas de azúcar y 8 pipas de aguardiente.;;Manuela;gol.;1861_03_28;Banco
;;N/A: ;Guirloa;pat.;;De Santa Cruz gol. Dolores, pat. Guirloa, con 150 cajas de azúcar.;;Dolores;gol.;1861_03_28;Santa Cruz
;;N/A: ;Edfía-1;pat.;;De Mañana gol. Amaíla, pat. Edfía-1, con 180 cajas de azúcar.;;Amaíla;gol.;1861_03_28;Mañana
;;N/A:  | N/A: ;Bañoró;pat.;;De Canasi gol. Manuela, (6) Prícta, pat. Bañoró, con 270 cajas de azúcar y 8 pipas aguardiente.;;Manuela;gol.;1861_03_28;Canasi
;;N/A: ;Sosa;pat.;;De Canasi gol. Segunda Amistad, pat. Sosa, con 280 cajas de azúcar.;;Segunda Amistad;gol.;1861_03_28;Canasi
;;N/A: ;Freire;pat.;;Del Júcaro gol. Tres Teresas, pat. Freire, con 600 cajas de azúcar.;;Tres Teresas;gol.;1861_03_28;Júcaro
;;N/A: ;García;pat.;;De Jaruro gol. Jusuita, pat. García, con 581 cajas de azúcar.;;Jusuita;gol.;1861_03_28;Jaruro
;;N/A: ;González;pat.;;De Jarno gol. Reserva, pat. González, con 290 cajas de azúcar.;;Reserva;gol.;1861_03_28;Jarno
;;N/A: ;Bardell;pat.;;De Matanzas gol. Eloisa, pat. Bardell, con 620 cajas de azúcar.;;Eloisa;gol.;1861_03_28;Matanzas
;;N/A: ;Carbonell;;;De Bahía-Honda gol. Ignacita, Carbonell, con 29 bocotes.;;Ignacita;gol.;1861_03_28;Bahía-Honda
;;N/A: ;Fariñas;pat.;;De Matanzas gol. Margarita, pat. Fariñas, con 600 cajas de azúcar.;;Margarita;gol.;1861_03_28;Matanzas
;;N/A: ;Inchausti;cap.;;De Sagu la Grande vnp. Maisi, cap. Inchausti, con 43 pipas de aguardiente.;;Maisi;vnp.;1861_03_31;Sagu la Grande
;;N/A: ;Figuerola;p.;;Del Júcaro gol. General Concha p. Figuerola, con 700 cajas de azúcar.;;General Concha;gol.;1861_03_31;Júcaro
;;N/A: ;Febles;pat.;;Del Júcaro gol. Antonia, pat. Febles, con 330 cajas de azúcar.;;Antonia;gol.;1861_03_31;Júcaro
;;N/A:  | N/A: ;Villa;pat.;;Del Maríel bote Isabelita, pat. Villa, con 71 cajas de azúcar y 25 bocoyes miel de purga.;;Isabelita;bote;1861_03_31;Maríel
;;N/A: ;Lorenzo;pat.;;De Matanzas gol. Pituchita, pat. Lorenzo, con 350 cajas de azúcar.;;Pituchita;gol.;1861_03_31;Matanzas
;;N/A: ;Serrano;pat.;;De Cárdenas gol. Pepita, pat. Serrano, con 600 cajas de azúcar.;;Pepita;gol.;1861_03_31;Cárdenas
;;N/A: ;Perez;pat.;;De Puerto Escondido gol Vicente, pat. Perez, con 161 cajas de azúcar.;;Vicente;gol.;1861_03_31;Puerto Escondido
;;N/A: ;Pierro;pat.;;Del Hinojal gol. Conchita, pat. Pierro, con 360 cajas de azúcar.;;Conchita;gol.;1861_03_31;Hinojal
;;N/A: ;Palacios;p.;;De Canasi gol. Josefa, p. Palacios, con 267 cajas de azúcar.;;Josefa;gol.;1861_03_31;Canasi
;;N/A:  | N/A: ;Padron;p.;;De Baracoa gol. Doloritas, p. Padron, con 266 cajas de azúcar y 9 pipas de aguardiente.;;Doloritas;gol.;1861_03_31;Baracoa
;;N/A: ;Mary;p.;;De la Mulata y Cabañas gol. Santana, p. Mary, con 50 tercios de tabaco.;;Santana;gol.;1861_03_31;Mulata y Cabañas
;;N/A: ;Olivera;p.;;De Cabañas gol. Tereita, p. Olivera, con 350 cajas de azúcar.;;Tereita;gol.;1861_03_31;Cabañas
;;N/A:  | N/A: ;Lledó;p.;;Del Mariel gol. Nueva Conchita, p. Lledó, con 130 cajas de azúcar y 25 pipas de aguardiente.;;Nueva Conchita;gol.;1861_03_31;Mariel
;;N/A:  | N/A: ;Amengual;p.;;Del Mariel gol. Paquete de Ranes, p. Amengual, con 200 cajas de azúcar y 9 pipas de aguardiente.;p.;Paquete de Ranes;gol.;1861_03_31;Mariel
;;N/A: ;Barceló;p.;;De Baracoa bote Carnita, p. Barceló, con 45 bocoyos miel de purga.;;Carnita;bote;1861_03_31;Baracoa
;;N/A: ;Herrera;p.;;De la Teja gol. Castilla, p. Herrera, c. n 500 cajas de azúcar.;;Castilla;gol.;1861_03_31;Teja
;;N/A: ;Gelpí;p.;;De Matanzas gol. Juanita (n) Fortuna, p. Gelpí, con 280 cajas de azúcar.;;Juanita (n) Fortuna;gol.;1861_03_31;Matanzas
;;N/A:  | N/A: ;Cordero;p.;;De Sierra Moreña g. Fraternidad p. Cordero, con 19 bocoyes miel concentrado y 400 cajas de azúcar.;;Fraternidad;g.;1861_03_31;Sierra Moreña
;;N/A: ;Alemany;p.;;De Jaruco g. Lígera, p. Alemany, con 16 cajas azúcar.;;Lígera;g.;1861_03_31;Jaruco
;;N/A: ;Lopez;p.;;De la Dominica g. Leonarda, p. Lopez, con 163 cajas de azúcar.;;Leonarda;g.;1861_03_31;Dominica
;;N/A:  | N/A: ;Marin;p.;;De Ganuza g. Angelita, p. Marin, con 350 cajas y 30 bocoyes de azúcar.;;Angelita;g.;1861_03_31;Ganuza
;;N/A: ;Madera;p.;;De la Dominica bote Josefa, p. Madera, con 57 cajas de azúcar.;;Josefa;bote;1861_03_31;Dominica
;;N/A:  | N/A:  | N/A:  | N/A: ;Ríech;cap.;;De Clonfuegos berg. Engracia, cap. Ríech, con 219 arrobas de cera, 24 pipas de aguardiente, 1130 cueros y 60 tercios miel de abejas.;;Engracia;berg.;1861_03_31;Clonfuegos
;;N/A: ;Pujol;p.;;De Matanzas g. Araucaua, p. Pujol, con 420 cajas de azúcar.;;Araucaua;g.;1861_03_31;Matanzas
;;N/A:  | N/A: ;Ruiz;p.;;De Cabañas g. Esmeralda, p. Ruiz, con 530 cajas azúcar y 16 pipas de aguardiente.;;Esmeralda;g.;1861_04_04;Cabañas
;;N/A: ;Oebalios;cap.;;De Cárdenas vapor Alfonto, cap. Oebalios, con 1518 cajas de azúcar.;;Alfonto;vapor;1861_04_04;Cárdenas
;;N/A: ;García;p.;;De Cárdenas g. Juanita, p. García, con 600 cajas de azúcar.;;Juanita;g.;1861_04_04;Cárdenas
;;N/A: ;Vadoll;p.;;Del Marisol gol. Quintina, p. Vadoll, con 300 cajas de azúcar.;;Quintina;gol.;1861_04_04;Marisol
;;N/A: ;Ferrer;ep.;;Del Júcaro berg. Pirineo, ep. Ferrer, con 850 cajas de azúcar.;;Pirineo;berg.;1861_04_04;Júcaro
;;N/A: ;N ranjo;p.;;De Cárdenas gol. Rayo, p. N ranjo con 500 cajas de azúcar.;;Rayo;gol.;1861_04_04;Cárdenas
;;N/A: ;Guevara;p.;;De Matanzas g. Adelía, p. Guevara, con 680 cajas de azúcar.;;Adelía;g.;1861_04_04;Matanzas
;;N/A:  | N/A: ;Juan;p.;;De Cabañas g. Céfiro, p. Juan, con 12 pipas de aguardiente y 339 cajas de azúcar.;;Céfiro;g.;1861_04_04;Cabañas
;;N/A: ;Vázquez;p.;;De Cárdenas g. Joaquina, p. Vázquez, con 600 cajas de azúcar.;;Joaquina;g.;1861_04_04;Cárdenas
;;N/A:  | N/A:  | N/A: ;San Claudio;p.;;De Cárdenas g. Victoria, p. San Claudio, con 533 cajas de azúcar y 300 sacon de azúcar y 30 pipas de aguardiente.;;Victoria;g.;1861_04_04;Cárdenas
;;N/A: ;Viqueira;p.;;De Sta. Cruz g. Herminia, p. Viqueira, con 200 cajas de azúcar.;;Herminia;g.;1861_04_04;Sta. Cruz
;;N/A: ;López;p.;;De Cabañas g. Caballo Marino, p. López, con 339 cajas de azúcar.;;Caballo Marino;g.;1861_04_04;Cabañas
;;N/A: ;Nuñez;p.;;De Cárdenas g. Agüla de Oro, p. Nuñez, con 600 cajas de azúcar.;;Agüla de Oro;g.;1861_04_04;Cárdenas
;;N/A: ;Colomar;p.;;De Matanzas g. Manuclita, p. Colomar, con 490 cajas de azúcar.;;Manuclita;g.;1861_04_04;Matanzas
;;N/A: ;Masol;p.;;De la Dominica g. Prudencia, p. Masol, con 170 cajas de azúcar.;;Prudencia;g.;1861_04_04;Dominica
;;N/A: ;Jerez;p.;;De Banes g. Manuela, p. Jerez, con 200 cajas de azúcar.;;Manuela;g.;1861_04_04;Banes
;;N/A:  | N/A: ;Gonzalo;p.;;De S. Morena g. Seis Manucelas, p. Gonzalo, con 29 bocoyes centrada y 700 cajas de azúcar.;;Seis Manucelas;g.;1861_04_04;S. Morena
;;N/A: ;Olivera;p.;;De Cabañas g. Tereista, p. Olivera, con 100 bocoyos de azúcar.;;Tereista;g.;1861_04_04;Cabañas
;;N/A: ;Palmer;p.;;De Cárdenas g. Tres Marías, p. Palmer, con 200 cajas de azúcar.;;Tres Marías;g.;1861_04_04;Cárdenas
;;N/A: ;Badaró;p.;;De Canasi g. Manuela (4) Prieta, p. Badaró, con 264 cajas de azúcar.;;Manuela;g.;1861_04_04;Canasi
;;N/A: ;Paula;p.;;De la Teja gol. Juanita, p. Paula, con 350 cajas de azúcar.;;Juanita;gol.;1861_04_04;la Teja
;;N/A: ;Juau;p.;;De Cirdeñas gol. Generala, p. Juau, con 400 cajas de azúcar.;;Generala;gol.;1861_04_04;Cirdeñas
;;N/A: ;Sunzo;p.;;De Canasi gol. Correo, p. Sunzo, con 250 cajas de azúcar.;;Correo;gol.;1861_04_04;Canasi
;;N/A: ;Seijo;p.;;De la Teja gol. Dos Sofías, p. Seijo, con 230 cajas de azúcar.;;Dos Sofías;gol.;1861_04_04;la Teja
;;N/A: ;Lopez;p.;;De la Dominica gol. Leonarda, p. Lopez, con 167 cajas de azúcar.;;Leonarda;gol.;1861_04_04;Dominica
;;N/A:  | N/A: ;Company;p.;;Del Mariel gol. Justica, p. Company, con 30 pipas de aguardiente y 180 cajas de azúcar.;;Justica;gol.;1861_04_04;Mariel
;;N/A: ;Basilio;p.;;De Cárdenas gol. Jóven Carota, p. Basilio, con 500 cajas de azúcar.;;Jóven Carota;gol.;1861_04_04;Cárdenas
;;N/A:  | N/A: ;Perez;p.;;De la Ortigosa gol. Bonifacia, p. Perez, con 8 pipas de aguardiente y 170 cajas de azúcar.;;Bonifacia;gol.;1861_04_04;Ortigosa
;;N/A: ;Camuora;p.;;De Ganuzá gol. América, p. Camuora, con 300 cajas de azúcar.;;América;gol.;1861_04_04;Ganuzá
;;N/A: ;Gonzalez;p.;;De Jaruco gol. Reserva, p. Gonzalez, con 64 bocoyes miel de purga.;;Reserva;gol.;1861_04_04;Jaruco
;;N/A: ;Brito;p.;;De Sierra Morena gol. Juanita, p. Brito, con 300 cajas de azúcar.;;Juanita;gol.;1861_04_04;Sierra Morena
;;N/A: ;Escandell;p.;;De Bahí Honda gol. Carmita, p. Escandell, con 300 cajas de azúcar.;;Carmita;gol.;1861_04_04;Bahí Honda
;;N/A: ;Blanco;p.;;De Jaruco gol. Duque de Tottuan, p. Blanco, con 25 bocoyes miel de purga.;;Duque de Tottuan;gol.;1861_04_04;Jaruco
;;N/A: ;Sosa;pat.;;De Canasi gol. Segunda Amistad, pat. Sosa, con 220 cajas de azúcar.;;Segunda Amistad;gol.;1861_04_04;Canasi
;;N/A: ;Carbovell;pat.;;De Matanzas gol. Ignacita, pat. Carbovell, con 470 cajas de azúcar.;;Ignacita;gol.;1861_04_04;Matanzas
;;N/A: ;;pat.;;De Matanzas gol. Amalia, pat. Belfast, con 780 cajas de azúcar.;Belfast;Amalia;gol.;1861_04_04;Matanzas
;;N/A: ;Fariñan;pat.;;De Matanzas gol. Margarita, pat. Fariñan, con 639 cajas de azúcar.;;Margarita;gol.;1861_04_04;Matanzas
;;N/A: ;Guirola;pat.;;De Santa Cruz gol. Dolores, pat. Guirola, con 190 cajas de azúcar.;;Dolores;gol.;1861_04_04;Santa Cruz
;;N/A: ;Juan;pat.;;De Cárdenas gol. Rosita, pat. Juan, con 523 cajas de azúcar.;;Rosita;gol.;1861_04_04;Cárdenas
;;N/A: ;Serrano;pat.;;De Cárdenas vapor Comanditario, pat. Serrano, con 1399 cajas de azúcar.;;Comanditario;vapor;1861_04_04;Cárdenas
;;N/A: ;Alfonso, cap. Ceballos;cap.;;De Cárdenas cap. Alfonso, cap. Ceballos, con 1504 cajas de azúcar.;;;;1861_04_04;Cárdenas
;;N/A: ;Lorenczo;p.;;De Cárdenas g. Panchita, p. Lorenczo, con 500 cajas de azúcar.;;Panchita;g.;1861_04_06;Cárdenas
;;N/A:  | N/A: ;Oliver;p.;;De Cárdenas g. Inés, p. Oliver, con 400 cajas de azúcar y 10 tercios de tabaco.;;Inés;g.;1861_04_06;Cárdenas
;;N/A:  | N/A: ;Marrero;p.;;De Siero Morena g. Pto. de Chavez, p. Marrero, con 20 bocayes de azúcar 330 cajas de id.;;Pto. de Chavez;g.;1861_04_06;Siero
;;N/A:  | N/A: ;Sancehz;p.;;De B. Houda g. Elvira, p. Sancehz, con 300 cajas de azúcar y 37 pipas de aguardiente.;;Elvira;g.;1861_04_06;B. Houda
;;N/A: ;Herroa;p.;;De la Teja g. Castilla, p. Herroa, con 530 cajas de azúcar.;;Castilla;g.;1861_04_06;Teja
;;N/A: ;Olivera;p.;;De Cabañas g. Teresita, p. Olivera, con 400 cajas de azúcar.;;Teresita;g.;1861_04_06;Cabañas
;;N/A: ;Torres;p.;;De la Teja g. Dorotea, p. Torres, con 300 cajas de azúcar.;;Dorotea;g.;1861_04_06;Teja
;;N/A: ;Gomez;p.;;De Cabañas f. Tres Primos, p. Gomez, con 240 cajas de azúcar.;;Tres Primos;f.;1861_04_06;Cabañas
;;N/A: ;Palacios;p.;;De Canasi g. Josefa, p. Palacios, con 200 cajas de azúcar.;;Josefa;g.;1861_04_06;Canasi
;;N/A:  | N/A:  | N/A: ;Lopez;p.;;De Carahatas g. Tres Hermanas, p. Lopez, con 500 cajas de azúcar, 20 pipas de aguardiente y 13 sacos de café.;;Tres Hermanas;g.;1861_04_06;Carahatas
