arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;N/A: ;Bosch;pat.;;-Dominica, gol. Dominica, pat. Bosch: con 330;;Dominica;gol.;1893_03_10;Dominica
;;N/A: ;Sastre;pat.;;-Mariel, gol. Altagracia, pat. Sastre: con 530 sacos azúcaar.;;Altagracia;gol.;1893_03_10;
Día 10:;null;N/A:  | N/A:  | N/A: ;Vaca;cap.;null;"Día 10 De Caba, vapor San Juan, cap. Vaca; con 1600 sacos azúcar, 250 reses y efectos.";;San Juan;vapor;1893_03_11;Caba
;;N/A: ;Ruiz;pat.;;-Arroyos, gta. Dos Hermanas, pat. Ruiz: con 800;;Dos Hermanas;gta.;1893_03_11;Arroyos
;;N/A:  | N/A: ;González;pat.;;-Morrillo, gta. Feliz, pat. González: con 200 sacos carbón y 20 bocoyes miel.;;Feliz;gta.;1893_03_11;Morrillo
;;N/A:  | N/A: ;Freixas;pat.;;-Cabañas, gta. Josefa, pat. Freixas: con 550 sacos azúcar y 75 cuarterolas miel.;;Josefa;gta.;1893_03_11;Cabañas
Día 13:;;N/A: ;Sastre;pat.;;Día 13 De Mariel, gta. Altagracia, pat. Sastre: con 350 sacos azúcar.;;Altagracia;gta.;1893_03_14;Mariel
;;N/A: ;Bosck;pat.;;-Dominica, gta. Dominica, pat. Bosck: con 350;;Dominica;gta.;1893_03_14;Dominica
;;N/A: ;Padrón;pat.;;-Santa María, gta. América, pat. Padrón: con 1000;;América;gta.;1893_03_14;
Día 14:;null;N/A: ;Gil;pat.;null;Dia 14 De Banes, gol. Josefa, pat. Gil: con 240 sacos azúcar.;;Josefa;gol.;1893_03_15;Banes
;;;Espino;pat.;;Morrillo, gol. Joven Marcelino, pat. Espino: con;;Joven Marcelino;gol.;1893_03_15;Morrillo
;;N/A: ;Pujal;pat.;;-Jaraco, gol. Amable Antonia, pat. Pujal: con 200;;Amable Antonia;gol.;1893_03_15;Jaraco
;;N/A:  | N/A: ;Tortell;pat.;;-Cabañas, gol. Victoria, pat. Tortell: con 600 sacos azúcar y 60 cuarteroías miel.;;Victoria;gol.;1893_03_15;Cabañas
Día :;;;Orbay;pat.;;Mulata, gol. Paquete de Nuevitas, pat. Orbay:;;Paquete;gol.;1893_03_15;Nuevitas
;;N/A: ;Alemany;pat.;;-Carahatas, gol. Teresita, pat. Alemany: con 180;;Teresita;gol.;1893_03_15;Carahatas
;;;Inclán;pat.;;-Cabañas, gol. Caballo Marino, pat. Inclán: con;;Caballo Marino;gol.;1893_03_15;Cabañas
;;N/A: ;Pijuan;pat.;;-Tejr. gol. Castilla, pat. Pijuan: con 1,000 sacos;;Castilla;gol.;1893_03_15;Tejr.
Día 15:;;N/A: ;Rigó;pat.;;Día 15: De Cabañas, gol. Condor, pat. Rigó: con 700 sacos;;Condor;gol.;1893_03_16;Cabañas
;;N/A: ;Sastre;pat.;;-Mariel, gol. Altagracia, pat. Sastre: con 530 sacos azúcar.;;Altagracia;gol.;1893_03_16;Mariel
;;N/A:  | N/A: ;Tous;pat.;;-Canasí, gol. Sabás, pat. Tous: con 274 sacos azúcar 36 bocoyes miel.;;Sabás;gol.;1893_03_16;Canasí
;;;Barrera;pat.;;-Santa Cruz, gol. Joven Manuel. pat. Barrera:;;Joven Manuel;gol.;1893_03_16;Santa Cruz
;;;Porcel;pat.;;-Jaruco, gol. Paquete de Jaruco, pat. Porcel: con;;Paquete de Jaruco;gol.;1893_03_16;Jaruco
;;N/A: ;Ferrer;pat.;;-Cárdenas, gol. Purísima Concepción, pat. Ferrer: con 2,000 sacos azúcar.;;Purísima Concepción;gol.;1893_03_16;Cárdenas
;;N/A: ;Freixas;pat.;;-Cabañas, gol. Josefa, pat. Freixas: con 742 sacos;;Josefa;gol.;1893_03_16;Cabañas
;;N/A: ;Alemany;pat.;;-Dimaa, gol. Mercedita, pat. Alemany: con 1,000;;Mercedita;gol.;1893_03_16;Dimaa
Día 16:;;N/A: ;Real;cap.;;Día 16: De Malas-Aguas, vapor Tritón, cap. Real: con 1,000;;Tritón;vapor;1893_03_17;Malas-Aguas
;;N/A: ;Larragán;cap.;;-Sagua, vapor Adela, cap. Larragán: con 1,000;;Adela;vapor;1893_03_17;Sagua
;;;Rodríguez;pat.;;-Congojas, gol. Joven Victoria, pat. Rodríguez:;;Joven Victoria;gol.;1893_03_17;Congojas
;;N/A: ;González;pat.;;-Morrillo, gol. Feliz, pat. González: con 300 sacos;;Feliz;gol.;1893_03_17;Morrillo
Día :;;N/A: ;Zaragoza;pat.;;-Bajas, gol. Angelita, pat. Zaragoza: con 450 sacos carbón y efectos.;;Angelita;gol.;1893_03_17;Bajas
;;;Alemany;pat.;;Sierra Morena, gol. Matilde, pat. Alemany: con;;Matilde;gol.;1893_03_17;
;;;Bontempo;pat.;;-San Cayetano, gol. Gallego, pat. Bontempo: con;;Gallego;gol.;1893_03_17;San Cayetano
;;N/A: ;Puig;cap.;;Caibarién, vap. Pedro Murias, cap. Puig: con 50;;Pedro Murias;vap.;1893_03_18;Caibarién
;;N/A:  | N/A: ;Pereda;cap.;;Sagua, vap. Clara, cap. Pereda: con 460 sacos azúcar y efectos.;;Clara;vap.;1893_03_18;Sagua
;;N/A: ;Gil;pat.;;-Banes, gta. Dos Isabeles, pat. Gil: con 500 sacos;;Dos Isabeles;gta.;1893_03_18;Banes
;;N/A: ;Suárez;pat.;;-Bahía Honda, gta. Unica de Cayanea, pat. Suárez: con 550 sucos azúcar.;;Unica de Cayanea;gta.;1893_03_18;Bahía Honda
;;N/A: ;Vilialonga;pat.;;-Mariel, gta. Isabelita, pat. Vilialonga: con 53 bocores azúcar.;;Isabelita;gta.;1893_03_18;Mariel
;;N/A: ;Piera;pat.;;-Mariel, gta. Joven Gertrudis, pat. Piera: con 600;;Joven Gertrudis;gta.;1893_03_18;
;;N/A: ;Pujol;pat.;;-Teja, gol. Joven Catalina, pat. Pujol: con 150;;Joven Catalina;gol.;1893_03_18;Teja
;;N/A: ;Pellicer;pat.;;-Yaguajay, gol. Crisálida, pat. Pellicer: con 120;;Crisálida;gol.;1893_03_18;Yaguajay
;;N/A: ;Freixas;pat.;;-Cabañas gol. Josefa, pat. Freixas: con 600 sacos;;Josefa;gol.;1893_03_18;Cabañas
;;N/A:  | N/A: ;Tortell;pat.;;-Cabañas, gta. Victoria, pat. Tortell: con 600 sacos azúcar y 50 cuarterolas miel.;;Victoria;gta.;1893_03_18;Cabañas
;;N/A:  | N/A: ;Sastre;pat.;;-Mariel, gol. Altagracia, pat. Sastre: con 330 sacos azúcar y 50 cuarterolas miel.;;Altagracia;gol.;1893_03_18;Mariel
;;;Barrera;pat.;;Santa Cruz, gol. Joven Manuel, pat. Barrera:;;Joven Manuel;gol.;1893_03_18;Santa Cruz
;;N/A: ;Torres;pat.;;Banes, gol. E'va, pat. Torres: con 80 fanegas;;E'va;gol.;1893_03_21;Banes
;;N/A: ;Sastre;pat.;;-Mariel, gol. Altagracia, pat. Sastre: con 530 sacos azúcar.;;Altagracia;gol.;1893_03_21;
;;N/A:  | N/A: ;Tortell;pat.;;-Cabañas, gpl. Victoria, pat. Tortell: con 600 sacos azúcar y 40 cuarterolas mie!;;Victoria;gpl.;1893_03_21;Cabañas
;;;Fead;cap.;;-Carahatas. gol. Tres Hermanas, cap. Fead: con;;Tres Hermanas;gol.;1893_03_21;Carahatas
;;;Zaragoza;pat.;;-Cárdenas, gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;gol.;1893_03_21;Cárdenas
;;;Toicedo;pat.;;Matanzas, gol. Dos Hermanas, pat. Toicedo: con;;Dos Hermanas;gol.;1893_03_21;Matanzas
;;;Barrera;pat.;;-Santa Cruz, gol. Joven Manuel, pat. Barrera:;;Joven Manuel;gol.;1893_03_21;Santa Cruz
;;N/A: ;LiDares;pat.;;-Puerto-Escondido, gol, Joven Pepilla, pat. LiDares: con 240 sacos azúcar.;;Joven Pepilla;gol;1893_03_21;Escondido
;;N/A: ;Pagés;pat.;;-Jaruco, gol, Joven Lola, pat. Pagés: con 227 sacos azúcar.;;Joven Lola;gol;1893_03_21;Jaruco
;;N/A: ;Deulofeu;pat.;;Mariel, goi. Trafalgar, pat. Deulofeu: con 720;;Trafalgar;goi.;1893_03_21;
Día 22:;;;Marantez;pat.;;Día 22: De Dominica, gol. Ma Magdalena, pat. Marantes:;;Ma Magdalena;gol.;1893_03_23;Dominica
;;N/A: ;Juan;pat.;;-Cabañas, bal. Rosita, pat. Juan: con 240 sacos;;Rosita;bal.;1893_03_23;Cabañas
;;N/A: ;Sastre;pat.;;-Mariel, gol. Altagracia, pat. Sastre: con 530 sacos azúcar.;;Altagracia;gol.;1893_03_23;
;;N/A: ;Freixas;pat.;;-Cabañas, gol. Josefa, pat. Freixas. con 600 sacos;;Josefa;gol.;1893_03_23;Cabañas
;;N/A: ;Cuevas;pat.;;-Cárdenas, gol. Angelita, pat. Cuevas: con 300;;Angelita;gol.;1893_03_23;Cárdenas
;;N/A: ;Vera;pat.;;Nuevitas, gol. Cárdenas, pat. Vera: con 400 reses;;Cárdenas;gol.;1893_03_23;Nuevitas
;;N/A: ;Vidal;pat.;;-Congojas, gol. Joven Luisa, pat. Vidal: con 1,000;;Joven Luisa;gol.;1893_03_23;Congojas
;;N/A: ;Gomila;pat.;;Mariel, gol. Joven Miguel, pat. Gomila: con 720;;Joven Miguel;gol.;1893_03_23;
;;N/A:  | N/A: ;González;pat.;;-Morrillo, gta. Feliz, pat. González: con 200 sacos y 24 bocoy es miel.;;Feliz;gta.;1893_03_23;Morrillo
;;N/A: ;Clar;pat.;;-Morrillo, gta. Britania, pat. Clar: con 300 sacos;Britania;;gta.;1893_03_23;Morrillo
;;N/A: ;Vaca;cap.;;Nuevitas, vap. Julia, cap. Vaca: con 2,458 sacos;;Julia;vap.;1893_03_23;Nuevitas
;;N/A:  | N/A:  | N/A: ;Sauso;cap.;;Sagua, vap. Adela, cap. Sauso: con 680 sacos azúcar, 27 pipas aguardiente y efectos.;;Adela;vap.;1893_03_23;Sagua
Día 23:;;N/A: ;Real;cap.;;Día 23: De Malas-Aguas, vapor Tritón, cap. Real: con 1,000;;Tritón;vap.;1893_03_24;Malas-Aguas
;;;Frasquet;pat.;;Juan López, gol. Vres Hermanas, pat. Frasquet:;;Vres Hermanas;gol.;1893_03_24;
;;N/A: ;Prats;pat.;;-Dimas, gol. Dos Amigos, pat. Prats: con 800 sacos carbón.;;Dos Amigos;gol.;1893_03_24;Dimas
;;N/A: ;Tió;pat.;;-Congojas, gol. Rosita, pat. Tió: con 500 sacos azúcar.;;Rosita;gol.;1893_03_24;Congojas
;;N/A: ;Gil;pat.;;-Banes, gol. Josefa, pat. Gil: con 240 sacos azúcar;;Josefa;gol.;1893_03_24;Banes
;;;Ferrer;pat.;;-Bahía-Honda, gol. Mercedita, pat. Ferrer: con;;Mercedita;gol.;1893_03_24;Bahía-Honda
;;N/A: ;Piera;pat.;;-Mariel, gol. Joven Gertrúdis, pat. Piera: con 800;;Joven Gertrúdis;gol.;1893_03_24;Mariel
;;N/A: ;Bosch;pat.;;-Dominica, gol. Dominica, pat. Bosch: con 330;;Dominica;gol.;1893_03_24;Dominica
;;;Juan;pat.;;-Sierra Morena, gol. Maria Teresa, pat. Juan: con;;Maria Teresa;gol.;1893_03_24;Sierra Morena
Día 24:;;N/A: ;Rigó;pat.;;Día 24: De Cabañas, gol. Condor, pat. Rigó: con 696 sacos;;Condor;gol.;1893_03_25;Cabañas
;;;Barrera;pat.;;Santa Cruz, gol. Joven Manuel, pat. Barrera:;;Joven Manuel;gol.;1893_03_25;Santa Cruz
;;N/A: ;Ferrer;pat.;;-Dimas, gol. Isabel II, pat. Ferrer: con 600 sacos carbón. Dimas, gol. Hermosa Guanera, pat. Vives: con 1,200 sacos carbón. -Santa María, gol. Joven Jaime, pat. Padrón: con 1,000 sacos carbón. Santa María. gol. Golondrina, pat. Rodríguez: con 600 sacos carbón. -Cabañas, gol. Victoria, pat. Tortell: con 600 sacos azúcar y 40 cuarterolas miel. -Cabañas, gol. Josefa, pat. Freixas: con 600 sacos azúcar y 40 cuarterolas miel.;;Isabel II;gol.;1893_03_25;
;;N/A: ;Marín;cap.;;-Mantus, vap. Gaaniguanico, cap. Marín: con 200;;Gaaniguanico;vap.;1893_03_28;Mantus
;;N/A: ;Rign;pat.;;-Cabañas, gta. Condor, pat. Rign: con 729 sacos;;Condor;gta.;1893_03_28;Cabañas
;;N/A: ;Juan;pat.;;-Cabañas, balandro Rosita, pat. Juan: con 240 sacos azúcar.;;Rosita;balandro;1893_03_28;Cabañas
;;N/A: ;Cardona;pat.;;Dimas, gta. Especulación, pat. Cardona: con 400;;Especulación;gta.;1893_03_28;
;;N/A: ;Bosch;pat.;;-Dominics, gla. Dominica, pat. Bosch: con 330;;Dominica;gla.;1893_03_28;Dominics
;;N/A: ;Gii;pat.;;-Banes, gta. Josefa, pat. Gii: con 210 sacos azúcar;;Josefa;gta.;1893_03_28;Banes
;;N/A: ;Gil;pat.;;Banes, gta. Josefa, pat. Gil: con 240 sacos azúear.;;Josefa;gta.;1893_03_28;Banes
Día 28:;;N/A: ;;pat.;;Dia 28 De Cabañas, gta, pat. Tortell: con 600 sacos azúcar;;Tortell;gta;1893_03_29;Cabañas
;;N/A: ;Freixas;pat.;;-Cabañas, gth. Josefa, pat. Freixas: con 600 sacos;;Josefa;gth.;1893_03_29;Cabañas
;;N/A: ;Tous;pat.;;-Canast, gta. Sabas, pat. Tous: con 400 sacos azúcar.;;Sabas;gta.;1893_03_29;
;;N/A: ;Román;pat.;;-Arroyos, gla. Lince, pat. Román: con 600 sacos;;Lince;gla.;1893_03_29;Arroyos
;;N/A: ;Ferrer;pat.;;-Cárdenas, gla. Purisima Concepción, pat. Ferrer: con 2000 sacos azúcar.;;Purisima Concepción;gla.;1893_03_29;Cárdenas
;;N/A:  | N/A: ;González;pat.;;Morrillo, gta. Eeliz, pat. González: con 200 sacos azúcar y 20 cuarterolas miel.;;Eeliz;gta.;1893_03_29;Morrillo
;;N/A: ;Linares;pat.;;Puerto Escondido, gia. Joven Pepilla, pat. Linares: con 300 sacos azúcar.;;Joven Pepilla;gia.;1893_03_29;Puerto Escondido
;;N/A: ;Alemany;pat.;;-Sagua, gta. María Josefa, pat. Alemany: con 400;;María Josefa;gta.;1893_03_29;Sagua
Día 19:;;N/A: ;Real;cap.;;Día 19: De Ma'as Aguas, vapor Tritón, cap. Real: con 1000;;Tritón;vapor;1893_04_02;Ma'as Aguas
;;N/A: ;Pereda;cap.;;-Sagua, vapor Clara, cap. Pereda: con 551 sacos;;Clara;vapor;1893_04_02;Sagua
;;N/A: ;Riera;pat.;;Mariel, gla. Joven Gertrudis, pat. Riera: con 800;;Joven Gertrudis;gla.;1893_04_02;
;;N/A: ;Pagés;pat.;;-Jaruco, gla. Joven Lola, pat. Pagés: con 250 sacos azúcar.;;Joven Lola;gla.;1893_04_02;Jaruco
;;N/A: ;Vaca;cap.;;-Nuevitas, vapor Julia, cap. Vaca: con 2421 sacos;;Julia;vapor;1893_04_02;Nuevitas
;;N/A: ;Ventura;cap.;;-Cuba, vapor Manuela, cap. Ventura: con 1000;;Manuela;vapor;1893_04_04;Cuba
;;N/A: ;Juan;pat.;;-Cabañas, gta. Rosita, pat. Juan: con 240 sacos;;Rosita;gta.;1893_04_04;Cabañas
;;N/A: ;Ferrer;pat.;;-Cárdenas, gta, Parísima Concepción, pat. Ferrer: con 2000 sacos azúcar.;;Parísima;gta;1893_04_04;Cárdenas
;;N/A: ;Pagés;pat.;;Jaruco, Joven Lola, pat. Pagés: con 400 sacos;;Joven Lola;;1893_04_04;Jaruco
;;N/A: ;Gil;pat.;;-Banes, gol. Dos Isabeles, pat. Gil: con 500 sacos;;Dos Isabeles;gol.;1893_04_04;Banes
;;N/A: ;Suárez;pat.;;-Bahía-Honda, gol. Unica de Coyanca, pat. Suárez: con 550 sacos azúcar.;;Unica de Coyanca;gol.;1893_04_04;Bahía-Honda
;;N/A: ;Ruiz;pat.;;-Bahía-Honda, gol. Mercedita, pat. Ruiz: con 400;;Mercedita;gol.;1893_04_04;Bahía-Honda
;;N/A: ;Bosch;pat.;;-Dominica, gol. Dominica, pat. Bosch: con 330;;Dominica;gol.;1893_04_04;Dominica
;;N/A: ;Villalonga;pat.;;sacos azúcar. -Mariel, gta. Isabelita, pat. Villalonga: con 500;;Isabelita;gta.;1893_04_04;
;;N/A: ;Freixas;pat.;;Cabañas, gta. Josefa, pat. Freixas: con 500 saces;;Josefa;gta.;1893_04_04;Cabañas
;;N/A: ;Sastre;pat.;;-Mariel, gta. Altagracia, pat. Sastre: con 530 sacos azúcar.;;Altagracia;gta.;1893_04_04;Mariel
Día 4:;;N/A: ;Sanson;cap.;;Día 4 De Gibara, vap. Adela, cap. Sanson: con 460 sacos;;Adela;vap.;1893_04_05;Gibara
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Ginesta;cap.;;-Cuba, vap. San Juan, cap. Ginesta: con 175 reses, 3,000 sacos maiz, 50 pacas y 10 tercios tabaco y ofectos,;;San Juan;vap.;1893_04_05;Cuba
;;N/A: ;Mateu;pat.;;-Congojas, gol. Esmeralda, pat. Mateu: con 1,000;;Esmeralda;gol.;1893_04_05;Congojas
;;;Cavaleiro;pat.;;-Congojas, gol. Ma Andrea, pat. Cavaleiro: con;;Ma Andrea;gol.;1893_04_05;Congojas
Día :;;;Maciá;pat.;;-Playas San Juan, gol. San Francisco, pat. Maciá:;;San Francisco;gol.;1893_04_05;Playas San Juan
;;N/A: ;Alemany;pat.;;-S. Morena, gol. Matilde, pat Alemany: con 700;;Matilde;gol.;1893_04_05;Morena
;;N/A: ;González;pat.;;-Morrillo, gol. Feliz, pat. González: con 200 sacos;;Feliz;gol.;1893_04_05;Morrillo
;;N/A: ;Gil;pat.;;-Banes, gol. Josefa, pat. Gil: con 240 sacos azúcar.;;Josefa;gol.;1893_04_05;Banes
;;;Espino;pat.;;-Morrillo, gol. Joven Marcelino, pat. Espino: con;;Joven Marcelino;gol.;1893_04_05;Morrillo
;;;Alemany;pat.;;-Carahatas, gol. Teresita, pat. Alemany: con;;Teresita;gol.;1893_04_05;Carahatas
Día 6:;;N/A: ;Real;cap.;;Día 6: De Malas-Aguas, vapor Tritón, cap. Real: con 75;;Tritón;vapor;1893_04_07;Malas-Aguas
;;;Berna;pat.;;-Puerto-Padre, gol. Tres Hermanas, pat. Berna;;Tres Hermanas;gol.;1893_04_07;Padre
;;;Maranter;pat.;;-Dominica, gol. María Magdalena, pat. Maranter;;María Magdalena;gol.;1893_04_07;Dominica
;;N/A: ;Freixas;pat.;;-Cabañas, gol. Josefa, pat. Freixas: con 600 saco;;Josefa;gol.;1893_04_07;Cabañas
;;N/A: ;Cuevas;pat.;;-Cárdenas, gol. Angelita, pat. Cuevas: con 40;;Angelita;gol.;1893_04_07;Cárdenas
;;N/A: ;Sastre;pat.;;-Mariel, gta. Altagracia, pat. Sastre: con 530 sa;;Altagracia;gta.;1893_04_07;Mariel
;;N/A: ;Rigó;pat.;;-Cabañas, gla. Condor, pat. Rigó: con 783 sacos;;Condor;gla.;1893_04_08;Cabañas
;;N/A: ;Ruiz;pat.;;-Arroyos, gia. Dos Hermanas, pat. Ruiz: con 800;;Dos Hermanas;gia.;1893_04_08;Arroyos
;;N/A: ;Clar;pat.;;-Morrillo, gta. Britania, pat. Clar: con 10 bocoyes;Britania;;gta.;1893_04_08;Morrillo
;;N/A: ;Pujol;pat.;;Afantua, gta. Nuevo Hilario, pat. Pujol: con 550;;Nuevo Hilario;gta.;1893_04_08;Afantua
;;N/A: ;Deulofeu;pat.;;Mariel, gta. Trafalgar, pat. Deulofeu: con 600;;Trafalgar;gta.;1893_04_08;
;;N/A: ;Suárez;pat.;;-Playas Coloradas, gta. Joven Blanda, pat. Suárez: con 1000 sacos carbón.;;Joven Blanda;gta.;1893_04_08;Playas Coloradas
;;N/A: ;Vera;pat.;;Nuevitas, gta. Enna, pat. Vera: con 400 reses.;;Enna;gta.;1893_04_08;Nuevitas
;;N/A: ;Enseñat;pat.;;-Sierra Morena, gol. Sofía, pat. Enseñat: con 806;;Sofía;gol.;1893_04_09;Sierra Morena
;;N/A: ;Juan;pat.;;-Cabañas, gol. Rosita, pat. Juan: con 240 sacos;;Rosita;gol.;1893_04_09;Cabañas
;;N/A: ;Mas;pat.;;"-Baraeoa, gol. Anita, pat. Mas: con 50,000 cocos;";;Anita;gol.;1893_04_09;Baraeoa
;;N/A: ;Sastre;pat.;;-Mariel, gol. Altagracia, pat. Sastre: con 530 sacos azúcar.;;Altagracia;gol.;1893_04_09;
;;N/A: ;Piera;pat.;;Mariel rol. Joven Gertrudis, pat. Piera: con 800;;Joven Gertrudis;rol.;1893_04_09;
;;N/A:  | N/A: ;Zaragoza;pat.;;-Bajas, gta. Angelita, pat. Zaragoza: con 400 sacos carbón y 180 sacos cáscara.;;Angelita;gta.;1893_04_11;Bajas
;;N/A: ;Cardeluz;cap.;;Ceibarién, vapor Alava, cap. Cardeluz: con 15;;Alava;vap.;1893_04_11;Ceibarién
;;N/A: ;Ruiz;pat.;;-Bahía Honda, gta. Mercedita, pat. Ruiz: con 400;;Mercedita;gta.;1893_04_11;Bahía Honda
;;N/A:  | N/A: ;Freixas;pat.;;-Cabañas, gta. Josefa, pat. Freixas: con 600 sacos azúcar y 50 cuarterolas miel.;;Josefa;gta.;1893_04_11;Cabañas
;;N/A: ;Gil;pat.;;-Banes, gta. Josefa, pat. Gil: con 400 sacos azúcar.;;Josefa;gta.;1893_04_11;Banes
;;N/A: ;Mayans;pat.;;-Baracoa gta. Aguila, pat. Mayans: con 65,000;;Aguila;gta.;1893_04_11;Baracoa
;;N/A:  | N/A: ;Sastre;pat.;;-Mariel, gta. Altagracia, pat. Sastre: con 400 sacos azúcar y 28 bocoyes miel.;;Altagracia;gta.;1893_04_11;Mariel
;;N/A:  | N/A: ;Tous;pat.;;Canasí, gta. Sabas, pat. Tous: con 140 sacos azúcar y 20 bocoyes miel. - -Yaguajay, gta. Crisálida, pat. Pellicer: con 120;;Sabas;gta.;1893_04_11;Canasí
;;N/A: ;Fe10Urrer;pat.;;-Cárdenas, gta. Parísima Concepción, pat. Fe10Urrer: con 2000 sacos azúcar.;;Parísima Concepción;gta.;1893_04_11;Cárdenas
Día 11:;;;Marantes;pat.;;Día 11: De Dominica, gol. María Magdalena, pat. Marantes:;;María Magdalena;gol.;1893_04_12;Dominica
;;N/A:  | N/A: ;Fortell;pat.;;-Cabañas, gol. Victoria, pat. Fortell: con 600 sacos azúcar, 40 cuarterolas miel.;;Victoria;gol.;1893_04_12;Cabañas
;;;Inclán;pat.;;-Cabañas, gol. Caballo Marino, pat. Inclán: con;;Caballo Marino;gol.;1893_04_12;Cabañas
;;N/A: ;Suárez;pat.;;-Bahia Honda, gol. Unica de Coyauca, pat. Suárez: con 350 sacos azúcar.;;Unica de Coyauca;gol.;1893_04_12;Bahia Honda
;;N/A: ;Enseñat;pat.;;-Ortigosa, gol. Doloritas, pat. Enseñat: con 50;;Doloritas;gol.;1893_04_12;Ortigosa
;;N/A:  | N/A: ;Juan;pat.;;Cabañas, gol. Rosita, pat. Juan: 200 sacos azúcar y 20 cuarterolas miel.;;Rosita;gol.;1893_04_12;Cabañas
;;N/A:  | N/A: ;Vaca;cap.;;-Cuba, vapor Julia, cap. Vaca: con 2000 sacos 2zúcar y efectos.;;Julia;vapor;1893_04_14;Cuba
;;N/A: ;Rigó;pat.;;Cabañas, gta. Condor, pat. Rigó: con 771 sacos;;Condor;gta.;1893_04_14;Cabañas
;;N/A: ;Docal;pat.;;-Bajas, gta. Cermita, pat. Docal: con 800 sacos;;Cermita;gta.;1893_04_14;
;;N/A: ;Tortell;pat.;;carbón. -Cabañas, gta. Victoria, pat. Tortell: con 600 sacos azúcar.;;Victoria;gta.;1893_04_14;Cabañas
;;N/A: ;Sastre;pat.;;Miriel, gta. Altagracia, pat. Sastre: con 630 sacos azúcar.;;Altagracia;gta.;1893_04_14;
;;N/A: ;Ferer;pat.;;-Cárdenas, gia, Purísima Concepción, pat. Ferer: con 2000 sacos azúcar.;;Purísima Concepción;gia;1893_04_14;Cárdenas
;;N/A: ;Gil;pat.;;-Banes, gta. Dos Isabeles, pat. Gil: con 500 sacos azúcar.;;Dos Isabeles;gta.;1893_04_14;Banes
;;N/A: ;Gil;pat.;;-Banes, gta. Josefa, pat. Gil: con 240 sacos azúcar.;;Josefa;gta.;1893_04_14;Banes
;;N/A: ;Alemany;pat.;;Dimas, gta. Mercedita, pat. Alemany: con 800;;Mercedita;gta.;1893_04_14;
;;N/A: ;Deulofeu;pat.;;-Mariel, gta. Trafalgar, pat. Deulofeu: con 720;;Trafalgar;gta.;1893_04_14;
;;N/A: ;Pajés;pat.;;Jaruco, gta. Joven Iola, pat. Pajés: con 400 sacos azúcar.;;Joven Iola;gta.;1893_04_14;Jaruco
;;N/A: ;Sanson;cap.;;-Sagua, vapor Adela, cap. Sanson: con 1000 sacos;;Adela;vapor;1893_04_14;Sagua
Día 14:;;;Gomila;pat.;;Día 14: Del Mariel, gol. Joven Miguel, pat. Gomila: con;;Joven Miguel;gol.;1893_04_15;Mariel
;;N/A: ;Juan;pat.;;-S. Morena, gol. M. Teresa, pat. Juan: con 700;;M. Teresa;gol.;1893_04_15;S.
;;N/A: ;Prado;pat.;;-Carahatas, gol. 3 Hermanos, pat. Prado: con 170;;3 Hermanos;gol.;1893_04_15;Carahatas
;;;Inclán;pat.;;-Cabañas, gol. Caballo Márino, pat. Inclán: con;;Caballo Márino;gol.;1893_04_15;Cabañas
;;N/A: ;Piera;pat.;;Mariel, gol. Joven Gertrudis, pat. Piera: con 700;;Joven Gertrudis;gol.;1893_04_15;
;;N/A:  | N/A: ;Freixas;pat.;;-Cabañas, gol. Josefa, pat. Freixas: con 600 sacos azúcar, 40 cuarterolas miel.;;Josefa;gol.;1893_04_15;Cabañas
;;N/A: ;Sastre;pat.;;-Mariel, gol. Altrgracia, pat. Sastre: con 530 sacos azúcar.;;Altrgracia;gol.;1893_04_16;
;;N/A: ;Padrón;pat.;;-Santa María, goi. América, pat. Padrón: con 1100;;América;goi.;1893_04_16;Santa María
;;N/A: ;Tous;pat.;;-Canasí, gol. Sabás, pat. Tous: con 400 sacos azacar.;;Sabás;gol.;1893_04_16;Canasí
;;;Porcel;pat.;;-Jaruco, gol. Paquete de Jaruco, pat. Porcel: con;;Paquete de Jaruco;gol.;1893_04_16;Jaruco
;;N/A: ;Vera;pat.;;-Nuevitas, gol. Emma, pat. Vera: con 400 reses.;;Emma;gol.;1893_04_16;Nuevitas
;;N/A: ;Alemany;pat.;;-Carahatas, gol. Teresita, pat. Alemany: con 180;;Teresita;gol.;1893_04_16;Carahatas
Día :;;N/A: ;Linares;pat.;;-Puerto-Escondido, gol. Joven Pepilla, pat. Linares: con 210 sacos azúcar.;;Joven Pepilla;gol.;1893_04_16;Escondido
;;N/A: ;Mandilego;pat.;;-Cárdenas, gol. Clio, pat. Mandilego: eon 400 barriles azúcar.;;Clio;gol.;1893_04_16;Cárdenas
;;N/A:  | N/A: ;Tortell;pat.;;-Cabañas, gol. Victoria, pat. Tortell: con 300 sacos azúcar y 20 bocoyes miel.;;Victoria;gol.;1893_04_16;Cabañas
;;;Morantes;pat.;;-Dominica, gol. Ma Magdalena, pat. Morantes:;;Ma Magdalena;gol.;1893_04_18;Dominica
;;N/A: ;Juan;pat.;;-Cabañas, bal. Rosita, pat. Juan: con 240 sacos;;Rosita;bal.;1893_04_18;Cabañas
