arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;N/A: ;Prieto;pat.;;-Sagua gol. Antonia, pat. Prieto: con 900 sacos;;Antonia;gol.;1888_03_09;Sagua
Día 9:;;N/A: ;Calafell;pat.;;Dia 9: De Matanzas gol. María Josefa, pat. Calafell: con 81;;María Josefa;gol.;1888_03_10;Matanzas
;;N/A: ;Pagés;pat.;;Jaruco gol. Joven Lola, pat. Pagés: con 390 sacos;;Joven Lola;gol.;1888_03_10;Jaruco
;;N/A: ;Ponte;pat.;;-Nuevitas gol. Emilia, pat. Ponte: con 94 pipotes;;Emilia;gol.;1888_03_11;Nuevitas
Día 12:;;N/A:  | N/A:  | N/A: ;Planas;pat.;;"Dia 12: De Mulata gol. Dolores, pat. Planas: con 7 tercios tabaco; 200 tendids majagua y ef ctos.";;Dolores;gol.;1888_03_13;Mulata
;;N/A: ;Serantes;pat.;;Morrillo gol Feliz, pat. Serantes: con 70 tercerolas miel.;;Feliz;gol.;1888_03_13;Morrillo
Día :;;;Villalonga;pat.;;-Mariel gol. María Magdalena, pat. Villalonga:;;María Magdalena;gol.;1888_03_13;
;;;Zaragoza;pat.;;-Cárdenas gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;gol.;1888_03_13;Cárdenas
;;N/A:  | N/A:  | N/A: ;Bosch;pat.;;con 900 sacos azucar y efectos - -Cárdenas gol. Almanzs. pat. Bosch: con 780 barriles azucar y efectos.;;Almanzs.;gol.;1888_03_13;Cárdenas
;;N/A: ;Valent;pat.;;-Cárdenas gol Victoria, pat. Valent: con 655 88cos azúcar. CE;;Victoria;gol.;1888_03_13;Cárdenas
;;;Riera;pat.;;-Playas San Juan gol. 2 Rosa, pat. Riera: con;;2 Rosa;gol.;1888_03_14;Playas San Juan
Día 16:;;N/A:  | N/A: ;Zalvidea;cap.;;Dia 16: De Caibarién vapor Clara, cap. Zalvidea: con 735 sacos azucar y efectos.;;Clara;vapor;1888_03_17;Caibarién
Día :;;N/A: ;Bilbao;cap.;;-Sagua vapor Adela, cap. Bilbao: con 802 sacos;;Adela;vapor;1888_03_17;Sagua
;;N/A: ;Visquerra;pat.;;-Matanzas gol. Amalia, pat. Visquerra: con 158;;Amalia;gol.;1888_03_17;Matanzas
;;N/A: ;Joy;pat.;;Cárdenas gol. Anita, pat. Joy: con 1,300 sacos;;Anita;gol.;1888_03_17;Cárdenas
;;N/A:  | N/A:  | N/A:  | N/A: ;Moll;pat.;;"-Nuevitas gol. Dolores, pat. Moll: con 220 atravesaños; 100 caballos leña; 40 piés caoba y efectos.";;Dolores;gol.;1888_03_17;Nuevitas
;;N/A:  | N/A: ;Pellicer;pat.;;-Matanzas gol. Emilio, pat. Pellicer: con 208 bocoyes azucar y efectos.;;Emilio;gol.;1888_03_17;Matanzas
Día 17:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Cuevas;pat.;;Dia 17: De Cárdenas gol. Angelita, pat. Cuevas: con 500 barriles, 800 cajas azucar refino y 100 pipas aguardiente.;;Angelita;gol.;1888_03_18;Cárdenas
;;N/A:  | N/A: ;Fonrodens;pat.;;"-Sierra Morena gol. Tres Hermanas, pat Fonrodens: con 320 sacos azucar; 18 bocoy es miel y";;Tres Hermanas;gol.;1888_03_18;Sierra Morena
Día 19:;;N/A: ;Portella;pat.;;Dia 19: De Santa María gol. Catalina, pat. Portella: con 1,000;;Catalina;gol.;1888_03_20;Santa María
;;N/A: ;Benejár;pat.;;-Arroyos gol. Margarita, pat. Benejár: con 800;;Margarita;gol.;1888_03_20;Arroyos
;;N/A: ;Acuña;pat.;;-Sagua gol. Rosita, pat. Acuña: con 500 sacos carbón.;;Rosita;gol.;1888_03_20;Sagua
;;;Corbe;pat.;;-Santa María gol. Francisca Gener, pat. Corbe:;;Francisca Gener;gol.;1888_03_20;
;;N/A:  | N/A:  | N/A: ;Vidal;pat.;;"con 1,000 sacos carbón; 12 tercios tabaco. - Sigua gol. Joven Luisa, pat. Vidal: con 400 sacos";;Joven Luisa;gol.;1888_03_20;Sigua
;;N/A: ;Vera;pat.;;-S gua gol. Nueva Providencia, pat. Vera: con 600;;Nueva Providencia;gol.;1888_03_20;S gua
;;;Frasquet;pat.;;-Juan López gol. Tres Hermanas, pat. Frasquet:;;Tres Hermanas;gol.;1888_03_20;
;;N/A: ;Lladó;pat.;;-Morrillo gol. Agustina, pat Lladó: con 500 sacos;;Agustina;gol.;1888_03_20;Morrillo
Día :;;;Villalonga;pat.;;-Mariel gol. María Magdalena, pat. Villalonga:;;María Magdalena;gol.;1888_03_20;
Día 20:;;N/A: ;Aguiar;pat.;;Dia 20: De Arroyos gol Júcaro, pat. Aguiar: con 800 sacos;;Júcaro;gol;1888_03_21;Arroyos
;;N/A: ;Serantes;pat.;;-Morrillo gol. Feliz, pat. Serantes: con 60 bocoyes;;Feliz;gol.;1888_03_21;Morrillo
Día :;;N/A: ;Vera;pat.;;-Yaguajay gol. Trafalgar, pat. Vera: con 800 sacos;;Trafalgar;gol.;1888_03_21;Yaguajay
;;N/A: ;Cabrera;pat.;;-Babía-Honda gol. Dorotes, pat. Cabrera: con 200;;Dorotes;gol.;1888_03_22;Babía-Honda
;;N/A: ;Alemany;pat.;;-Morrillo gol. Britania, pat. Alemany: con 300 ваcos azucar.;;Britania;gol.;1888_03_22;Morrillo
;;N/A: ;Enseñat;pat.;;-Sierra Morena gol. Sofía, pat. Enseñat: con 700;;Sofía;gol.;1888_03_22;
Día 23:;;N/A: ;Bilbao;cap.;;Dia 23: De Sagua vapor Adela, cap. Bilbao: con 875 sacos;;Adela;vapor;1888_03_24;Sagua
;;;Menaya;pat.;;-Sagua la Chica gol. Dos Sofías, pat. Menaya: con;;Dos Sofías;gol.;1888_03_24;Sagua la Chica
;;N/A:  | N/A:  | N/A: ;Valent;pat.;;-Cárdenas gol. Victoria, pat. Valent: can 750 bariiles. 250 cajas azucar refino y efectos.;;Victoria;gol.;1888_03_24;Cárdenas
;;;Inclan;pat.;;-Cabañas gol. Caballo Marino, pat. Inclan: con;;Caballo Marino;gol.;1888_03_24;Cabañas
;;;Orbay;pat.;;Playuelas gol. Paquete de Sagua, pat. Orbay: con;;Paquete;gol.;1888_03_24;Sagua
;;;Bonet;pat.;;-Matanzas gol. Dos Hermanas, pat. Bonet: con;;Dos Hermanas;gol.;1888_03_24;Matanzas
;;N/A: ;Serra;pat.;;-Dimas gol. Amalia, pat Serra: con 500 sacos carbón.;;Amalia;gol.;1888_03_24;Dimas
Día 24:;;N/A:  | N/A:  | N/A: ;Cuevas;pat.;;Dia 24: De Cárdenas gol. Argalita, pat. Cuevas: crn 800 bariiles, 300 caj is zucar refino y efectos.;;Argalita;gol.;1888_03_25;Cárdenas
;;;Zaragoza;pat.;;-Cárdenas gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;gol.;1888_03_25;Cárdenas
Día 26:;;N/A:  | N/A: ;Mas;pat.;;Dia 26: De Baracoa gol. Anita, pat. Mas: eon 500 cocos y efectos.;;Anita;gol.;1888_03_27;Baracoa
;;N/A: ;Marantes;pat.;;Mariel gol. Altagracia, pat. Marantes: con 550;;Altagracia;gol.;1888_03_27;
;;N/A:  | N/A: ;Vier;cap.;;-Cienfuegos vapor Josefita, cap. Vier: con 50 bocoyes aguardiente y efectos.;;Josefita;vapor;1888_03_27;Cienfuegos
;;N/A: ;Porcell;pat.;;Jaruco gol. Dos Hermanas, pat. Porcell: con 50;;Dos Hermanas;gol.;1888_03_27;Jaruco
;;N/A: ;Llado;pat.;;-Morrillo gol. Agustina, pat. Llado: con 570 sacos;;Agustina;gol.;1888_03_27;Morrillo
;;N/A: ;Villalonga;pat.;;-Bahía-Honda gol. Joven Gertrúdis, pat. Villalonga: con 800 sacos azucar.;;Joven Gertrúdis;gol.;1888_03_27;Bahía-Honda
Día 31:;;N/A: ;;cap.;;Dia 31: De Sigaa vapor Adela, cap. Bilbao: con 720 Bacos;Bilbao;Adela;vapor;1888_04_01;Sigaa
;;N/A: ;Alemany;pat.;;-Cárdenas gol. Joven Pilar, pat Alemany: con 750;;Joven Pilar;gol.;1888_04_01;Cárdenas
;;;Calafell;pat.;;Matanzas gol. María Josefa, pat. Calafell: cou;;María Josefa;gol.;1888_04_01;Matanzas
;;N/A: ;Moll;pat.;;-Mántua gol Lince, pat. Moll: con 700 sacos carbón.;;Lince;gol;1888_04_01;Mántua
;;N/A: ;Ferrer;pat.;;-Dimas gol. Mercedita, pat. Ferrer: con 500 sacos;;Mercedita;gol.;1888_04_01;Dimas
Día 3:;;N/A: ;González;pat.;;Dia 3: De Granadillo gol. Paz, pat. González: con 500 sacos;;Paz;gol.;1888_04_04;Granadillo
;;;Cantero;pat.;;-Cárdenas gol. Aguila de Oro, pat. Cantero: con;;Aguila de Oro;gol.;1888_04_04;Cárdenas
Día 6:;;N/A: ;Ponte;pat.;;"Dia 6: De Nuevitas gol. Emilia, pat. Ponte: con 60 novillos;";;Emilia;gol.;1888_04_07;Nuevitas
;;N/A: ;Mateu;pat.;;-Bajas gol. San Francisco, pat. Mateu: con 800 Bacos carbón.;;San Francisco;gol.;1888_04_07;
;;N/A:  | N/A:  | N/A: ;Alemany;pat.;;"Manati gol. Juanita, pat. Alemany: con 200 atravesaños; 400 varas madera y efectos.";;Juanita;gol.;1888_04_07;Manati
;;N/A: ;Prieto;pat.;;-Puerto-Padre gol. Rosita, pat. Prieto: con 400;;Rosita;gol.;1888_04_07;Padre
Día 7:;;N/A: ;Bonet;pat.;;Dia 7: De Matansas gol Dos Hermanas, pat. Bonet: con 708;;Dos Hermanas;gol.;1888_04_08;Matansas
;;N/A: ;Pellicer;pat.;;-Matauzas gol. Emilio, pat. Pellicer: con 1,030 sacos azúcar r fino y efectos.;;Emilio;gol.;1888_04_08;Matauzas
Día 9:;;;Herrera;pat.;;Dia 9: De Cárdenas gol. Nueva Rosita, pat. Herrera: con;;Nueva Rosita;gol.;1888_04_10;Cárdenas
;;N/A: ;Rivas;cap.;;-Mántua vapor Guaniguanico, cap. Rivas: con 99;;Guaniguanico;vapor;1888_04_10;Mántua
;;N/A: ;Alemany;pat.;;-Cárdenas gol. Joven Pilar, pat. Alemany: con 825;;Joven Pilar;gol.;1888_04_10;Cárdenas
;;;Toro;pat.;;-Playas San Juan gol. 2a Isabel, pat. Toro: con;;2a Isabel;gol.;1888_04_11;Playas San Juan
Día 11:;;N/A: ;Agaiar;pat.;;Dia 11: De Arroyos gol. Júcaro, pat. Agaiar: con 800 sacos;;Júcaro;gol.;1888_04_12;Arroyos
;;N/A: ;Maciá;pat.;;-Bajas gol. Gallego, pat. Maciá con 6 5 sacos carbón.;;Gallego;gol.;1888_04_12;Bajas
;;N/A: ;Bujosa;pat.;;-Morón gol. Engracia, pat. Bujosa: con 60 palos;;Engracia;gol.;1888_04_12;Morón
Día :;;;Villalonga;pat.;;-Mariel gol. María Magdalena, pat. Villalonga:;;María Magdalena;gol.;1888_04_12;
;;N/A: ;Serantes;pat.;;-Morrillo gol. Feliz, pat. Serantes: con 200 sacos;;Feliz;gol.;1888_04_12;Morrillo
;;N/A: ;Ruíz;pat.;;-D mas gol. Dos Hermanas, pat. Ruíz: con 500;;D mas;gol.;1888_04_12;Dos Hermanas
;;N/A: ;Bernaza;pat.;;-Dimas gol. Amable Rosita, pat. Bernaza: con 500;;Amable Rosita;gol.;1888_04_12;
;;N/A: ;Zavidea;cap.;;-Caibarién vapor Clara, cap. Zavidea: con 1,060;;Clara;vapor;1888_04_12;Caibarién
;;;Enseñat;pat.;;-Cárdenas gol. Joven Balear, pat. Enseñat: con;;Joven Balear;gol.;1888_04_13;Cárdenas
;;N/A: ;Coll;pat.;;-Yaguajay gol. Joven Blanca, pat. Coll: con 47,192;;Joven Blanca;gol.;1888_04_13;Yaguajay
Día 13:;;N/A: ;Acuña;pat.;;Dia 13: De Sagua gol. Rosita, pat. Acuña: con 500 sacos carbón.;;Rosita;gol.;1888_04_14;Sagua
;;N/A:  | N/A:  | N/A: ;Gil;pat.;;"-Banes gol. Josefa, pat. Gil: con 13 bocoyes azúcar; 200 docenas piñas y efectos.";;Josefa;gol.;1888_04_14;Banes
;;N/A: ;Serantes;pat.;;-Morrillo gol. Feliz, pat. Serantes: con 300 sacos;;Feliz;gol.;1888_04_14;Morrillo
;;N/A: ;Lladó;pat.;;-Morrillo gol. Agustina, pat. Lladó: con 400 sacos;;Agustina;gol.;1888_04_14;Morrillo
Día 14:;null;N/A:  | N/A: ;Oliverss;pat.;null;Dis 14: De Baracoa gol. María, pat. Oliverss: con 50,000 cocos secos y 340 cajas jabón.;;María;gol.;1888_04_15;Baracoa
;;N/A: ;Llorens;pat.;;-Bajas gol. Angelita, pat. Llorens: con 160 sacos;;Angelita;gol.;1888_04_15;Bajas
;;N/A:  | N/A:  | N/A: ;Visquerra;pat.;;-Matanzas gol. Amalia, pat Visquerra: con 630 sacos, 190 barriles azúcar re fino y efectos.;;Amalia;gol.;1888_04_17;Matanzas
;;N/A: ;Pellicer;pat;;Mtanzas gol. Emilio, pat Pellicer. con 69) sacos;;Emilio;gol.;1888_04_17;Mtanzas
;;N/A:  | N/A: ;Cueva;pat.;;l. Angelita, pat. Cueva: con 850 baCárdenas refino y efectos;;Angelita;l.;1888_04_17;
;;N/A: ;Porcell;pat.;;Jaruco gol. Dos Hermanas, pat. Porcell: con 150;;Dos Hermanas;gol.;1888_04_17;Jaruco
Día 17:;;N/A:  | N/A:  | N/A: ;Marautes;pat.;;"Dia 17: Del Mariel gol. Altagracia, pat. Marautes: con 42 bocodes azúcar; 12 arrobas cera; 40 arrobas cobre";;Altagracia;gol.;1888_04_18;Mariel
Día 19:;;N/A: ;Zalvidea;cap.;;Dia 19: De Caibarién vapor Alava, cap. Zalvidea: con 980 sacos szúcar.;;Alava;vapor;1888_04_20;Caibarién
;;N/A: ;Paz;pat.;;-San Cayetano gol. Magdalena. pat. Paz: con 200;;Magdalena;gol.;1888_04_20;San Cayetano
;;N/A:  | N/A: ;Palmer;pat.;;-Mariel gol Clio, pat. Palmer: con 800 sacos, 39;;Clio;gol;1888_04_20;Mariel
;;N/A: ;Planas;pat.;;-Mulata gol. Dolores, pat. Planas: con madera.;;Dolores;gol.;1888_04_20;
;;N/A: ;Vidal;pat.;;-Sagua gol. Joven Luisa, pat. Vidal, con 500 sacos;;Joven Luisa;gol.;1888_04_20;Sagua
Día 20:;;N/A: ;Hernández;pat.;;Dia 20: De Manzanillo gol. Britania, pat Hernández: con 300;;Britania;gol.;1888_04_21;Manzanillo
;;N/A: ;Serantes;pat.;;Morrillo gol. Feliz, pat Serantes: con 100 sacos;;Feliz;gol.;1888_04_21;Morrillo
;;N/A: ;Lladó;pat.;;-Morrillo gol. Agustina, pat. Lladó: con 300 sacos;;Agustina;gol.;1888_04_21;Morrillo
Día 23:;;;Riera;pat.;;Dia 23: De Playas de San Juan gol. 2 Rosa, pat. Riera: con;;2 Rosa;gol.;1888_04_24;Playas de San Juan
;;N/A: ;Moll;pat.;;-Mántua gol. Li ce, pat. Moll: con 205 sacos cás;;Li ce;gol.;1888_04_24;Mántua
;;;;pat.;;-Santa María gol. María Masoni, pat. Ame gual:;ame;María Masoni;gol.;1888_04_24;
;;N/A:  | N/A: ;Barreiro;pat.;;"-Sagna gol. María Josefa, pat Barreiro: con 60 tcTeladas hierro viejo; 40 sacos huesos.";;María Josefa;gol.;1888_04_24;Sagna
;;N/A: ;Villalonga;pat.;;-Bahís-Honda gol Joven Gertrúdis, pat. Villalonga: con 800 acos azúcar.;;Joven Gertrúdis;gol;1888_04_24;Bahís-Honda
Día 24:;;N/A: ;Marantes;pat.;;D's 24: Del Mariel gol. Altagracia, pat. Marantes: con 555;;Altagracia;gol.;1888_04_25;Mariel
Día 25:;;N/A: ;Fluxat;pat.;;Dia 25: De Bajas gol. Carmita, pat. Fluxat: con 800 sacos;;Carmita;gol.;1888_04_26;Bajas
;;N/A: ;Serra;pat.;;-Mátua gol. Amalia, pat. Serra: con 800 sacos;;Amalia;gol.;1888_04_26;Mátua
;;;Cantero;pat.;;-Cárdenas gol. Agaila de Oro, pat. Cantero: con;;Agaila de Oro;gol.;1888_04_26;Cárdenas
;;N/A:  | N/A: ;Joy;pat.;;-Cirienas gol Anita, pat. Joy: con 886 sacos y 300;;Anita;gol.;1888_04_26;Cirienas
Día 26:;;N/A: ;Juan;pat.;;Dia 26: De Cabañas bdo. Rosita, pat. Juan: con 118 sacos y;;Rosita;bdo.;1888_04_27;Cabañas
Día :;;;Pujol;pat.;;-Santa Lucía gol. María del Carmen, pat. Pujol:;;María del Carmen;gol.;1888_04_27;Santa Lucía
Día :;;N/A:  | N/A: ;Bernaza;pat.;;-Puerto del Padre gol. Tres Hermanas, pat. Bernaza: con 200 bocoyes miel de purga y 20 ipas;;Tres Hermanas;gol.;1888_04_27;Padre
;;N/A: ;Lorenzo;pat.;;-Sagua gol. María Andrea, pat. Lorenzo: con 800;;María Andrea;gol.;1888_04_28;Sagua
;;N/A:  | N/A: ;Pérez;pat.;;-Matanzas gol. Amalia, pat. Pérez: con 539 barriles y 461 sacos azúcar.;;Amalia;gol.;1888_04_28;Matanzas
;;N/A: ;Herrera;pat.;;-Cárdenas gol. Nueva Rosita, pat. Herrera: con 50;;Nueva Rosita;gol.;1888_05_01;Cárdenas
;;;Macip;pat.;;-Santa Cruz gol. Joven Manuel, pat. Macip: con;;Joven Manuel;gol.;1888_05_01;Santa Cruz
;;N/A:  | N/A:  | N/A: ;Pagés;pat.;;-Jaruco gol. Joven Lola, pat. Pagés: con 170 88cos, 50 fanegas maíz y 160 sacos azúcar.;;Joven Lola;gol.;1888_05_01;Jaruco
;;N/A: ;Palmer;pat.;;-Mariel gol. Clio, pat. Palmer: con 1,100 sacos &zúcar.;;Clio;gol.;1888_05_01;Mariel
Día 19:;;;Villalonga;pat.;;Dia 19: Del Mariel gol. María Magdalens, pat. Villalonga:;;María Magdalens;gol.;1888_05_02;Mariel
;;N/A: ;Serantes;pat.;;-Morrillo gol. Feliz, pat. Serantes: con 75 sacos;;Feliz;gol.;1888_05_02;Morrillo
;;N/A: ;Zalvidea;cap.;;-Nuevitas vapor Mortera, cap. Zalvidea: con 2,000;;Mortera;vapor;1888_05_02;Nuevitas
Día 2:;;N/A:  | N/A: ;Ginesta;cap.;;Dia 2: De Caibarién vapor Clara, cap. Ginesta: con 48 sacos azúcar y efectos.;;Clara;vapor;1888_05_03;Caibarién
;;;Frasquet;pat.;;-Juan López gol. Tres Hermanas, pat. Frasquet.;;Tres Hermanas;gol.;1888_05_03;
;;N/A: ;Villalonga;pat.;;-Bahía-Honda gol Joven Gertrú lis, pat. Villalonga: con 800 sacos azúcar.;;Joven Gertrú;gol;1888_05_03;Bahía-Honda
;;N/A:  | N/A:  | N/A: ;Rodríguez;cap.;;"-Sigua vapor Adela, cap. Rodríguez: con 799 sacos azúcar; 170 isas aguardiente y efectos.";;Adela;vapor;1888_05_04;Sigua
;;N/A: ;Bonet;pat.;;-Matanzas gol Dos Hermanas, pat. Bonet: con 716;;Dos Hermanas;gol.;1888_05_04;Matanzas
Día 4:;;N/A:  | N/A:  | N/A: ;Cuevas;pat.;;"Dia 4: De Cárdenas gol. Angelita, pat. Cuevas: con 800 barries azúcar; 100 sacos azúcar refino y efectos.";;Angelita;gol.;1888_05_05;Cárdenas
;;;Micip;pat.;;Santa Cruz gol. Joven Manuel, pat. Micip: con;;Joven Manuel;gol.;1888_05_05;Santa Cruz
Día 16:;;N/A: ;Ginesta;cap.;;Dia 16: De Carbarién vapor Clara, cap. Ginesta: con 1,160 sacos azúcar.;;Clara;vapor;1888_05_08;Carbarién
;;;Calvet;pat.;;-Mántua gol. Francisca Gener, pat. Calvet: con;;Francisca Gener;gol.;1888_05_08;Mántua
;;N/A: ;Bernaza;pat.;;-Dimas gol. Amahle Rosita, pat. Bernaza: con 500;;Amahle Rosita;gol.;1888_05_08;Dimas
;;N/A: ;Lladó;pat.;;-Morrillo gol. Agustina, pat. Lladó: con 250 sacos;;Agustina;gol.;1888_05_08;Morrillo
Día 15:;;N/A:  | N/A:  | N/A:  | N/A: ;Cuevas;pat.;;"Dia 15: De Cárdenas gol. Angelita, pat. Cuevas: con 900 barriles azúcar refine; 6 tercios tabac; 1 caja cigarro y efectos.";;Angelita;gol.;1888_05_16;Cárdenas
;;N/A:  | N/A: ;Marantes;pat.;;"Mariel gol. Altagracia, pat. Marantes: con 15 bocoyes azú car; 110 cuarterolas miel de purga.";;Altagracia;gol.;1888_05_16;
;;N/A:  | N/A: ;Ochoa;cap.;;cap. Ochoa: con 409 reses y efectos.;;;;1888_05_16;
;;N/A: ;Aguiar;pat.;;-Uberos gol. Júcaro, pat. Aguiar: con 400 sacos;;Júcaro;gol.;1888_05_18;Uberos
Día :;;;Cabruja;pat.;;-Playas de San Juan gol. 2 Rosa, pat. Cabruja:;;2 Rosa;gol.;1888_05_18;Playas de San Juan
;;N/A: ;Villalonga;pat.;;-Teja gol. Enriqueta, pat. Villalonga: con 800 sacos carbón.;;Enriqueta;gol.;1888_05_18;Teja
Día 18:;;;Ma;pat.;;Dia 18: De Play s de San Juan gol. 28 Gertrú lis, pat. Ma;;28 Gertrú;gol.;1888_05_19;Play s de San Juan
;;N/A: ;Paz;pat.;;-B rracos gol. Magdalena, pat Paz: con 140 sacos;;Magdalena;gol.;1888_05_19;
;;N/A: ;Acuña;pat.;;-Sagua gol. Rosita, pat. Acuña: con 500 sacos carbón.;;Rosita;gol.;1888_05_19;Sagua
;;N/A: ;Sierra;pat.;;-S gua gol. Amalia, pat. Sierra: con 500 sacos;;Amalia;gol.;1888_05_19;S
;;N/A: ;González;pat.;;-Granadillo gol. Paz, pat. González: con 1,000 sacos carbó.;;Paz;gol.;1888_05_19;Granadillo
;;;Villalonga;pat.;;-Mariel gol. María Magdalena, pat. Villalonga: con;;María Magdalena;gol.;1888_05_19;
;;N/A: ;Suárez;pat.;;-Caibarién gol. Brígi la, pat. Suárez: con 151 pie;;Brígi la;gol.;1888_05_20;Caibarién
Día 21:;;N/A: ;Zalvidea;cap.;;Dia 21: De Nuevitas vapor Mortera, cap. Zalvidea: con 3/1;;Mortera;vapor;1888_05_22;Nuevitas
;;N/A:  | N/A: ;Moll;pat.;;-Santa María gol, Litice, pat. Moll: con 200 quintales cáscara y 300 sacos carbon.;;Litice;gol;1888_05_22;Santa María
;;N/A: ;Serantes;pat.;;-Morrillo gol. Feliz, pat Serantes: con 80 sacos;;Feliz;gol.;1888_05_22;Morrillo
;;N/A: ;Hernández;pat.;;-Morrillo gol. Britania, pat. Hernández: con 120;;Britania;gol.;1888_05_22;Morrillo
;;N/A: ;Vidal;pat.;;-Sagua gol. Joven Laiss, pat. Vidal: con 500 sacos;;Joven Laiss;gol.;1888_05_22;Sagua
;;N/A: ;Coner;pat.;;-Batabaнó gol Unión, pat. Coner: con 1,000 cabailos leña.;;Unión;gol.;1888_05_23;Batabaнó
;;N/A: ;Mandilejo;pat.;;-Cárdenas gol. Esmeralda, pat. Mandilejo: con 700;;Esmeralda;gol.;1888_05_23;Cárdenas
Día 23:;;N/A: ;Ginesta;cap.;;Dia 23: De Caibarién vapor Clara, cap. Ginesta: con 630 sacos azúcar.;;Clara;vapor;1888_05_24;Caibarién
;;N/A: ;Lorenzo;pat.;;-Sagua gol María Andrea, pat. Lorenzo: con 800;;María Andrea;gol.;1888_05_24;Sagua
Día 23:;;N/A: ;Pellicer;pat.;;Dia 23: Para Sagua gol. Pirineo, pat Pellicer: con efectos.;;Pirineo;gol.;1888_05_24;Sagua
;;;Colomar;pat.;;-Savas gol. Canasí, pat. Colomar: con efectos.;;Canasí;gol.;1888_05_24;
;;;Pujol;pat.;;-Máotua gol. Nuevo Hilario, pat Pujol: con efectos.;;Nuevo Hilario;gol.;1888_05_24;Máotua
Día 24:;;N/A: ;Amengual;pat.;;Dia 24: De Sagua gol. 2ª Cantiners, pat. Amengual: con 400;;2ª Cantiners;gol.;1888_05_25;Sagua
Día :;;;Bilbao;cap.;;-Sagua vapor Adela, cap. Bilbao: con efectos.;;Adela;vapor;1888_05_25;Sagua
Día 25:;;N/A:  | N/A: ;Bosch;pat.;;Dia 25: De Cárdenas gol. Almanza, pat. Bosch: con 600 barriles y 200 cajas azúcar refino y efectos.;;Almanza;gol.;1888_05_26;Cárdenas
;;;Zaragoza;pat.;;-Cárdenas gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;gol.;1888_05_26;Cárdenas
;;N/A: ;Valdés;pat.;;-Arroyos gol. Correo Canasí, pat. Valdés: con 60;;Correo Canasí;gol.;1888_05_26;Arroyos
Día :;;;Calafell;pat.;;-Matanzas gol. María Josefa, pat. Calafell: con;;María Josefa;gol.;1888_05_26;Matanzas
Día :;;N/A: ;L'adó;pat.;;-Morrillo gol. Agustina, pat. L'adó: con 262 sacos;;Agustina;gol.;1888_05_26;Morrillo
Día 28:;;N/A: ;Rivas;cap.;;Dia 28: De Mantua vapor Gaaniguanice, cap. Rivas: con 431;;Gaaniguanice;vapor;1888_05_29;Mantua
Día 01:;;N/A: ;Tarifa;pat.;;Mata zas gol. Elvira, pat. Tarifa: con 800 sacos;;Elvira;gol.;1888_05_29;
Día 29:;;N/A: ;Herrera;pat.;;Dia 29: De Cárdenas gal. Nueva Rosita, pat. Herrera: con 4;;Nueva Rosita;gal.;1888_05_30;Cárdenas
;;N/A: ;Barrera;pat.;;-Sagua gol. América, pat. Barrera: con 1,000 88cos carbón.;;América;gol.;1888_05_30;Sagua
;;N/A: ;Riera;pat.;;-Teja gol. Natividad, pat. Riera: con 200 troncos;;Natividad;gol.;1888_05_30;Teja
;;N/A: ;Ginesta;cap.;;-Sagua vapor Clara, cap. Ginesta: con 1,290 Bacos;;Clara;vapor;1888_05_31;Sagua
;;N/A:  | N/A:  | N/A: ;Valent;pat.;;-Cárdenas gol. Victoria, pat. Valent: con 600 barriles, 4 csjas y 50 sacos azúcar refine y efectos.;;Victoria;gol.;1888_05_31;Cárdenas
;;N/A:  | N/A: ;Cuevas;pat.;;"-Cárdenas gol. Argelita pat. Cuevas; con F00 barriles azúcar rafino; 50 pipas aguardiente y efectoa:";;Argelita;gol.;1888_05_31;Cárdenas
;;N/A: ;Serantes;pat.;;-Morrillo gol. Feliz, pat. Serantes: con 52 bocoy es;;Feliz;gol.;1888_05_31;Morrillo
;;N/A: ;Hernández;pat.;;-Morrillo gol. Britania, pat. Hernández: con 100;;Britania;gol.;1888_05_31;Morrillo
;;;Toñery;pat.;;-Granadillo gol. Joven Felipe, pat. Toñery: con;;Joven Felipe;gol.;1888_05_31;Granadillo
Día 2:;;N/A: ;Zalvidea;cap.;;Dia 2: De Nuevitas vapor Mortera, cap. Zalvidea: con 402;;Mortera;vapor;1888_06_03;Nuevitas
;;N/A: ;Rufosa;pat.;;-Moron gol. Engracia, pat Rufosa: con 97 palos;;Engracia;gol.;1888_06_03;Moron
;;N/A: ;Bonet;pat.;;-Gibara gol. Dos Hermanas, pat. Bonet: con 35;;Dos Hermanas;gol.;1888_06_03;Gibara
;;N/A: ;Aguiar;pat.;;-Uberos gol. Jússro, pat. Aguiar: con 300 sacos;;Jússro;gol.;1888_06_03;Uberos
Día 4:;;N/A: ;Alemany;pat.;;Dia 4: De Cárdenas gol. Joven Pilar, pat. Alemany: con 770;;Joven Pilar;gol.;1888_06_05;Cárdenas
;;N/A: ;Pellicer;pat.;;-Matanzas go!. Emilio, pat. Pellicer: con 82 cajas,;;Emilio;go!;1888_06_05;Matanzas
Día 01:;;;José Riera;pat.;;-Playas de San Juan gol. José Riera, pat. Tiví:;;Tiví;gol.;1888_06_05;Playas de San Juan
