arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;N/A: ;Marantes;pat.;;Dominica gol. María Magdalena, pat. Marantes: 480 s. azúcar.;;María Magdalena;gol.;1892_03_25;Dominica
;;N/A: ;Vadilla;pat.;;Banes gol. Josefa, pat. Vadilla: 300 sacos azúcar.;;Josefa;gol.;1892_03_25;Banes
;;N/A: ;Acuña;pat.;;Congojas gol. María Andrea, pat. Acuña, 800 s. carbón.;;María Andrea;gol.;1892_03_25;Congojas
;;N/A: ;Gil;pat.;;Banes gol. Dos Isabeles, pat. Gil: 500 sacos azúcar.;;Dos Isabeles;gol.;1892_03_25;Banes
;;N/A:  | N/A: ;Vizquerra;pat.;;Cárdenas gol. Yumuri, pat. Vizquerra: 30 pipas agruantes y efectos.;;Yumuri;gol.;1892_03_25;Cárdenas
;;N/A: ;Colomar;pat.;;Cabañas gol. Gaspar, pat. Colomar: 40 bocoyes miel.;;Gaspar;gol.;1892_03_25;Cabañas
Día 25:;;N/A:  | N/A: ;Cayuca;pat.;;Matanzas gol. María, pat. Cayuca: 25 bocoyes agruantes y efectos.;;María;gol.;1892_03_25;Matanzas
;;N/A:  | N/A: ;Freixas;pat.;;Cabañas gol. Josefa, pat. Freixas: 600 s. azúcar, 40 bocoyes miel.;;Josefa;gol.;1892_03_25;Cabañas
;;N/A: ;Barcalo;pat.;;Bahía Honda gol. Salve Virgen María, pat. Barcalo: 900 s. azúcar.;;Salve Virgen María;gol.;1892_03_25;Bahía Honda
Día XX:;;N/A: ;León;pat.;;Maríel gol. Joven Gertrudia, pat. León: 800 s. carbón.;;Joven Gertrudia;gol.;1892_03_25;
;;N/A:  | N/A:  | N/A: ;Cuevas;pat.;;Cárdenas gol. Angelita, pat. Cuevas: 500 sacos azúcar, 100 pipas agruantes y efectos.;;Angelita;gol.;1892_03_25;Cárdenas
;;N/A: ;Alemañy;pat.;;Sierra Morena gol. Matilde, pat. Alemañy: 700 s. azúcar.;;Matilde;gol.;1892_03_25;
Día 01:;;N/A: ;Piza;pat.;;Yagualay gol. Natividad, pat. Piza: 70 bocoyes de miel.;;Natividad;gol.;1892_03_25;
;;N/A: ;Morendo;pat.;;De Dimas, goleta María Mazoni, pat. Morendo: con 600 sacas carbón.;;María Mazoni;goleta;1892_03_27;Dimas
;;N/A: ;Román;pat.;;Mautus, got. Lince, pat. Román: con 700 sacas carbón.;;Lince;got.;1892_03_27;Mautus
;;N/A: ;Fone;pat.;;Canast, got. Sabas, pat. Fone: con 400 sacas azúcar.;;Sabas;got.;1892_03_27;
;;N/A: ;Alemany;pat.;;Cárdenas, got. Joven Pilar, pat. Alemany: con 1.000 sacas azúcar.;;Joven Pilar;got.;1892_03_27;Cárdenas
;;N/A: ;Sastre;pat.;;Maríel, gte. Altegracia, pat. Sastre: con 580 sacas azúcar.;;Maríel;gte.;1892_03_27;
;;N/A: ;Josefa;pat.;;Bilis Honda, gta. Murí: Josefa, pat. Alemany: con 500 sacas azúcar.;;Bilis Honda;gta.;1892_03_27;
;;N/A:  | N/A: ;Cardeluz;pat.;;Sagun, gta. Adela, pat. Cardeluz: con 36 pipas aguardiente y efectos.;;Adela;gta.;1892_03_27;Sagun
;;N/A: ;Ferrer;pat.;;Babá Honda, gta. Mercedita, pat. Ferrer: con 400 sacas azúcar.;;Mercedita;gta.;1892_03_27;Babá Honda
;;N/A: ;Terrades;pat.;;Plays de San Juan, gta. Candita, pat. Terrades: con 1.000 sacas carbón.;;Candita;gta.;1892_03_27;San Juan
;;N/A:  | N/A: ;Rigó;pat.;;De Cabañas, gta. Conder, pat. Rigó: con 600 sacos azúcar y 40 bocayos miel.;;Conder;gta.;1892_03_29;Cabañas
;;N/A: ;Armengó;pat.;;Dimas, goleta María Mazoni, pat. Armengó: con 600 sacos carbón.;;María Mazoni;goleta;1892_03_29;
;;N/A: ;Román;pat.;;Marina, goleta Lince, pat. Román: con 700 sacos carbón.;;Lince;goleta;1892_03_29;
;;N/A: ;Raiz;pat.;;Arroyos, goleta Dos Hermanas, pat. Raiz: con 800 sacos carbón.;;Dos Hermanas;goleta;1892_03_29;Arroyos
;;N/A: ;Mesta;pat.;;San Cayetano, goleta Gallego, pat. Mesta: con 700 sacos carbón.;;Gallego;goleta;1892_03_29;San Cayetano
;;N/A: ;Colomar;pat.;;Cabañas, goleta Gaspar, pat. Colomar: con 40 bocayos miel.;;Gaspar;goleta;1892_03_29;Cabañas
;;N/A:  | N/A: ;Fríxas;pat.;;Cabañas, goleta Josef, pat. Fríxas: con 600 sacos azúcar y 40 bocayos miel.;;Josef;goleta;1892_03_29;Cabañas
;;N/A:  | N/A: ;Marín;cap.;;Mantua, vapor Guanaguano, cap. Marín: con 225 sacos de tabaco y efectos.;;Guanaguano;vapor;1892_03_29;Mantua
Día :;;N/A:  | N/A:  | N/A:  | N/A: ;Lazo;pat.;;Nuevitas, goleta Emilio, pat. Lazo: con 96 reses, 200 caballos leña y efectos.;;Emilio;goleta;1892_03_29;Nuevitas
;;N/A: ;González;pat.;;Morrillo, goleta Feliz, pat. González: con 400 sacos azúcar.;;Feliz;goleta;1892_03_29;
Día :;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Vaca;cap.;;"De Cuba; vapor Julia, cap. Vaca: con 500 sacos azúcar, 102 bocoyes mól, 30,000 plátanos, 1,267 sacos maíz, 680 reas y efectos.";;Julia;vapor;1892_03_30;Cuba
;;N/A:  | N/A: ;Mas;pat.;;Baracoa, gta. Anita, pat. Mas: con 60,000 cocoa y efectos.;;Anita;gta.;1892_03_30;Baracoa
;;N/A: ;Rodríguez;pat.;;Cabañas, gta. Dos Amigos, pat. Rodríguez: con 400 sacos azúcar.;;Dos Amigos;gta.;1892_03_30;Cabañas
;;N/A:  | N/A: ;García;cap.;;De Bahía Honda, vapor Pedro Murias, cap. García: con 67 tercios tabaco y efectos.;;Pedro Murias;vap.;1892_03_31;Bahía Honda
;;N/A:  | N/A:  | N/A: ;Cantero;pat.;;Cádiz, gta. Agulla de Oro, pat. Cantero: con 900 sacos azúcar, 20 pipas aguardiente y efectos.;;Agulla de Oro;gta.;1892_03_31;Cádiz
;;N/A: ;Gil;pat.;;Banes, gta. Dos Isabeles, pat. Gil: con 500 sacos azúcar.;;Dos Isabeles;gta.;1892_03_31;Banes
;;N/A: ;Padrón;pat.;;Playas de San Juan, Segunda Rosa, pat. Padrón: con 1000 sacos carbón.;;Segunda Rosa;;1892_03_31;Playas de San Juan
;;N/A: ;Padilla;pat.;;Banes, gta. Josefa, pat. Padilla: con 300 sacos azúcar.;;Josefa;gta.;1892_03_31;Banes
;;N/A:  | N/A: ;Fons;pat.;;Caucaí, gta. Sabas, pat. Fons: con 100 sacos y 15 bocoyes azúcar.;;Sabas;gta.;1892_03_31;Caucaí
;;N/A:  | N/A: ;Saatre;pat.;;Marlés, gta. Allagracia, pat. Saatre: con 16 bocoyes azúcar y 100 cuartellas miel.;;Allagracia;gta.;1892_03_31;Marlés
;;N/A:  | N/A: ;Juan;pat.;;Sierra Morena, gta. María Teresa, pat. Juan: con 80 bocoyes miel y efectos.;;María Teresa;gta.;1892_03_31;
;;N/A: ;Pagé;pat.;;Jaruco, gta. Joven Lolis, pat. Pagé: con 352 sacos azúcar y efectos.;;Joven Lolis;gta.;1892_03_31;Jaruco
;;N/A:  | N/A:  | N/A: ;Cabre;pat.;;Puerto Alegre, gta. Unión, pat. Cabre: con 300 strawaños, 100 arados y efectos.;;Unión;gta.;1892_03_31;Puerto Alegre
;;N/A:  | N/A:  | N/A: ;Larragán;cap.;;Sagua, vapor Clara, cap. Larragán: con 800 sacos azúcar, 100 pipas aguardiente y efectos.;;Clara;vapor;1892_03_31;Sagua
;;N/A:  | N/A:  | N/A: ;Larragán;cap.;;De Sagra, vapor Clara, cap. Larragán: con 800 sacos azúcar, 100 pipas aguardiente y efectos.;;Clara;vapor;1892_04_01;Sagra
;;N/A:  | N/A: ;Real;cap.;;Malas Águas, vapor Trifón, cap. Real: con 1,500 sacos azúcar y efectos.;;Trifón;vap.;1892_04_01;
;;N/A: ;Visquerra;pat.;;Cárdenas, gta. Yumurú, pat. Visquerra: con 50 pipas aguardiente.;;Yumurú;gta.;1892_04_01;Cárdenas
;;N/A:  | N/A: ;Tortell;pat.;;Cabañas, gta. Victoria, pat. Tortell: con 600 sacos azúcar y 40 boeys mil.;;Victoria;gta.;1892_04_01;Cabañas
;;N/A:  | N/A: ;Freixas;pat.;;Cabañas, gta. Jorefa, pat. Freixas: con 600 sacos azúcar y 40 boeys mil.;;Jorefa;gta.;1892_04_01;Cabañas
;;N/A: ;Palmer;pat.;;María, gta. Joven Gertrudis, pat. Palmer: con 800 sacos azúcar.;;Joven Gertrudis;gta.;1892_04_01;
;;N/A: ;Vidal;pat.;;Congojas, gta. Joven Luisa, pat. Vidal: con 1000 sacos carbón.;;Joven Luisa;gta.;1892_04_01;Congojas
Día XX:;;N/A:  | N/A:  | N/A: ;Vaca;cap.;;De Cuba: vapor Julia, cap. Vaca: con 3,006 sacos de azúcar, 190 reses y efectos.;;Julia;vapor;1892_04_06;Cuba
;;N/A: ;Prats;pat.;;Arroyos, gol. Dos Amigos, pat. Prats: con 800 sacos carbón.;;Dos Amigos;gol.;1892_04_06;Arroyos
;;N/A: ;Portella;pat.;;Arroyos, gol. Amable Rosita, pat. Portella: con 700 sacos azúcar.;;Amable Rosita;gol.;1892_04_06;Arroyos
;;N/A: ;Beneján;pat.;;Santa María, gol. Margarita, pat. Beneján: con 400 sacos carbón.;;Margarita;gol.;1892_04_06;
;;N/A:  | N/A: ;González;pat.;;Morillo, gol. Feliz, pat. González: con 200 sacos azúcar y 20 cuarteros miel.;;Feliz;gol.;1892_04_06;Morillo
;;N/A:  | N/A:  | N/A: ;Mandilgo;pat.;;Cárdenas, gol. Clío, pat. Mandilgo: con 380 sacos azúcar, 110 pipas aguardiente y efectos.;;Clío;gol.;1892_04_06;Cárdenas
;;N/A: ;Marantes;pat.;;Maríel, gol. María Magdalena, pat. Marantes: con 480 sacos azúcar.;;María Magdalena;gol.;1892_04_06;
;;N/A: ;González;pat.;;De Congojos, gta. Joven Victoria, pat. González: con 800 sacos carbón.;;Joven Victoria;gta.;1892_04_07;Congojos
;;N/A: ;Mateu;pat.;;Arroyos, gta. San Francisco, pat. Mateu: con 900 sacos carbón.;;San Francisco;gta.;1892_04_07;Arroyos
;;N/A:  | N/A: ;Pagés;pat.;;Jarneu, gta. Joven Lola, pat. Pagés: con 354 sacos azúcar y 81 sacos maíz.;;Joven Lola;gta.;1892_04_07;Jarneu
;;N/A:  | N/A: ;Bellicer;pat.;;Santa Cruz, gta. María, Centinela, pat. Bellicer: con 120 sacos azúcar y 10 fanegas maíz.;;María;gta.;1892_04_07;Santa Cruz
;;N/A:  | N/A:  | N/A: ;Ferrer;pat.;;Matanzas, gta. María, pat. Ferrer: con 100 pipas aguardiente, 7 casos alcohol y efectos.;;María;gta.;1892_04_07;Matanzas
;;N/A: ;Cárce;pat.;;Cabañas, gol. Rosario, pat. Cárce: con 80 bocoyes miel.;;Rosario;gol.;1892_04_07;Cabañas
;;N/A:  | N/A: ;Sastre;pat.;;Maríel, gol. Altaracía, pat. Sastre: con 100 sacos y 50 bocoyes azúcar y efectos.;;Altaracía;gol.;1892_04_07;
;;N/A:  | N/A:  | N/A: ;Larragán;cap.;;De Sagna, vapor Clara, cap. Larragán: con 800 sacos azúcar, 100 pipas aguardiente, 74 tercios tabaco y efectos.;;Clara;vapor;1892_04_08;Sagna
;;N/A: ;Real;cap.;;Malas Aguas, vapor Tríton, cap. Real: con 1,500 sacos azúcar y efectos.;;Tríton;vap.;1892_04_08;Malas Aguas
;;N/A: ;Viñolas;cap.;;Nueva, vapor Mortera, cap. Viñolas: con 991 sacos azúcar.;;Mortera;vapor;1892_04_08;Nueva
;;N/A:  | N/A: ;Marín;cap.;;Mantua, vapor Gnanignanico, cap. Marín: con 130 tercios tabaco y efectos.;;Gnanignanico;vapor;1892_04_08;Mantua
;;N/A:  | N/A: ;Clar;pat.;;Morrillo, gta Britania, pat. Clar: con 400 sacos y 40 boceyes miel.;;Britania;gta;1892_04_08;Morrillo
;;N/A: ;Barceló;pat.;;Marí, Salve Virgen María, pat. Barceló: con 50 boceyes de miel.;;Salve Virgen María;;1892_04_08;Marí
;;N/A: ;Pereira;pat.;;Carahatás, gta. Teresita, pat. Pereira: con 180 boceyes de miel.;;Teresita;gta.;1892_04_08;Carahatás
;;N/A:  | N/A: ;Fons;pat.;;Canasí, gta. Sabas, pat. Fons: con 400 sacos azúcar y 40 boceyes miel.;;Sabas;gta.;1892_04_08;Canasí
;;N/A:  | N/A: ;Cuevas;pat.;;Cárdenas, gta. Ángelita, pat. Cuevas: con 200 pipas aguardiente y efectos.;;Ángelita;gta.;1892_04_08;Cárdenas
Día XX:;;N/A:  | N/A:  | N/A: ;Cayuso;pat.;;De Matanzas, gta. Dos Hermanas, pat. Cayuso: con 109 bocoyes aguardiente, 23 bocoyes alcohol y efectos.;;Dos Hermanas;gta.;1892_04_10;Matanzas
;;N/A: ;Esprius;pat.;;Guanes, gta. Especulación, pat. Esprius: con 400 sacos carbón.;;Especulación;gta.;1892_04_10;Guanes
;;N/A:  | N/A: ;Ferrer;pat.;;Bahía Honda, gta. Mercedita, pat. Ferrer: con 300 sacos y 20 bocoyes miel.;;Mercedita;gta.;1892_04_10;Bahía Honda
;;N/A:  | N/A: ;Pellicer;pat.;;Bahía Honda, gol. Crisálida, pat. Pellicer: con 847 bocoyes miel y efectos.;;Crisálida;gol.;1892_04_10;Bahía Honda
;;N/A:  | N/A: ;Cabres;pat.;;Sierra Morena, gol. Emilia, pat. Cabres: con 500 sacos azúcar y efectos.;;Emilia;gol.;1892_04_10;
;;;García;cap.;;De Bahía-Honda, vp. Pedro Murias, cap. García: en lastre.;;Pedro Murias;vp.;1892_04_13;Bahía-Honda
;;N/A:  | N/A: ;Ensenat;pat.;;De Sierra Morena, gol. Sofia, pat. Ensenat: con 800 sacos azúcar y efectos.;;Sofia;gol.;1892_04_14;Sierra Morena
;;N/A:  | N/A: ;Rigó;pat.;;—Cabañas, gta. Conder, pat. Rigó: con 500 sacos azúcar y 40 quinuelas miel.;;Conder;gta.;1892_04_14;Cabañas
;;N/A: ;Folgar;pat.;;—Sagua la Chica, gta. Joven Leocadia, pat. Folgar: con 600 varas maderas.;;Joven Leocadia;gta.;1892_04_14;Sagua la Chica
;;N/A:  | N/A: ;Real;cap.;;—Malas Águas, vap. Trifón, cap. Real: con 1500 sacos azúcar y efectos.;;Trifón;vap.;1892_04_14;Malas Águas
;;N/A: ;Deulofeo;pat.;;—Cabañas, gta. Trafalgar, pat. Deulofeo: con 800 sacos azúcar.;;Trafalgar;gta.;1892_04_14;Cabañas
;;N/A: ;Porcell;pat.;;—Jaruco, gta. Paquete de Jaruco, pat. Porcell: con 200 quintales cebollas.;;Paquete de Jaruco;gta.;1892_04_14;Jaruco
;;N/A:  | N/A: ;Espino;pat.;;—Morrillo, gta. Agustina, pat. Espino: con 200 sacos azúcar y 20 cuartas miel.;esp.;Agustina;gta.;1892_04_14;Morrillo
Día null:;;N/A:  | N/A:  | N/A: ;Viñolas;cap.;;De Puerto Padre, vap. Mortera, cap. Viñolas: con 3.317 sacos azúcar, 88 bocacos miel y 450 reses.;;Mortera;vap.;1892_04_19;Puerto Padre
;;N/A:  | N/A: ;Marín;cap.;;Mantua, vapor Guaniquiano, cap. Marín: con 342 tercios tabaco y efectos.;;Guaniquiano;vapor;1892_04_19;Mantua
;;N/A: ;Juan;pat.;;Cabana, gta. Rosita, pat. Juan: con 240 sacos azúcar.;;Rosita;gta.;1892_04_19;Cabana
;;N/A:  | N/A:  | N/A: ;Cantero;pat.;;Cárdenas, gta. Agulla de Oro, pat. Cantero: con 400 sacos azúcar, 180 pipas agrandiente y efectos.;;Agulla de Oro;gta.;1892_04_19;Cárdenas
Día 01:;;N/A: ;García;pat.;;Bahía Honda, gta. Rosario, pat. García: con 500 sacos azúcar.;;Rosario;gta.;1892_04_19;Bahía Honda
;;N/A: ;Clar;pat.;;Morrillo, gta. Britania, pat. Clar: con 400 sacos azúcar.;;Britania;gta.;1892_04_19;
;;N/A:  | N/A: ;Pérez;pat.;;Matanza, gta. Amalia, pat. Pérez: con 37 bocacos agrandiente y efectos.;;Amalia;gta.;1892_04_19;Matanza
;;N/A: ;Sastre;pat.;;Maríel, gta. Altagracia, pat. Sastre: con 530 sacos azúcar.;;Altagracia;gta.;1892_04_19;
Día :;;N/A:  | N/A:  | N/A:  | N/A: ;Ginesia;cap.;;De Cuba, vapor San Juan, cap. Ginesia: con 1.677 sacos azúcar, 175 cascos ron, 200 reses y efectos.;;San Juan;vap.;1892_04_20;Cuba
;;N/A: ;Freixas;pat.;;Cabañas, gta. Josefa, pat. Freixas: con 800 sacos azúcar.;;Josefa;gta.;1892_04_20;Cabañas
;;N/A: ;Fortell;pat.;;Cabañas, gta. Victoria, pat. Fortell: con 800 sacos azúcar.;;Victoria;gta.;1892_04_20;Cabañas
;;N/A: ;Macía;pat.;;San Cayetano, gta. Gallego, pat. Macía: con 600 sacos carbón.;;Gallego;gta.;1892_04_20;San Cayetano
;;N/A: ;Jofre;pat.;;Playas de San Juan, gta. Candida, pat. Jofre: con 1000 sacos carbón.;;Candida;gta.;1892_04_20;Playas de San Juan
;;N/A:  | N/A: ;Porcel;pat.;;Jaruco, gta. Paquete de Jaruco, pat. Porcel: con 150 sacos azúcar y 50 sacos maíz.;;Paquete;gta.;1892_04_20;Jaruco
;;N/A:  | N/A: ;Sastre;pat.;;Maríel, gta. Altagracia, pat. Sastre: con 50 bocotes azúcar y 40 cucharones miel.;;Altagracia;gta.;1892_04_20;
;;N/A: ;Vera;pat.;;Nuevendas, gta. Cárdenas, pat. Vera: con 400 reses.;;Cárdenas;gta.;1892_04_20;Nuevendas
Día null:;;N/A: ;Real;cap.;;De Malas Aguas, vapor Triton, cap. Real: con 200 sacos azúcar.;;Triton;vapor;1892_04_22;Malas Aguas
;;N/A: ;Padrón;pat.;;Congojas, gta. Segunda Rosa, pat. Padrón: con 800 sacos carbón.;;Segunda Rosa;gta.;1892_04_22;Congojas
;;N/A: ;Padrón;pat.;;Congojas, gta. Joven Victoria, pat. Padrón: con 800 sacos carbón.;;Joven Victoria;gta.;1892_04_22;Congojas
;;N/A: ;Mateu;pat.;;Congojas, gta. San Francisco, pat. Mateu: con 800 sacos carbón.;;San Francisco;gta.;1892_04_22;Congojas
;;N/A:  | N/A: ;Santana;pat.;;Santa María, gta. Joven Jaime, pat. Santana: con 100 caballos leña y 500 sacos carbón.;;Joven Jaime;gta.;1892_04_22;
;;N/A: ;Acuña;pat.;;Congojas, gta. María Andrea, pat. Acuña: con 800 sacos carbón.;;María Andrea;gta.;1892_04_22;Congojas
;;N/A:  | N/A: ;Gonzalez;pat.;;Morrillo, gta. Feliz, pat. Gonzalez: con 200 sacos azúcar y 20 cuarterolas miel.;;Feliz;gta.;1892_04_22;Morrillo
;;N/A: ;Deulofeu;pat.;;Cabañas, gta. Trafalgar, pat. Deulofeu: con 700 sacos azúcar.;;Trafalgar;gta.;1892_04_22;Cabañas
;;N/A:  | N/A:  | N/A: ;Valent;pat.;;Cárdenas, gta. Juan Toralla, pat. Valent: con 225 pipas, 50/2 y 100/4 pipas aguardiente.;;Juan Toralla;gta.;1892_04_22;Cárdenas
;;N/A: ;Alemany;pat.;;Dímas, gta. Mercedita, pat. Alemany: con 800 sacos carbón.;;Mercedita;gta.;1892_04_22;
;;N/A: ;Sastre;pat.;;Maríel, gta. Altgracia, pat. Sastre: con 530 sacos azúcar.;;Altgracia;gta.;1892_04_22;
Día :;;;Cantero;pat.;;Para Cárdenas, gta. Águila de Oro, pat. Cantero: con efectos.;;Águila de Oro;gta.;1892_04_26;Cárdenas
;;;Snuo;pat.;;Gíbara, gta. Moralidad, pat. Snuo: con efectos.;;Moralidad;gta.;1892_04_26;Gíbara
;;;Villalonga;pat.;;Cabañas, gta. Carmita, pat. Villalonga: con id.;;Carmita;gta.;1892_04_26;Cabañas
;;;Sastre;pat.;;Marie, gta. Altgracia, pat. Sastre: con id.;;Altgracia;gta.;1892_04_26;
;;;Colomer;pat.;;Cabañas, gta. Gaspar, pat. Colomer: con id.;;Gaspar;gta.;1892_04_26;
;;;Ferrer;pat.;;Bahía Honda, gta. Mercedita, pat. Ferrer: con id.;;Mercedita;gta.;1892_04_26;Bahía Honda
;;;Alemaiy;pat.;;Bahía Honda, gta. María Josefa, pat. Alemaiy: con efectos.;;María Josefa;gta.;1892_04_26;Bahía Honda
;;;Torres;pat.;;Puerto Escandido, gta. Joven Pepilla: pat. Torres: con efectos.;;Joven Pepilla;gta.;1892_04_26;Escandido
;;;Barrera;pat.;;Santa Cruz, gta. Joven Manuel, pat. Barrera: con efectos.;;Joven Manuel;gta.;1892_04_26;Santa Cruz
;;N/A:  | N/A: ;Espriás;pat.;;De Morillo, gol. Agustina, pat. Espriás: con 250 sacos azúcar y 50 cuarterolas miel.;;Agustina;gol.;1892_04_27;Morillo
;;N/A: ;Fustes;pat.;;Bajos, gol. Carmita, pat. Fustes: con 800 sacos azúcar.;;Carmita;gol.;1892_04_27;Bajos
;;N/A: ;Freixas;pat.;;Cabañas, gol. Joséfa, pat. Freixas: con 800 sacos azúcar.;;Joséfa;gol.;1892_04_27;Cabañas
;;N/A: ;Tortell;pat.;;Cabañas, gol. Victoria, pat. Tortell: con 800 sacos azúcar.;;Victoria;gol.;1892_04_27;Cabañas
;;N/A: ;Colomar;pat.;;Cabañas, gol. Gaspar, pat. Colomar: con 40 bocoyes miel.;;Gaspar;gol.;1892_04_27;Cabañas
;;N/A: ;Tous;pat.;;Canast, gol. Sabás, pat. Tous: con 500 sacos azúcar.;;Sabás;gol.;1892_04_27;
;;N/A: ;Padilla;pat.;;Banes, gol. Josefa, pat. Padilla: con 300 sacos de azúcar.;;Josefa;gol.;1892_04_27;Banes
;;N/A: ;Gil;pat.;;Banes, gol. Dos Isabeles, pat. Gil: con 550 sacos azúcar.;;Dos Isabeles;gol.;1892_04_27;Banes
;;N/A: ;Suárez;pat.;;Yaguajay, gol. Joven Blanca, pat. Suárez: con 100 bocoyes miel.;;Joven Blanca;gol.;1892_04_27;Yaguajay
;;N/A: ;Palmer;pat.;;Maríel, gol. Joven Gertrúdis, pat. Palmer: con 820 sacos azúcar.;;Joven Gertrúdis;gol.;1892_04_27;
;;N/A: ;Vera;pat.;;Nuevas, gol. Cárdenas, pat. Vera: con 400 reses.;;Cárdenas;gol.;1892_04_27;Nuevas
Día null:;;N/A:  | N/A: ;Larragán;cap.;;De Sagua, vapor Clara, cap. Larragán: con 800 sacos azúcar y efectos.;;Clara;vapor;1892_04_29;Sagua
;;N/A:  | N/A:  | N/A:  | N/A: ;Ginesta;cap.;;Mantua, vapor Guaniguano, cap. Ginesta: con 2.624 sacos azúcar, 109 bocoyes, mil, 30 reses y efectos.;;Guaniguano;vapor;1892_04_29;Mantua
;;N/A:  | N/A: ;Real;cap.;;Malas Aguas, vapor Triton, cap. Real: con 300 sacos azúcar y efectos.;;Triton;vap.;1892_04_29;Malas Aguas
;;N/A:  | N/A: ;Calafell;pat.;;Matanzas, gta. María Josefa, pat. Calafell: con 175 cascos aguardiente y efectos.;;María Josefa;gta.;1892_04_29;Matanzas
;;N/A:  | N/A: ;Pérez;pat.;;Matanzas, gta. Amalia, pat. Pérez: con 43 cascos y efectos.;;Amalia;gta.;1892_04_29;Matanzas
;;N/A: ;Mayans;pat.;;Punta de San Juan, gta. Rita Fortuna, pat. Mayans: con 800 sacos carbón.;;Rita Fortuna;gta.;1892_04_29;Punta de San Juan
;;N/A: ;Enseñat;pat.;;Sierra Morena, gta. Sofía, pat. Enseñat: con 802 sacos azúcar y efectos.;;Sofía;gta.;1892_04_29;
;;N/A: ;Rigó;pat.;;Cabanías, gta. Condor, pat. Rigó: con 725 sacos azúcar.;;Condor;gta.;1892_04_29;Cabanías
;;N/A: ;Rig;pat.;;"De Cabañas, gta. Condor, pat. Rig; con 725 sacos azúcar.";;Condor;gta.;1892_05_03;Cabañas
;;N/A: ;Juan;pat.;;Cabañas, balandro Rosita, pat. Juan: con 240 sacos azúcar.;;Rosita;balandro;1892_05_03;Cabañas
;;N/A:  | N/A: ;Torres;pat.;;Baracoa, gta. Elva, pat. Torres: con 70,000 cocos y efectos.;;Elva;gta.;1892_05_03;Baracoa
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Estrellas;pat.;;Gibara, gta. Expreso de Gibara, pat. Estrellas: con 40 tercio tabaco, 38 pipetas alcohol, 800 quintales fame, 75,000 plátanos y efectos.;;Expreso de Gibara;gta.;1892_05_03;Gibara
;;N/A: ;Inclán;pat.;;Cabañas, gta. Caballo Marino, pat. Inclán: con 750 sacos azúcar.;;Caballo Marino;gta.;1892_05_03;Cabañas
;;N/A:  | N/A: ;Enseñat;pat.;;Ortigosa, gta. Doloritas, pat. Enseñat: con 100 sacos azúcar y 40 bocoyes miel.;;Doloritas;gta.;1892_05_03;Ortigosa
;;N/A: ;Juan;pat.;;Sierra Morena, gta. María Teresa, pat. Juan: con 700 sacos azúcar.;;María Teresa;gta.;1892_05_03;
;;N/A: ;Tortell;pat.;;Cabañas, gta. Victoria, pat. Tortell: con 800 sacos azúcar.;;Victoria;gta.;1892_05_03;Cabañas
;;N/A: ;Fons;pat.;;Canasí, gta. Sabas, pat. Fons: con 500 sacos azúcar.;;Sabas;gta.;1892_05_03;Canasí
;;N/A: ;Sastre;pat.;;Maril, gta. Altagracia, pat. Sastre: con 530 sacos azúcar.;;Altagracia;gta.;1892_05_03;
;;N/A:  | N/A: ;González;pat.;;Morriillo, gol. Feliz, pat. González: con 170 sacos azúcar y 3 bocoyes miel.;;Feliz;gol.;1892_05_03;
;;N/A:  | N/A: ;Clar;pat.;;De Morriillo, gta. Britania, pat. Clar: con 300 sacos azúcar y 624 tendidos majaguas.;;Britania;gta.;1892_05_04;Morriillo
;;N/A: ;Palmer;pat.;;Maríel, gta. Joven Gerrúdis, pat. Palmer: con 820 sacos azúcar.;;Joven Gerrúdis;gta.;1892_05_04;
;;N/A: ;Gil;pat.;;Banes, gta. Dos Isabeles, pat. Gil: con 550 sacos azúcar.;;Dos Isabeles;gta.;1892_05_04;Banes
;;N/A: ;Padilla;pat.;;Banes, gta. Josefa, pat. Padilla: con 300 sacos azúcar.;;Josefa;gta.;1892_05_04;Banes
;;N/A:  | N/A: ;Barrera;pat.;;Santa Cruz, gta. Joven Manuel pat. Barrera: con 190 sacos azúcar y 20 bocoyes miel.;;Joven Manuel;gta.;1892_05_04;Santa Cruz
;;N/A: ;Pellicer;pat.;;Bahía Honda, gta. Crisálida, pat. Pellicer: con 150 bocoyes miel.;;Crisálida;gta.;1892_05_04;Bahía Honda
;;N/A:  | N/A:  | N/A: ;Sastre;pat.;;Maríel, gta. Altacracia, pat. Sastre: con 50 bocoyes y 100 sacos azúcar.;;Altacracia;gta.;1892_05_04;
;;N/A:  | N/A:  | N/A: ;Castillo;pat.;;"De Manzanillo, gta. Rosita, pat. Castillo; con 1,000 piezas maderas, 560 tablas cedro y efectos.";;Rosita;gta.;1892_05_05;Manzanillo
;;N/A:  | N/A:  | N/A: ;Prieto;pat.;;"—Manzanillo, gta. María Teresa, pat. Prieto; con 113 piezas maderas, 870 tablas cedro y 1,617 atra-veses.";;María Teresa;gta.;1892_05_05;Manzanillo
