arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;N/A: ;Herrera;p.;;De idem gol. Mercedita, p. Herrera, 520 o, azúcar.;;Mercedita;gol.;1871_03_28;idem
;;N/A: ;Virella;p.;;De idem gol. Genoveva, p. Virella, 510 c. azúcar;;Genoveva;gol.;1871_03_28;idem
;;N/A: ;Barrera;p.;;De idem berg. gol. Amistad, p. Barrera, 850 o. azúcar;;Amistad;berg.;1871_03_28;idem
;;N/A: ;Bosch;p.;;De idem gol. Juanita, p. Bosch, 600 c. azúcar 3 De idem gol. Victorla, p. Badaró, 425 c. y 22 boc. azúcar;;Juanita;gol.;1871_03_28;idem
;;N/A:  | N/A:  | N/A: ;Naranjo;p.;;De idem gol. Rayo, p. Naranjo, 560 c. azúcar, 6 tercios E auela, 6 c. bacalso;;Rayo;gol.;1871_03_28;idem
;;N/A: ;Ensellat;p.;;De idem gol. Tres Teresas, p. Ensellat, 600 o. azúcar;;Tres Teresas;gol.;1871_03_28;idem
;;N/A:  | N/A: ;Carbonell;p.;;De Matanzas gol. Margarita, p. Carbonell, 550 o. azú car, 16 boo. concentrado.;;Margarita;gol.;1871_03_28;Matanzas
;;N/A: ;;p.;;De idem gol. Amalia, p. Belfast,, 760 c. azúcar;;Amalia;gol.;1871_03_28;idem
;;N/A: ;Fierro;p.;;De Canasi gol. Loba Marins, p. Fierro, 102 bec. miel de purga;;Loba;gol.;1871_03_28;Canasi
;;N/A:  | N/A:  | N/A: ;Viera;p.;;De Jaruco gol. Jaruqueñs, p. Viera, 200 c. azúcar, 23 pipas aguardiente, 30 cuart. vacías;;Jaruqueñs;gol.;1871_03_28;Jaruco
;;N/A: ;Osuna;p.;;De idem bote N. S. del Cármen, p. Osuna, 130 c. azúcar;;N. S. del Cármen;bote;1871_03_28;idem
;;N/A: ;Vives;p.;;De Mantua gol. Segunda Rosa, p. Vives, 100 8. carbon;;Segunda Rosa;gol.;1871_03_28;Mantua
;;N/A: ;Montero;p.;;De idem vivero Enriqueta, p. Montero, 500 pescados vivos;;Enriqueta;p.;1871_03_28;idem vivero
;;N/A: ;Escanellas;p.;;De la Mulata gol. Dolores, p. Escanellas, 700 sacos carboa;;Dolores;gol.;1871_03_28;Mulata
;;N/A:  | N/A: ;Vidal;p.;;De Mauniman bal. Hilario, p. Vidal, 185 qs. cáscara mangle, 70 sacos carbon;;Hilario;bal.;1871_03_28;Mauniman
;;N/A:  | N/A: ;Riera;p.;;De Ortigosa gol. Bonifacia, p. Riera, 260 c. azúcar, 8 pipas aguardiente.;;Bonifacia;gol.;1871_03_28;Ortigosa
;;N/A:  | N/A: ;Escandell;p.;;De B. Honda gol. B. Honda, p. Escandell, 448 c. y 14 boc. azúcar, 60 sacos cáscara do mangle;;B. Honda;gol.;1871_03_28;B. Honda
;;N/A:  | N/A: ;Deulofeo;p.;;De Cabañas gol. N. S. del Cármen, p. Deulofeo, 340 c. azúcar, 10 pipas aguardiente;;N. S. del Cármen;gol.;1871_03_28;Cabañas
;;N/A: ;Dominguez;p.;;De idem gol. Amable Rosita, p. Dominguez, 700 sacos carbon;;Amable Rosita;gol.;1871_03_28;idem
;;N/A:  | N/A: ;Roselló;p.;;De idem gol. Esmeralda, p. Roselló, 560 c. azúcar, 20 pipas aguardiento;;Esmeralda;gol.;1871_03_28;idem
;;N/A:  | N/A: ;Lopez;p.;;De idem gol. Caballo Marino, p. Lopez, 400 c. azúcar, 16 pipas aguardiente;;Caballo Marino;gol.;1871_03_28;idem
;;N/A:  | N/A: ;Inclan;p.;;De idem gol. Josefa, p. Inclan, 500 c. y 10 boc. azúcar;;Josefa;gol.;1871_03_28;idem
;;N/A: ;Lopez;p.;;De idem gol. Quintina, p. Lopez, 226 c. azúcar.;;Quintina;gol.;1871_03_28;idem
;;N/A:  | N/A: ;Arocha;p.;;De idem gol. Manuela, p. Arocha, 200 c. azúcar, 18 pipas aguardiente;;Manuela;gol.;1871_03_28;idem
;;N/A: ;Amaya;p.;;De Dominica gol. Isabelita, p. Amaya, 188 c. azúcar;;Isabelita;gol.;1871_03_28;Dominica
;;N/A: ;Ferre;p.;;De Baracoa bote Cecilia Manuola, p. Ferre, 36 bocs. miel concentrada;;Cecilia Manuola;bote;1871_03_28;Baracoa
;;N/A: ;Vilar;p.;;De Cayos de Sotavento vivero Dos Marias, p. Vilar, 500 pescados vivos;;Dos Marias;vivero;1871_03_28;Cayos de Sotavento
;;N/A: ;Betancourt;p.;;De Sonda de Campeche vivero Julia, p. Betancourt, 500 pescados vivos;;Julia;vivero;1871_03_28;Sonda de Campeche
;;N/A: ;Gonzalez;p.;;De idem gol. Altagracia, p. Gonzalez, 102 boc. miel de purga;;Altagracia;gol.;1871_03_28;idem
;;N/A:  | N/A: ;Jofro;op.;;De Cárdenas vapor Comanditario, op. Jofro, 1430 c. azúcar, 2 tercios cueros;;Comanditario;vapor;1871_03_28;Cárdenas
;;N/A: ;Hernandez;p.;;De idem gol. Antonis, p. Hernandez, 370 o, azúcar;;Antonis;gol.;1871_03_28;idem
;;N/A: ;Martio;p.;;De idom gol. Maria Josefa, p. Martio, 700 o. azúcar;;Maria Josefa;gol.;1871_03_28;idom
;;N/A:  | N/A:  | N/A:  | N/A: ;Cusi;op.;;De San Cayetano, Rio Blanco y Bahia Honda vapor B. Honda, op. Cusi, 877 c. azúcar, 12 sacos carbon, 10 fusiles 1 caja municiones.;;B. Honda;vapor;1871_03_28;San Cayetano
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Mas;cap.;;De Santiago de Caba y escalas vap. Clara, cap. Mas: 250 sacos maiz, 146 bultos frutas, 231 sacos café, 45 tercloa cera blanca, 10 los suola, 1 caja flores, 1 caja muestas, 16 sacos cacao, 1 barril plátanos, 5 cajas longanizas, ( 1 cajs dulce.;;Clara;vap.;1871_03_28;Santiago de Caba y escalas
Día 01:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Vega;cap.;;De Caibarien y S. la Grande vap. Naevo Almendares, cap. Vega: 15 pipas y 2 ga rafones aguardiente, 9 pipas P coñao, 3 caballos, 1 mulo, 2 cajas azúcar, 1 caja ropa, 2 serones esponjas.;;Naevo Almendares;vap.;1871_03_28;Caibarien y S. la Grande
Día :;;;Carbonell;pat.;;De Casos de Sotavento vivero Ligero, pat. Carbonell:;;Ligero;vivero;1871_03_28;Casos de Sotavento
;;N/A: ;Masip;pat.;;De Santa Cruz gol. Maria Roiario, pat. Masip: 300 ca- da jas azúcar.;;Maria Roiario;gol.;1871_03_28;Santa Cruz
;;N/A: ;0.big;p.;;De la Teja gol. Ceferina, p. 0.big, 000 sancos de carbot.;;Ceferina;gol.;1871_03_29;la Teja
;;N/A: ;Colomar;p.;;De Canasi goleta Sabás, p. Colomar, 08 bocoyes miel concentrada.;;Sabás;goleta;1871_03_29;Canasi
;;N/A:  | N/A: ;Calvet;p.;;De Bajas gol. Matilde, p. Calvet, 200 sacos carben y 10 caballos lefia.;;Matilde;gol.;1871_03_29;Bajas
;;N/A: ;Selles;p.;;De Caibarien gol. Niña, p. Selles, 132 roses.;;Niña;gol.;1871_03_29;Caibarien
;;N/A: ;Dardet;p.;;"Do C rdenas gol. Rosita, p. Dardet; con 520 cajas azúcar.";;Rosita;gol.;1871_03_30;C rdenas
;;N/A: ;Basilio;p.;;"De Cárdenas gol. Jóven Carlota, p. Basilio; con 500 c. azúcar.";;Jóven Carlota;gol.;1871_03_30;Cárdenas
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Rodriguez;p.;;"De Matanzas gol. Elvira, p. Rodriguez; con 1000 arrbs. tas jo, 310 c. azúcar. C0 boc. concentrado, 60 bar. harina, 50 ARCOз tapes, 20 pipas aguardiente, 2 c. tabaco braya";;Elvira;gol.;1871_03_30;Matanzas
;;N/A: ;Cepyora;p.;;"De Cabañas gol. Maria, p. Cepyora; con 652 cajas z car.";;Maria;gol.;1871_03_30;Cabañas
;;N/A: ;Villalonga;p.;;"De Salto gol. Teresita, p. Villalonga; con 600 sacos carbon.";;Teresita;gol.;1871_03_30;Salto
;;N/A: ;Amaya;p.;;De Dom'nica gol. Isabelita, p. Amaya, con 188 c. azú car.;;Isabelita;gol.;1871_03_30;Dom'nica
;;N/A:  | N/A: ;Badaró;p.;;De Cardeaas gol. Victoria, p. Badaró: con 430 c. y 36 boc, azúcar.;;Victoria;gol.;1871_03_30;Cardeaas
;;N/A: ;Virella;p.;;Do Cárdenas gol. Genoveva, p. Virella: con 510 c. azú car.;;Genoveva;gol.;1871_03_30;Cárdenas
;;N/A: ;Martic;p.;;"Do Cardenas gol. Guacamaya, p. Martic; con 30 clas azúcar.";;Guacamaya;gol.;1871_03_30;Cardenas
;;N/A:  | N/A:  | N/A: ;Cobas;p.;;"De Jaraco gol. Cuatro Hermanas, p. Cobas; con 165 c. azúcar, 10 pipas aguardient y 30 cuart. vacias.";;Cuatro Hermanas;gol.;1871_03_30;Jaraco
;;N/A:  | N/A: ;Contó;p.;;"Do Sierra Morena gol. Antonica, p. Contó; con 490 c. azúcar y 20 boc, miel de purga.";;Antonica;gol.;1871_03_30;Sierra Morena
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Eastñat;p.;;De Sagua la Grande g. Gorrrlon, p. Eastñat, 3:0 tendidos soga majagua. 160 terolos majagua, Garabos, 40 palos labrados y 17 estacas.;;Gorrrlon;g.;1871_03_31;Sagua la Grande
;;N/A:  | N/A: ;Cabres;p.;;De idem g. Matin, p. Cabres, 500 cajas ezúcar y lea jeito huevos.;;Matin;g.;1871_03_31;idem
;;N/A: ;Lopez;p.;;De idem g. Amalia, p. Lopez, 700 e. azúcar.;;Amalia;g.;1871_03_31;idem
;;N/A: ;Rojas;p.;;De Teja g. Castilla, p. Rojas, 490 c. azúcar.;;Castilla;g.;1871_03_31;Teja
;;N/A: ;Pojol;p.;;De Hea g. Margarita, p. Pojol, 600 sacos carbon.;;Margarita;g.;1871_03_31;Hea
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Pojol;p.;;De CarJonas R. Clio, p. Pojol, 280 c. azúcar, 69 c. jabou. 14 barriles fijoles, 3 seronaa ajos, 5 cuartos piga vino piano usado, 1c concernionto al piano.;;Clio;p.;1871_03_31;CarJonas
;;N/A: ;Easeña;p.;;De idem g. Tres Teresis, p. Easeña, 600 c. azúcar..;;Tres Teresis;g.;1871_03_31;idem
;;N/A: ;Herrera;p.;;De idem g. Mercedita, p. Herrera, 500 o. szúrar.;;Mercedita;g.;1871_03_31;idem
;;N/A: ;Durar;p.;;De Jarucn bote Nuestra Señora del Carmen, p. Durar, 140 n. azcar.;;Nuestra Señora del Carmen;bote;1871_03_31;Jarucn
;;N/A: ;Macip;p.;;De Santa Cruz g. Ma:ia del Rosario, p. Macip, 300 cajas azúcar.;;Ma:ia del Rosario;g.;1871_03_31;Santa Cruz
;;N/A:  | N/A:  | N/A: ;Rodriguez;p.;;De idem g. Cófiro, p. Rodriguez, 150 cajas y 41 bocoyes azúcar, 20 pipas aguardiente.;;Cófiro;g.;1871_03_31;idem
;;N/A:  | N/A: ;Arocho;p.;;De Mariel g. Manuele, p. Arocho, 320 cajas azúcar, 10 Tipas aguaadiente.;;Manuele;g.;1871_03_31;Mariel
;;N/A: ;Folin;p.;;De idem g Vicenta p. Folin, 240 cajas azúcar.;;Vicenta;g;1871_03_31;idem
;;N/A: ;Angelita;p.;;De Cayos do Barlovoate viv. Angelita, p. Volga, 500 pescados vives.;;Barlovoate;do;1871_03_31;Cayos
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Marsal;cap.;;De Cienfuegos borg. Engracia, cap. Marsal, 800 cajas jahon, 300 cajas pasas, 50 barriles sobo, 5) galones anisado doble, 40 barelles almendras, 93 cajas frutas, 230 es. teras, 50s cueros al pso, 4 barrilos coñac, 10 cajas tocineta, 1 caja tabaco y 20 fardes, 12 tercerolas, 11 pipas, 4 marquetas, 1 barrily 1 caja cera amarilla.;;Engracia;borg.;1871_03_31;Cienfuegos
;;N/A: ;Rio;p.;;De Teja g. Manuela de Sagua, p. Rio, 800 sacos carbon,;;Manuela de Sagua;g.;1871_03_31;Teja
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Jofré;cap.;;De idom vap. Comanditario, cap. Jofré, 101 ci nzicar, 1 caballo, 1 coche, 7 lios con 100 oueros, 3 cajas cigarros, 1t-rcio suola, 1 caja camisas, 1 baul ropa usado, i sombrerora.;;Comanditario;vap.;1871_03_31;idom
;;N/A:  | N/A:  | N/A: ;Gonzalez;p.;;De S Morena g. Sifla, p. Gonzalez, 500 c. azúcar, 9 garis. melado y i c. aves.;;Sifla;g.;1871_03_31;S Morena
;;N/A:  | N/A: ;García;pat.;;Do Sierra Morena gol. Ceferina, pat. García, 650 c. y o bocopes azúcar y tocoyes miel concentrada.;;Ceferina;gol.;1871_04_01;Sierra Morena
;;N/A: ;Vargnez;pat.;;De Cardenas gol. Joaquina, pat. Vargnez, 600 c. azúcar;;Joaquina;gol.;1871_04_01;Cardenas
;;N/A:  | N/A:  | N/A:  | N/A: ;Cudillero;pat.;;De Matanzas gol. Maria, pat. Cudillero, 2,500 arrogas tnaujo, 400 o. y 14 bocoyes azúcar y 16 garrafones anisale.;;Maria;gol.;1871_04_01;Matanzas
;;N/A: ;Febrer;pat.;;De Mántun gol. Neptune, pat. Febrer, 800 sacos carbon.;;Neptune;gol.;1871_04_01;Mántun
;;N/A: ;Amaya;pat.;;De la Dominica gol. Isabelita, pat. Amaya, les c. azú car.;;Isabelita;gol.;1871_04_01;Dominica
;;N/A: ;Vilasuso;pat.;;"De Cabana gol. Couchita, pat. Vilasuso; 400 c. azúcar.";;Couchita;gol.;1871_04_01;Cabana
;;N/A: ;Fierro;cap.;;De Canasi gol. Lola Marina, cap. Fierro, 450 e. azú car,;;Lola Marina;gol.;1871_04_01;Canasi
;;N/A: ;Mas;cap.;;De Cárdenas vapor Clara, capitau Mas, 2,00) c. azú car.;;Clara;vapor;1871_04_01;Cárdenas
;;N/A: ;Bosch;p.;;De Cárdenas gol. Juanita, p. Bosch: 600 cajas de azúcar.;;Juanita;gol.;1871_04_01;Cárdenas
;;N/A: ;Juan;pa.;;De Cárdenas gol. Nuora Rosita, pa. Juan, 600 c. azúсаг.;;Nuora Rosita;gol.;1871_04_01;Cárdenas
;;N/A: ;Barrera;pat.;;Do Cardonas berg. Amistad, pat. Barrera, 656 c. car.;;Amistad;berg.;1871_04_01;Cardonas
;;N/A:  | N/A:  | N/A:  | N/A: ;Perelló;p.;;"De Cárdenas gol. Tres Martas, p. Perelló; 540 cajas a zúcar, bultos efectes. 1 escritorio 5 1 o. hierro.";;Tres Martas;gol.;1871_04_01;Cárdenas
;;N/A: ;Cusf;cap.;;De San Cayetano y Babia Honda vapor Balia Honda, cap. Cusf, 550 c. azúcar.;;Balia Honda;vapor;1871_04_01;San Cayetano y Babia Honda
;;N/A:  | N/A: ;Doulofco;pat.;;De Cabañas gol. N. Sra. del Carmen, pat. Doulofco, 340 c. azúcar y 10 pinas agdta.;;N. Sra. del Carmen;gol.;1871_04_01;Cabañas
;;N/A: ;Sosá;pat.;;De Jainanitos botë San Anselmo, pat. Sosá, 8000 ladrille.;;San Anselmo;botë;1871_04_01;Jainanitos
;;N/A: ;Coyula;p.;;De la Teja g. Dos Sofias, p. Coyula. 200 atravesaños.;;Dos Sofias;g.;1871_04_02;Teja
;;N/A: ;Martin;p.;;"De Cárdenas g. Maria Josefa, p. Martin; 700 c. az 1C&T.";;Maria Josefa;g.;1871_04_02;Cárdenas
;;N/A:  | N/A: ;Perera;p.;;De Ortigosa g. Bonifacia, p. Perera, 261 c. azúcar, 8 pipas aguardiente.;;Bonifacia;g.;1871_04_02;Ortigosa
;;N/A:  | N/A: ;Inolan;p.;;De Cabañas g. Josefa, .p. Inolan, 504 c. y 10 bocoyes azúcar.;;Josefa;g.;1871_04_02;Cabañas
;;N/A: ;Duran;p.;;De idem balandro I'ernafidita, p. Duran, 7000 ladrillos del pais.;;I'ernafidita;balandro;1871_04_02;idem
;;N/A: ;Duran;p.;;De Baracoa g. Doloritas, p. Duran, isi c. y 21 bocoros azúcar.;;Doloritas;g.;1871_04_02;Baracoa
;;N/A:  | N/A: ;Pacs;p.;;De Hinojal g Justica, p. Pacs, 56 boca. mascabado, 8 pipas aguardiente.;;Justica;g;1871_04_02;Hinojal
;;N/A: ;Jofre;cp.;;De Cárdenas vapor Comanditario, cp. Jofre, 140 c, azúcar.;;Comanditario;vapor;1871_04_02;Cárdenas
;;N/A: ;Virella;p.;;De idem g. Genoveva, p. Virella, 510 c. azúcar.;;Genoveva;g.;1871_04_02;idem
;;N/A: ;;;;De los casos de Sotavento vivero Maipó, p. Marlin, 500 pescados vivos.;;Marlin;p.;1871_04_02;Sotavento
;;N/A: ;Segui;p.;;De Mantua pailebot Fenix p. Segui, 800 ɛacos carbon,;;Fenix;pailebot;1871_04_04;Mantua
;;N/A:  | N/A: ;Corvera;p.;;De Cabañas g. Maria p. Corvera. 300 c. azúcar, 130 pp. Aguardiento;;Maria;g.;1871_04_04;Cabañas
;;N/A: ;;p;;De Cárdenas g. General Lamar, p, Paria 380 cajas azúcar.;;General Lamar;g.;1871_04_04;Cárdenas
;;N/A:  | N/A: ;López;p.;;"De Cabañas gol. Caballo Marino, p. López; 300 c. azú cary 1 pipas agdte.";;Caballo Marino;gol.;1871_04_05;Cabañas
;;N/A:  | N/A:  | N/A:  | N/A: ;Rodriguez;p.;;"De Cabañas gol. Cefiro, p. Rodriguez; 242 c. y 30 boco. yes azúcar y 16 pipas agdte.";;Cefiro;gol.;1871_04_05;Cabañas
;;N/A:  | N/A: ;Vazquez;p.;;"De Cárdenas gol Joaquina, p. Vazquez; 530 c. y 42 bocoyes azúcar";;Joaquina;gol.;1871_04_05;Cárdenas
;;N/A:  | N/A: ;Ensofiat;p.;;De Cárdenas g. Tres Toresas, p. Ensofiat, 600 c. azúcar y 10 qq. cobre viejo;;Tres Toresas;g.;1871_04_05;Cárdenas
;;N/A: ;Bosch;p.;;De Cárdenas gol. Juanita, p. Bosch: 600 o. azúcar.;;Juanita;gol.;1871_04_05;Cárdenas
;;N/A: ;Jofre;cap.;;"De Cárdenas vap. Comanditario, cap. Jofre; 1450 c. azúcar";;Comanditario;vap.;1871_04_05;Cárdenas
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Rodriguez;cap.;;"De Cárdenas vap, Cárdenas, cap. Rodriguez; 1500 cajas azúcar, 6 torcios cuetos, 4 pipas vino, 1 tarolo suela, 2 bultos barras de hierro, 2 cajas oigarros, 1 caja tabaco y 1 caja herramientas";;Cárdenas;vap;1871_04_05;Cárdenas
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Marin;p.;;De Caibarien g. Agulla de Oro, p. Marin, con 363 caeros al pelo, 140 caballos de ioña, 121 reses, 80 arrobas de cera y caja efectos.;;Agulla de Oro;g.;1871_04_06;Caibarien
;;N/A:  | N/A:  | N/A: ;Santo Domingo;p.;;De Sierra Morena g. Brillante, p. Santo Domingo, con 400 cajas de azúcar, 20 bocores miel concentrada y'10 pipas aguardiente.;;Brillante;g.;1871_04_06;Sierra Morena
;;N/A: ;Bosch;p.;;De idem g. Union, p. Bosch, con 770 cajas de azúcar;;Union;g.;1871_04_06;idem
;;N/A: ;Belfast;p.;;De Mata zis g. Amalis, p. Belfast, con 760 cajas de azúcar;;Amalis;zis;1871_04_06;Mata
;;N/A:  | N/A: ;Carbonell;p.;;De idom g Margarita, p. Carbonell, con 501 cajas y 24 bocopes azúcar.;;Margarita;p.;1871_04_06;idom
;;N/A: ;Barrera;p.;;De Cirdeuns berg. g. Amistad, p. Barrera, con 830 cajas do szúcar;g.;Amistad;berg.;1871_04_06;Cirdeuns
;;N/A:  | N/A:  | N/A: ;Martin;p.;;De ideung. Maria Josefa, p. Martin, con 430 cajas y 90 bocoy: 8 azúc r;;Maria Josefa;;1871_04_06;ideung
;;N/A: ;Nuñez;p.;;De idem Nuestra Señora del Carmen, p. Nuñez, con 510 cajas de azúcar.;;Nuestra Señora del Carmen;p.;1871_04_06;idem
;;N/A: ;Felin;p.;;De idem g Vicenta, p. Felin, con 246 cajas azúcar;;Vicenta;g;1871_04_06;idem
;;N/A: ;Cabrel;p.;;De Sierra Morona g. Maria, p. Cabrel, con 500 cajas de Azúcar.;;Maria;g.;1871_04_06;Sierra Morona
;;N/A: ;Dardet;p.;;De Cárdenas g. Rosita, p. Dardet, con 520 cajas azúcar.;;Rosita;g.;1871_04_06;Cárdenas
;;N/A: ;Roselló;p.;;De idem g. Jóvon Gertrudis, p. Roselló, con 49' cajas de azúcar.;;Jóvon Gertrudis;g.;1871_04_06;idem
;;N/A:  | N/A:  | N/A: ;Cuebas;p.;;De idem g. Inés, p. Cuebas, con 300 cajas azúcar, 69 serones ta-8]y 2lios vaquetss.;;Inés;g.;1871_04_06;idem
;;N/A: ;Perelló;p.;;De idem g Tres Mariss, p. Perelló, con 550 cajas aznoar..;;Tres Mariss;g;1871_04_06;idem
;;N/A:  | N/A: ;Maoip;p.;;De Santa Craz g. Maria del Rosario, p. Maoip, con 100 cajas de azúcar y 10 bo oyes miel de purga.;;Maria del Rosario;g.;1871_04_06;Santa Craz
;;N/A: ;Amaya;p.;;De la Uominica g Isabelita. p. Amaya, con 183 cajas azúcar.;Am;Isabelita;p.;1871_04_06;Uominica
;;N/A: ;Portela;p.;;De Paerto del Padro g. Angelita, p. Portela, 84 bocoyea azúcar.;;Angelita;g.;1871_04_09;Paerto del Padro
;;N/A: ;Paz;p.;;De idem g. Expreso de Gibara, p. Paz, 154 bocores miel de purga.;;Expreso de Gibara;g.;1871_04_09;idem
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Morales;p.;;De Caibarien g. Cuatro Hijos, p. Morales, 1200 galones miel de abejas, 000 ar. cáscara de mangle, 350 paquetes tablilla, 160 caoros, 65 ar. cera, 50 caballos leña, 30 r0309 vacunas, 3 caballos.;;Cuatro Hijos;g.;1871_04_09;Caibarien
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Prats;p.;;"De id-m g. Providencia, p. Prats, 366 cueros al polo, 270 docenas esponja; 258 sacos cáscara de mangle, 200 tendidos majagua, 52 serones plátanos, 29 tirantesjúca ro, 23 bocoyes tasajo, 7 tercerolas miel de abejas. 4 sacos y 1 pipa cera, 4 tercerolas miel de abejas y 4 cajas efectoa.";;Providencia;g.;1871_04_09;id-m
;;N/A: ;Leal;p.;;De Sierra Morena g. América, p. Leal, 330 cajas azú car.;;América;g.;1871_04_09;Sierra Morena
;;N/A: ;Pelaez;p.;;De idem g. Eugenia, p. Pelaez, 310 c. azúcar.;;Eugenia;g.;1871_04_09;idem
;;N/A: ;Alemany;p.;;De idem g. Enriqueta, p. Alemany, 600 sacos carbon.;;Enriqueta;g.;1871_04_09;idem
;;N/A:  | N/A:  | N/A: ;Garcia;p.;;De idem g. Ceferina. p. Garcia, 550 c. azúcar, 52 bocoyes miel concentrada, garrafones melado.;;Ceferina;g.;1871_04_09;idem
;;N/A: ;Torres;p.;;De la Teja g. Dorotea, p. Torres, 330 c. azúcar.;;Dorotea;g.;1871_04_09;Teja
;;N/A: ;Ferrer;p.;;De idem g. Sofia, p. Ferrer, 800 sacos carbon.;;Sofia;g.;1871_04_09;idem
;;N/A: ;Torres;p.;;De idem g. Isabelita, p. Torres. 600 Bacos carbon.;;Isabelita;g.;1871_04_09;idem
;;N/A:  | N/A: ;Hernandez;p.;;De idem g. Antonia. p. Hernandez, 350 c. azúcar, 6 80rones tasajo.;;Antonia;g.;1871_04_09;idem
;;N/A:  | N/A: ;Virolla;p.;;De idem g. Genoveva, p. Virolla, 500 c. azúcar, 6 pipas aguardiente.;;Genoveva;g.;1871_04_09;idem
;;N/A: ;Martin;p.;;De idem g. Guacamnya, p. Martin, 530 c. azúcar.;;Guacamnya;g.;1871_04_09;idem
;;N/A:  | N/A: ;Basilio;pat.;;Do idem gol. Jóvon Carlota, pat. Basilio, 500 o. azúcar y 1 c. cobre viejo.;;Jóvon Carlota;gol.;1871_04_09;idem
;;N/A: ;Naranjo;pat.;;De idem gol. Rao, pat. Naranjo, 590 c. azúcar.;;Rao;gol.;1871_04_09;idem
;;N/A: ;Visquerra;pat.;;De Matauzas gol. Dos Hermanas, pat. Visquerra, 650 c. azúcar.;;Dos Hermanas;gol.;1871_04_09;Matauzas
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Rodriguez;pat.;;De idem gol. Elvira, pat. Rodriguez, 500 c. azúcar, 22 bocores mlet concentrada, 20 pipas aguardiente, 50 c.pasar. 2 tercs. jamones y c. sardinas.;;Elvira;gol.;1871_04_09;idem
;;N/A: ;Fierro;pat.;;Do Canasi gol. Lola Marina, pat. Fierro, 100 bocs. miel concentrada,;;Lola Marina;gol.;1871_04_09;Canasi
;;N/A:  | N/A:  | N/A: ;Cobas;pat.;;De Jaruco gol. Cuatro Hermanas, pat. Cobas, 103, c. azúcar, 14 pipas aguardiente y 30 cuarts. vacías.;;Cuatro Hermanas;gol.;1871_04_09;Jaruco
;;N/A:  | N/A:  | N/A: ;Viera;pat.;;De idom gol. Jaraqueña, pat. Viera, 189 c. azúcar, 30 pipas agdte. 26 onarts. vacías.;;Jaraqueña;gol.;1871_04_09;idom
;;N/A:  | N/A:  | N/A: ;Escandoll;pat.;;De Balita Ilonda gol. Bahia Honda, pat. Escandoll, 270 c. y 32 bocores azúcar, 100 caballos leña y 100 sacos carbon.;;Ilonda;gol.;1871_04_09;Balita
;;N/A:  | N/A: ;Deulofen;pat.;;De Cabañis gol. Ntra. Sra. del Carmen, pat. Deulofen, 310 c. azúcar y 10 pipas aguardiente. Do Cárdenas vap. Cardenas, pat. Rodriguez, 1550 o. azúcar.;;Ntra. Sra. del Carmen;gol.;1871_04_09;Cabañis
;;N/A:  | N/A: ;Saao;pat.;;De Caussi gol. Correo de Cauast, pat. Saao, 250 c. azúcar y 10 pipas agdte.;;Correo de Cauast;gol.;1871_04_09;Caussi
;;N/A:  | N/A: ;Inclan;pat.;;Do Cabañas gol. Josefa, pat. Inclan, 500 c. y 10 bocoyos azúcar.;;Josefa;gol.;1871_04_09;Cabañas
;;N/A:  | N/A: ;Cervera;pat.;;Ds idem gol. Maria, pat. Cervera, 200 c. azúcar y 140 pipas agdte.;;Maria;gol.;1871_04_09;
;;N/A: ;Arochia;pat.;;Del Mariel gol. Manuela, pat. Arochia, 320 c. azúсат.;;Manuela;gol.;1871_04_09;Mariel
;;N/A: ;Gonzalez;pat.;;De idem gol. Altagracia, pat. Gonzalez. 310 c. azúcar.;;Altagracia;gol.;1871_04_09;idem
;;N/A:  | N/A: ;Lopez;pat.;;De idem gol. Qaintina, pat. Lopez, 320 c, azñcar y 18 pipas agdte.;;Qaintina;gol.;1871_04_09;idem
;;N/A:  | N/A: ;Padilla;pat.;;De Banes gol. Concha, pat. Padilla, 200 c. y 20 bocoyes azúcar.;;Concha;gol.;1871_04_09;Banes
